,Coordinates,Oscillator_period,Genome,Age,status
creature_36,"['x_110', 'y_78']",12,"['9B632BA2', 'CF785FBC', '82B64CAC', '5F5066AF', 'A6348104', '50CA6231', 'D820593A', '9838818C', '3C3FAAAE', 'C1892340', '32EF3982', '1EEFDD20', '91D206A7', '5E008BC7', '5FD0F64A', '16963D40', 'E43D8345', 'C1542CFB', '46E145CB', '44FB16DE', '7113C2DD', '3F5B1E08', 'ED2A62EB', '9A5984EE']",2,Survived
creature_37,"['x_64', 'y_59']",10,"['C7BC6C30', '7F99D364', '7E454698', 'D7120A19', 'E7A94B99', '092C21AD', '4CCD5A95', 'A3BFEE52', '9F7F60C0', 'BB962F89', '4A154CA3', '5D54116D', '8DC2EF25', '10DBDDBA', 'D9B53706', '50D23D45', '317E2947', '2CB7C5C4', 'F24E7A0A', '236F5B43', '8DF32FFE', '9DCC8EC6', 'ECF2CDDE', 'A8996F20']",2,Survived
creature_38,"['x_36', 'y_11']",10,"['E9F20392', '12166C46', '9F0C0953', 'C1121DBA', 'EF1A9F80', 'F1698953', '1DEEA37A', 'A3276BDD', '582831EA', '0D9EAF65', '1904C87B', '0B17F21B', 'B7C8C9F5', 'C89B0EE2', '1BF8F6BF', '6D4BDBEA', '17B5E7F2', '138D4271', '6F211154', '5C5BE1CB', '78A621E4', 'A971C5B2', '3E3C11FE', '52D001D0']",2,Died
creature_39,"['x_7', 'y_64']",12,"['A72CF8B1', '5007F98A', 'E1248209', '2CA8FF9B', '774E71A5', 'EE3FF3D2', 'E20CAA9B', 'BCE9C63C', '7607B816', '2A03AF20', '44F9FCF6', '3CCB735E', '754D42F6', '1939BE35', '8B336388', '84662A8C', 'EE4F031C', 'A10E4B32', 'CD078019', '6F6BEF70', 'E741E520', '3435C5F7', '6CE2B6CC', '7F8EC391']",2,Died
creature_40,"['x_89', 'y_17']",12,"['E29CA39C', '53FA02C9', 'C9806115', '4A65320C', 'F11BB2FC', '1BEE693E', 'EA4AC672', 'B22AC330', '48BFFF6E', 'C46061D7', '07338E97', 'FEA59694', 'F929E8AC', '8E795DB8', '11C8E1C7', 'A5EBDE8E', '0932C919', 'BC5218EE', '36521AB7', '65EF1839', 'C4240598', 'DF2C25FC', '5D15A015', '441AF1E2']",2,Survived
creature_41,"['x_80', 'y_106']",10,"['A4323DFF', '08644C31', 'F5F6CF02', '6C495EDF', '6F35CD62', '8AD2FB05', '634341B8', '1FE66104', '1AE461E6', 'CFF805F7', '5DCBEDF4', 'B93CCA38', 'A6AB8F52', 'FBDD7374', '58ED75AA', 'FEECD31B', '93D00D56', '75C360B1', 'FC6544D0', '8E971185', '87C9F26E', 'E94FE07B', '0966370B', '75E968D7']",2,Survived
creature_42,"['x_17', 'y_122']",10,"['A57403EE', '9AD07543', '7A41E79A', '2326925D', '0E218AEB', '8A57BC79', '614D2EC1', '5C12D821', '8C0D7414', '750D5011', 'D529C0B0', 'CC56098B', '54C254E0', '93DC57FD', '6CE3B045', '1867B313', '2D27EFB1', 'EE6D7867', 'D4C3C3AB', 'AA936CEC', '85670388', '28B45B33', 'FF6EB4B7', '51457095']",2,Died
creature_43,"['x_47', 'y_61']",10,"['7A19F640', '9B344762', 'E256BEBC', 'E90C5D84', '1F39D39F', '475E9F94', 'F6F1311C', '280CD6EB', '82AA7DA0', '5A2A89C8', '9C8933D3', '13C6DE9C', '56BB7751', '4F5AB4B4', '50FD9700', '57A6E0E9', 'B178E1A1', '714EE906', '0DB37A94', '2E9D03DF', '39B9E6B9', '0A71DECA', '175DA2EF', '40259805']",2,Died
creature_44,"['x_116', 'y_32']",10,"['050D64B7', 'A3BC72C4', '4FD3E266', 'B330E563', 'F033F4FC', 'A959E294', '2B97D3C5', 'A5A1AC6C', '69D1A4A7', 'FDCAA141', 'F4CE4E6B', '19777CFD', '66612B7F', 'CB1210E4', '654E060F', '910C3C17', '6F79CED3', '8A805066', '5B4AA338', 'C4A7F266', '41544397', 'A4F0FFB3', '91BC137B', '3A27611E']",2,Survived
creature_45,"['x_81', 'y_2']",10,"['87844B8C', '922C1D18', '9BF5E32C', 'D89D36EA', '2BD35A89', '27BEB5F8', 'F09852BA', 'CE562EC2', '3C163336', 'FBDEB1BC', '47193830', '82E5A241', '39841B1B', '9C10D097', 'AA6563E5', 'F1714167', '9BFC9905', '775F3A5F', 'AA65A890', 'A3EBA0E7', 'B33DB40C', '9836A7D6', '8FA51150', 'FF9ABC49']",2,Survived
creature_46,"['x_78', 'y_5']",10,"['1EFA0B91', '03186110', '70BB893E', 'FE286D1B', '7169F2D5', '8DDA0C90', 'A1B95F6A', 'A5E76F31', '58C1671A', '1E6E9671', '0F1E2BB7', '55CE2861', '4C9D496B', '3C024210', '31D29288', '760FE371', 'BB81388B', 'F83CD1B4', '2137D920', '8AA96249', '2726CF1C', 'A2F2FC6F', '8D05D674', 'F62FEC99']",2,Survived
creature_47,"['x_63', 'y_5']",10,"['48FC95E5', '05A7F642', 'D93D907D', 'A2D00952', 'E177F029', '1775B4AD', '5A661896', '38C4EA04', '9A8CD5E1', '59A1D29E', 'CBDA1D27', 'AD67654A', '2A846923', 'C487BBE0', '33D62DFB', 'FF41456A', '61F11AF5', 'C6BDAAED', '35464F66', 'B15FA7F5', 'AE0AA0DB', '25DACBFD', '7EA83867', '8A24387E']",2,Died
creature_48,"['x_28', 'y_46']",10,"['CA35F049', '3A9CEC73', 'A4D56DEB', '54FBEC9A', '016A7813', '9646BD2D', '5CD6A60D', '35182D4D', '3D0E4FA3', '029583B5', 'A85371E8', 'E9FDF947', 'F7FB24A1', '10083CB0', '0BFE1782', 'E9FC852E', 'F76B0750', 'DD96236A', '5FCB5467', 'B4020B89', 'F3D9DD41', 'CF2A9D51', 'ABBDAC64', '8D004A9D']",2,Died
creature_49,"['x_10', 'y_62']",12,"['0E627008', '7211B8C2', '5FDCCDC9', 'C0A9B70B', '9AE46871', '78017613', '2259D391', '267B014F', 'DB5F29AE', '4305056A', '678E1920', '8772616F', '8D3F5A10', '290DB8D9', 'AC9F0617', '225953B2', '68EF75C0', 'A59D41BA', '2668B1AA', 'D27A4EF6', '2DE0CA97', '793593D0', '1915C35C', 'FF8EE75F']",2,Died
creature_50,"['x_53', 'y_19']",10,"['B50411BC', '54212355', 'B4A098B7', 'D0CB1584', '210F9CCC', 'A32849DA', '55B7FEB4', 'AF4EE920', 'B02BD371', '37857877', '8DADB83C', 'A1D2A8FB', '45F42705', 'A85BD8E0', '7226A31B', 'A5B36572', 'C612011B', '6361D138', '37409106', '0CBD979E', '5C50A0D8', '3ABC5B9D', '9BDDD48B', '3D8E8C0F']",2,Died
creature_51,"['x_21', 'y_50']",10,"['6D3D721F', '16EA76F3', '1943E072', '545B7ECA', 'C3FA0EA0', '979B5CA8', '1C50654E', '5E8C42A6', 'BB1B1071', 'B9021863', 'A1DE3031', '11398489', 'FEA6AC07', '594FCFB4', '4DA5090F', 'F11D48E6', 'F8732ED0', '5B34F0DC', '3010128D', '7AAEC3CA', 'AFCF60CA', '0B11537B', 'B0A2A5F5', '0C148E2E']",2,Died
creature_52,"['x_126', 'y_10']",10,"['2A23092B', '4EE55B2D', '4070F1FE', '68DA169E', '596F17DB', '9182B03B', 'EF533BD1', 'E8CEB12D', 'A5016A30', '7EB3B6FC', '7AE099D3', '78BD48B6', 'F5287A47', '785CCBFD', '2B24513C', '5E8DE925', 'D4521474', 'ECEC6E33', '0E49D628', '8F2D295B', 'BA3B4C49', 'A0B374CD', '14A74BBF', 'AF509DCC']",2,Survived
creature_53,"['x_76', 'y_93']",12,"['398194D0', '3FF1FDD9', '6D1A37B3', '694D5319', '8DB95DBA', 'B72A54AC', 'CADC0AAD', 'FB8E7F9E', 'C723250F', '7D201270', '5310B35A', 'D40F7EC0', '5891D8F2', '0DF7754F', 'B35721D2', '7CB2FF2F', 'BDA3D1C1', '7EB8380D', 'AFF32DCB', 'AC451542', '1CB45C63', 'D83FB483', 'E453BD3A', 'F3368C92']",2,Survived
creature_54,"['x_8', 'y_31']",12,"['4AED1F3B', '23BF2DEE', '0802AF13', 'E3F36C83', '5A88B4E4', 'AD0D2B1D', 'AF31C9CC', '8F1129AC', '246113B3', 'E93512B8', '9F02C298', 'FB1B9247', '6EFDEF67', 'B7218C78', 'BE82D918', 'D3E57625', '496FA936', '7FEA743F', '7429C059', '510E07EE', 'E2A20039', 'EEDA938A', 'F32E3C1E', '166C0F81']",2,Died
creature_55,"['x_38', 'y_12']",11,"['75335340', '74EFF7CF', '72AFC134', '170954B7', 'EE655645', '3E5C596A', '1C5CA608', '0CF9B9B4', '14968F45', 'BF9A4133', '9467DF0A', '4D5C3B4D', '3A34794F', '70E0F9A8', '582B76D8', 'EBACF88D', '236E1FCF', '31C90C12', 'BDA1B583', '7003F050', '821F4337', '840894DD', '4C50A5B9', '47A8D9A0']",2,Died
creature_56,"['x_3', 'y_99']",10,"['FC70595A', '352B55D4', '986C671F', '5FC05CC8', '154A3E02', '66B4CC7C', '95554A47', '80EEEAEB', '7748D61D', 'E8FA25E6', '8B67A327', '26663252', '3AACCBA8', '95360760', '981FBE2E', '2D4CB4A3', 'F3144479', '027C303D', 'E56E4EFF', '291C3DEB', 'D3B1AE78', '6A3B53B2', '57D962E0', 'D21965F7']",2,Died
creature_57,"['x_13', 'y_38']",11,"['F09DF280', 'F921AFF7', '4E6386D8', 'CC406C4B', 'E0271E30', 'A1AD8C27', 'EFD515A8', '22723189', 'C5DFC8A0', 'A9E656B1', '09762424', '5AAB40FA', '90B77464', 'AF74B845', '5DB5C967', '1C26A162', '6DABAA67', 'FE32D9AE', 'CDA8F5BA', '917CF616', '3EA59F6E', '023B888E', 'ACF5D973', '46458868']",2,Died
creature_58,"['x_74', 'y_37']",10,"['26880474', '19E52987', '436BD589', 'AB4FC2CA', '80311EF8', '31823B26', '5DC28636', 'C5281767', '6E9981C2', 'DA3B4B8E', 'E48BD073', '17E4A64F', 'F84DC5C4', '17CC3B36', '340CF7BA', 'D3C75CD3', '25007199', 'DAEBE445', 'ACEDA734', '30BAD4DC', 'F3AAF8F9', '26A34204', 'E888945C', '5AC742A9']",2,Survived
creature_59,"['x_71', 'y_4']",12,"['9F890992', '9BF3C57B', '0A9F405D', '1E0259C4', '188DDFFE', '2A435A11', '8CC6B158', '49575413', '2FD3F2B6', '515C8F7B', 'CD582A0C', '9E6B90C9', '078572D7', 'E9405130', 'D4EB3E63', '3C8F496D', '96F38780', '6D38A25B', 'C115D4F5', '6725E037', '234B49D1', '18C43CC9', '6F5112B1', 'C172255D']",2,Survived
creature_60,"['x_112', 'y_6']",10,"['14A9D799', 'F81851F4', '6B8FEE04', '8102C264', '60689168', 'DCC818C6', 'FB9DA0B4', '85510D46', '6B70EE26', 'FEF362BC', '3469DD35', '64F6112B', '38D17B64', '2927E197', 'FA321B3B', '35D864A6', '1C000AF2', '3EC3F253', '7C3866F3', 'B3752FA7', 'F1B32F2E', '3C4F31EE', '9D6D5AD3', '99B64533']",2,Survived
creature_61,"['x_82', 'y_5']",11,"['6020D497', 'E5F13A03', 'F7516B87', '4064053E', '8032F948', '8454A319', '7CC69BF8', 'DA7EED57', '6981E051', '1EFE71BF', '6AB3C991', '39F7FEB2', 'CDC0E211', '581A57CE', '2EA5EF3D', 'F0392EBB', '23648F8C', 'ABADB3C2', '62C69D22', '847FFC6E', '6C7045CE', 'C95739D7', 'FF4B162B', '58F2BE35']",2,Survived
creature_62,"['x_110', 'y_93']",10,"['8D90D2F5', '7C2F32FB', 'AEF63256', '55B5C31D', 'BE087B41', '9309419D', '21C25529', '9E79BCF2', '36F51A41', 'B6561F99', 'C0FD44D4', 'E6B05203', '7DD242BC', '7A1FE874', '68FC54D7', 'D8A2910C', 'A3DB1554', 'E9DB85E1', 'ACD6CC86', '9ABD38BC', '9E998D27', '86450A52', '1B67BA78', '8F0192F1']",2,Survived
