,Coordinates,Oscillator_period,Genome,Age,status
creature_10,"['x_69', 'y_0']",10,"['A1DE5D15', 'FF4E2EC8', '83F675E5', '34C3633A', '3B75C5FE', '86A169F7', 'F31B9597', '023C3DF3', 'D6BAD8B1', '8952934D', '1CCCCAD3', '07E30E2F', '091E05A1', '9FA7888A', 'BABB69BF', '0A44AC1D', '67399588', '6AA24D3B', '26B03B73', '3BD5E112', 'A2D5EC86', 'F471F578', '36EA8561', 'D61ACEEC']",104,Survived
creature_11,"['x_127', 'y_125']",10,"['1AD9D727', '472BE80F', 'D03D838A', '4BEF9C65', 'D19F3150', 'A2B97251', 'EF294304', '65C5F3B6', '8EE1CAEB', 'EF89A03E', '366E275B', 'BAAC16A6', '81F2A418', '3158A327', '394A114C', 'EC6E9831', '9A88DA14', '9E660ABF', 'D1DEC3BE', 'B9DF7718', '060474AE', '93E33777', 'E1444A90', '9C2E3689']",104,Survived
creature_12,"['x_108', 'y_127']",10,"['40F20BAB', 'B71D26B6', '584F7C5C', 'E5DF609F', '119E6CF4', '7AB713A1', 'C20E8800', 'F72CCF0A', 'D55B3C04', '78B7AAD1', 'D6069B87', '2955FD07', 'C8A03538', 'BF4DB510', 'AE6217E1', '2A86DA6D', 'F486283A', '041FB3D7', '5603098D', '8D078A25', 'BCDB7256', '6E04C57B', '54521062', '34B4F9D5']",104,Survived
creature_13,"['x_64', 'y_85']",10,"['10A483D5', '7EF8437F', '0850F669', '9F1D357D', '266102FA', '4432F3D5', 'AD307405', '090DCC04', '4AC5A8EE', 'F062AD97', 'C9F002DB', '5CBB279F', '544DA313', 'FD83F874', '53F44994', 'BBD21713', 'DD554BC0', '4B7ECD8C', '2D560BD8', 'C065A7DD', '6817FBA9', '021ED323', '9AEE4B6C', 'C9F66F68']",104,Survived
creature_14,"['x_108', 'y_0']",10,"['B5ECDF13', '85C201D2', 'BE94ECEE', 'FB242222', '7F69DEB0', 'D7F11F67', '9470429E', 'DEA1C8E3', '3335BB54', 'FEEC3A94', '7F58AD13', '7FB186D5', '8613581B', 'BDD4C9DC', '9DE0DD5E', '4FB89E76', '121D23EF', 'AFC9553C', '79E1132C', 'F526C490', 'D8CA4F84', 'C4D71A2C', '35B0BBFB', 'F2E91910']",104,Survived
creature_15,"['x_56', 'y_106']",112,"['6DBD1C15', 'BA218CC2', '08F4E0BE', '648CBED1', 'CAA34948', '86956339', '35D2FE7A', '2DDD1DAB', 'E0C5A402', '4D030181', '3DF22326', '3FBD0291', '49BAFE2A', 'E085852F', '02818208', '527972F4', '57865D40', '382C702D', '191DA6FA', 'EF1104C9', 'D6C1497B', 'E552248F', '40AD3CA2', 'DC66F1D1']",104,Died
creature_16,"['x_0', 'y_85']",10,"['F93C037F', '8BCB26CA', '4D829036', 'AAB3A810', '330D4562', 'E4C1086D', '3EE72A2D', '6C048D7F', 'D7621639', 'A27B81ED', 'A6F7C8F5', '91EE371D', 'F93E6681', '9B2D17E2', 'A1A0A68E', '11303038', '4E8CBE01', 'E0B460C9', '4D20C3D7', '1DB10221', '8B04D249', '8702DFA4', '420112BF', 'B824A337']",104,Died
creature_17,"['x_125', 'y_0']",10,"['A24BEBD7', 'CAF910F8', '1F1B6B4D', '563C7894', 'A18FF8D1', '4F238912', '67F4D3C0', '0F9AC912', '0C50DC0B', '50ACA47E', '09E2B082', '89E385D1', '0373BC4B', '9F69B322', '1F930BC8', '7F9E1469', 'A69C9051', '84D8ECAC', '380C14AC', 'A1E57D17', '5353ED9E', 'B0CD6687', 'BA683ECE', '7070CB6C']",104,Survived
creature_18,"['x_82', 'y_0']",66,"['0B70F696', '5407CC5E', '287FC833', 'DAED6B5A', 'C753EB1E', 'ECDB74C1', 'D2398BDF', 'A23197F2', '78674BC3', '8FDE333E', 'D4F4131D', 'EAE932AA', '7B3A85E7', 'D675CC6C', 'E85BDDF1', 'C9BE1C70', '897219C5', '844D9773', 'C9DE24BA', 'E9976964', 'ED339881', '39BCF47E', '0DD6E0C2', '21C4F41A']",104,Survived
creature_19,"['x_112', 'y_95']",104,"['A719DF4A', '11639533', '6F5FD2A8', '58387B5E', 'B1931CE3', '87B59DF3', '541B5448', '152BF560', '8E76120B', '1CA2096A', '79518F93', '7D48F3C5', '4300A1C9', 'ECFC4C46', 'F1811B49', '1052000C', 'CD036864', '4350E1B0', 'AF1371BF', 'FB25871D', '93196BA8', '6052579C', '25CA0E3D', '6DA74AA7']",104,Survived
creature_20,"['x_56', 'y_9']",110,"['421F3870', '3B615A4F', '99F63BF6', 'E2AE5DDF', 'CDF477DB', '91692F10', 'E43BE6E0', '856ABEC0', '31CFFFF6', 'F73B1515', '38393CFA', 'AF2A8CFE', '30632AE0', '22812E77', '361980B2', '919D5CCC', '94978ECE', 'BD8E42D2', '5956B504', '9658C22D', 'A72B8BEC', '8FEE56B6', '108EDC17', '4FA2A4D3']",104,Died
creature_21,"['x_102', 'y_127']",10,"['CE37B303', 'C7C9DDA9', 'D734FCE8', '4FE2ACBF', '0E7A29D5', '5838BB63', '712EC663', 'C638D126', '4228BDAD', 'EAF28F83', '874D95BA', '463BED16', 'D7D74573', '92A1A1A5', '412034F9', 'A085D7F6', '3CDC1FBE', '9D907031', '7228171D', '04DDC798', 'B9E91E00', '6D1B9B5C', '696BDD03', 'DF0CBE3C']",104,Survived
creature_22,"['x_24', 'y_0']",10,"['F7FC7DB5', '4EC1C5E2', '2B62CE4A', '6ECE6ECE', '3F8A5782', '1685FDD0', 'F93CFBFA', 'E66074E1', 'D87F4351', 'F8E48763', '715251FC', '20D8F345', 'EB685AAC', '4FA98D00', 'E9E8D513', '9E8A6C7E', 'DB631C8A', 'E549A4D2', '40087650', 'A7EEE553', '24F321A0', '8084A469', '14A8E39E', '2D64968A']",104,Died
creature_23,"['x_69', 'y_34']",10,"['48BDFB13', '8A1D0B46', '0F77D408', 'ECECE4E8', '214C28CE', 'CC8DF3B9', '5BD866F0', '245548FF', '0B1F54AE', '26E579DF', 'A5C90A6C', 'EE3F5B7D', 'E93A92FE', 'FDEC1589', 'D1024928', '0BBA8FC9', '2F99F998', '4A9DE3EC', '3D898C5A', '7DBD8A3A', '4D3B2CD4', '81E2BAAB', '19CE20CE', '34D2FECC']",104,Survived
creature_24,"['x_46', 'y_126']",35,"['E4BB1E9E', 'C0596F48', '59665340', '8CA574B4', '2F4BB004', '26913ED2', '27B72733', 'FDFF9C68', 'E356C148', 'DC3AC837', '76060E88', '59F21106', 'EC6AC588', '4F3821BD', '95C560CA', '5DA7FA35', '588BFB78', 'FC15C4D7', 'E26BF923', 'F653B98C', '8BDE6E36', 'A3FB6737', '558860EE', '7140A976']",104,Died
creature_25,"['x_122', 'y_0']",31,"['B7A5A70B', 'BBABB0EA', '084EE0B9', '28588801', 'AD0677AC', '65ECA31B', 'E3B1F34E', 'EDD2CEA0', '05830C5A', '9BCCD007', 'C7504D52', 'C13E76F6', '0207DB5C', 'B632D94C', '996D3A84', '8EFBB510', 'BEDD0BDB', '0F08CD25', '2D95BCA6', 'C72551E8', 'BDEDD552', '0CF31091', '6700134E', '67F4F671']",104,Survived
creature_26,"['x_127', 'y_122']",107,"['66272CBC', 'E24197D0', '98621937', '0BED3B84', 'F8114C17', '30AF05BA', '9682D0BB', '955C3585', '7EC3AD6D', '3EE51B26', 'E657A4F8', '2D413C1D', '08324D5C', 'EEB28B16', '9B221253', 'E927B06E', 'BAA524FC', '4B1206F0', 'DEFFB9D7', '0ED0BEC3', 'FA6F3ED4', 'A8D1EC4D', '73CC063B', '6F5B6607']",104,Survived
creature_27,"['x_126', 'y_34']",18,"['B7777128', 'E3E7A1CC', 'BF407019', '478DE0EE', '34EDE979', 'FF80193B', 'A824D819', '664005D3', '257B4442', '86F51BC8', '43B9B484', 'A0C7216C', '1198DDF0', '245DFBA1', 'AAE60BEE', '75F6A9EA', '69C477C6', '80AD8DF5', 'D0ACF9A1', '60346A37', '1BCCFE70', '0890768A', 'E1535507', '35E9B5F1']",104,Survived
creature_28,"['x_87', 'y_82']",82,"['7E3DB84C', '184A3ACE', 'C3C280D2', '461107B2', '0077289A', '93A46D31', '4494C96D', 'F2910DB1', '15BD7E55', 'AC7448F1', '8CC22CBE', '158C20FB', '985F58F7', 'C9706274', 'B35E08BC', '49C23D88', '40166D75', '3114BC2E', '9224589D', '14147A1F', '7DABD9C2', 'C2FE4459', 'E01E1002', '2E567B9D']",104,Survived
creature_29,"['x_0', 'y_3']",10,"['DF93A369', 'AB39DD3A', '5E96C29A', '51B7A895', '55C39799', '079288F4', '2FACCE51', 'C81E598B', 'E72FB93E', '2CFF4CB6', '7081D5C3', '69C6DE45', 'CF4060F8', '92D66BA4', '85D20FAA', '95B9732E', '4C77349E', 'F22848C8', '1E8B0A9C', '7EC5886D', '17367B38', '912067FB', '381A9B4D', 'E53FE06E']",104,Died
creature_30,"['x_0', 'y_110']",10,"['459CAD77', '80B9B6B3', 'B7A17BC2', 'F7D30164', '734BA692', 'BE0FF2CD', '6B97C06E', 'D345310B', '9D6D75DB', 'A7FE5084', '42822A9D', '18591505', 'DE083EA2', '00E41FD7', 'E7B8C77C', 'B801B2FD', 'C722B12F', '3AAD905A', '58725CC0', 'CF9EDBD4', '803151FD', '0E25D9B4', 'E26D8DA7', '6649A6EF']",104,Died
creature_31,"['x_104', 'y_0']",114,"['1B74EC1F', 'BA16D1F8', '7CD38EFB', '498A03FA', '493C420E', 'B455D3AB', 'EE729874', '3D1B50CE', '21CD8E5A', '93C71C2B', '96B44BE3', 'EB96EBA0', 'D160ECFC', '4B7E900F', 'B7BD26C7', 'B6B54B0E', '303C81DB', '4EDF1B33', '239FEDE1', 'B5FD61C3', '07E935DC', 'C9643E69', '0CF8DD5D', '75D93CF1']",104,Survived
creature_32,"['x_0', 'y_1']",73,"['B2E2218A', '0766778E', '0BD8DDC6', '3BFC2581', '94873D8A', 'AA5DA359', 'AAA29A31', '22A6261D', 'E649E436', 'FE38EEE3', '3C9EEB0D', 'DBE1D864', 'F17DB1E2', 'EE847A2D', '5D0E455D', '87F3C84C', '2DB6DB95', 'A048DB27', '94E44CE8', 'E9308A49', '9B1B67D2', '64753E4E', '7715BC10', '420B5DB9']",104,Died
creature_33,"['x_127', 'y_90']",10,"['B497CF3D', 'A492BAD4', '72FE7D76', '950085C5', '7EA9CDF7', '13100F9C', '797AD833', '4008F2BA', 'FBCDAA68', '529D9CFA', 'B60BFD66', 'DFEE638D', '9049F53C', 'F8AED123', 'FCBC7726', '5027903C', 'D5126894', '252130B2', '2AAF77D7', 'EF8B1BAA', 'E5B9E5DA', 'E5D9AC6F', '5B85B0A4', 'D9DD0668']",104,Survived
creature_34,"['x_73', 'y_0']",10,"['61C16F0A', '090F1583', '98AFEBEC', 'E7479655', '5646E04E', '0BE8A5A7', '9AE6C1CB', '9CFD2AA7', '58097A85', 'F8F5BCFF', '254CD13B', 'B1A05D5E', 'C1B8599B', '4AA7C6D6', '526266E0', '76C0154A', '1B741E3A', '89182267', '1F75F6B6', 'E7E10695', '44F291BB', '9F92283C', '8C9B7EC8', 'C905EA22']",104,Survived
creature_35,"['x_127', 'y_120']",110,"['C498D395', '884A90D0', '05BA1ACE', 'D99FE691', '1DCE4AD3', '77DBD074', 'BBA5550E', '670AD001', 'AF72338F', '3AA51CCF', '5069BCF7', '06417E03', '7F47EABE', 'FC902FFE', '2639BE63', '0B1BC8AA', '349039E6', '2B3F6D59', '9285BCD2', '2CA34770', '42FFCAFE', 'B6078F91', '7ACA8059', '7D648B3C']",104,Survived
creature_36,"['x_127', 'y_105']",114,"['F31993C2', '9C4586F9', '867BFB6A', 'D1C4F709', 'D39A30BA', '9DBD7281', '4E67B292', 'DA8190BA', '6F6B9A76', '734FD6B4', 'F4148BA1', 'A508E1ED', '3EFCF58D', '336C2CC3', '0717E5DF', '1DB71D54', '5425C3E8', '4B325AB1', '5676A405', 'A9C77746', '9391B351', '115268C7', '05FEF096', '6B0BF358']",104,Survived
creature_37,"['x_125', 'y_81']",10,"['48E01BD0', 'E912A518', '57130EAF', 'F15BB35C', '1100A9E6', 'E1EB9596', '19A5AC31', '44E89428', '37240A9A', 'F92129B9', '5E2E7039', '0765C356', '968AEC36', 'E56CDF28', 'CD6971B4', '85600E6D', '1DC53B60', '4D29C058', '5DD1C196', '0FB7BAB6', '71E58108', '74ECEA49', 'A16F7CBB', '2210521F']",104,Survived
creature_38,"['x_47', 'y_0']",10,"['E06CD3DA', 'EADB879A', '31A518A3', 'CA9BACED', '07F42F9D', 'D8C42E0F', 'AB220716', '0927A172', '0F26DFAA', 'DEBD1381', '9CDFEBF8', 'BBCCB731', '8A10A26D', '05FB1EEF', '096E3BAF', 'BC1B5F46', 'FC4937ED', '8060341D', 'D919E512', 'F5D5EB27', 'D5DFFC41', '20B11FC2', '1BFDD3F5', '4850D289']",104,Died
creature_39,"['x_127', 'y_112']",10,"['18CA8CB6', 'D8226B1F', 'B7CD3936', '0506177D', '3D00F68D', 'AF85733A', '60F5787B', '949EDA67', 'C4B042DB', 'BFD6903E', '3B49DB89', '612111B9', 'E5C123FB', '0D23F8A2', '1864DAC6', '9903D695', 'A494CAE7', 'F6C16CBA', 'AA4282CF', '9E96690A', 'E55EEE3D', '8725C818', 'CC531FD2', '5228E3BE']",104,Survived
creature_40,"['x_20', 'y_0']",10,"['3A5D3BF7', '84E74399', '067E206A', '84BDF3CC', 'B2363AE9', '1498D6AC', '58B1F270', 'F33B4A99', '40F809C1', 'FB3C6874', 'D6C4FA1B', '4C758B01', '2DE85808', 'CF5A695A', 'C7E93F90', '58BE84B7', 'B95B0E38', 'BB072F51', 'E55A6C13', 'AA9D0E50', '214E8C33', '182CDDE2', 'A85F65B3', 'EA5178CC']",104,Died
creature_41,"['x_0', 'y_95']",104,"['7E20C299', 'A9FCFA95', '305F44F4', '10790B9B', '935355BC', 'CF24AF21', '7279E335', '3E92617E', '376A8EE0', '4F5311A9', 'EBC2115C', '8811ED0F', '281AFF0D', '941DC077', '5FEF928D', '55704434', 'ADBF4F9D', '2026B00F', 'E2847073', 'C21F84F7', 'C4AB4C56', '6A0149B8', '80933254', '1F85681A']",104,Died
creature_42,"['x_127', 'y_117']",10,"['D9EDBEA9', 'A52542B3', '65DF57F4', '73D0E556', '1CE5D4BF', '4126D97B', '1887A024', '7F0B453A', '41F705C8', 'E51CA3C3', '9CCB3A2B', '1D7EF3D2', '60F16BC8', '96DDC469', 'D746A62D', '700CD885', '08DD26A2', 'DB7427F6', '8127A714', '72CEA672', 'E50BE164', 'FB4F321B', '75CA93AD', '99959D0F']",104,Survived
creature_43,"['x_123', 'y_116']",107,"['9B4580B7', 'AC73F147', '52FEA196', 'D706474A', '518B20A4', '08F69C44', '1572B39E', 'E5CFF30A', '61CDCF3A', 'DB9C8549', '1A6A2036', '24988A62', 'F045380F', '0E2E438F', '80FB32A3', 'E11220F9', 'E90D4A8A', 'DB2CB0B0', '35392DB4', '062F0284', '9A081C95', 'B78F799A', '0F70E654', '701F7B31']",104,Survived
creature_44,"['x_0', 'y_44']",89,"['6E3EDD18', '96E8C2DA', '86871071', '051F717E', '08991646', 'C24A430F', 'B60EEEC1', 'A2A2C751', '0A66A654', 'B91EAB0B', 'E79A18BF', '54725227', 'CC36FD19', '46EBD334', 'D4B0B2A6', 'DCC50001', 'E0D7BD90', '00EAE586', 'E0CEF4E6', '502F00AF', 'D3FEACE9', '0103E8FA', 'DC3A857B', '99B83758']",104,Died
creature_45,"['x_1', 'y_0']",10,"['A93261BC', '65866039', 'FF39D3A1', '2810ED6B', 'EDBBAB08', '844A6E74', 'DB3FCB17', 'CDD4E13E', 'E9D325F9', 'E184FE3C', '5B7839AA', 'F797CD8A', 'E6BF0034', '1CA7B6D4', '7BE9349A', '965AAF0F', '44FB0B53', '33CAFBA4', 'E06300E9', '0698FDB0', '8C446457', 'F01A483B', 'CD06247A', '1CBBAC6E']",104,Died
creature_46,"['x_0', 'y_0']",10,"['D1A2E89A', 'EE0D050C', '4DC8C810', '10D65252', '4A4ED130', '42CB0FB9', 'FD145BEC', '3AB3EA09', '1F52F4DD', '57970C3F', '8AE4BB06', '18995E41', 'DF7D70E0', '5A5DF17A', 'FA86B5CA', 'E24CC553', '1263A255', 'F95B249D', 'E9A91EB6', '5129575C', 'F6AD1C90', 'B4C662B5', 'A8AF3D51', '83ABB1A1']",104,Died
creature_47,"['x_32', 'y_47']",10,"['23E92A15', 'C7813FD5', '5A6EFD23', '7B7AEF1C', 'F0D2F262', '4B47567E', '9C5F8A4B', 'F0727583', '0FA1926A', 'BD64680E', '1AB62ACE', '24BA5171', '7BD92036', 'F9859344', '73EED160', '813B963F', '407BB37A', '3CA76C5F', '7F6D44C6', 'EDB21E11', '553C223B', '1043F70C', '73F725EF', '734B77DA']",104,Died
creature_48,"['x_125', 'y_33']",10,"['9372D50D', '1C45E1C7', '036BBE08', '33AA751D', 'EC016332', 'F33FF65E', '763C8DA6', '36552A21', '38E9FFC5', 'AF11815F', 'EDB40989', 'D7AF347B', 'FAE3A86D', 'EDB974F9', 'A54EF88C', 'E22A0033', 'A771ED02', 'F51868D0', '75575B39', '664AE7BE', 'D27C19F3', '28404495', 'A9943815', '394A3100']",104,Survived
creature_49,"['x_48', 'y_0']",10,"['69FE2F2C', 'F142DFF2', '0EBB43E6', '5E1CBF8A', '40C53A5C', '186F5B6F', 'D2B932A0', '97ABE511', '5D987D8F', '1A80537E', '3D9CE9E1', '28B3B7DE', 'D30ED1B5', 'C588CC07', 'B2315C58', 'DA7216FA', 'ABC4AFF5', '891E3538', '87D41BB2', '71B683A2', 'ED66910F', '33C149EB', '724C48FF', 'F4047BD9']",104,Died
creature_50,"['x_127', 'y_4']",10,"['E34B4EC9', '2FEC535D', '3865AA50', '7E088E0C', '7569FC71', '1E539E66', 'EE6F3519', '93BAD9F3', '91C56198', 'FC2B3FFC', '1F6213BD', '6E78001A', '00E24FB9', '592884DB', '93E06911', 'B0638472', '1F81B547', 'D785A8C3', '2020D4E3', '28E4F21C', '851099EC', '5BA2563D', '2D9DE0E8', '46CC462B']",104,Survived
creature_51,"['x_27', 'y_27']",10,"['1C86ED64', 'EC4EFB85', 'DA74E88B', '58CF38F6', 'F2C375D2', '98516792', 'CC3A86BF', 'A76918BF', '865ED397', '121E1E64', '682ECFFD', 'A74E610C', '6217A4F2', 'B00997A8', 'DCE39F8B', '79E0D753', '80135B9B', 'D6DFD440', 'B4F01D56', '64E441D1', '09E53072', '7CE97311', '7F0794BE', 'E1876C85']",104,Died
creature_52,"['x_45', 'y_41']",10,"['7D1E4071', '71697A98', '97B86D15', '52E8847C', '7C4B8617', '8E4C3EDB', '05AD1B6E', '0B65ABBB', 'CCA6B73A', '8081970D', '93DC13AC', 'D63104B2', 'D8219FD0', '2DECC4B5', 'B1F68DEE', '9EF8A774', '59846251', '9DC1F19F', '75BE0A7A', 'D2EC22D6', '2F235F16', '285A4273', '137FF150', '3B8E4948']",104,Died
creature_53,"['x_20', 'y_122']",10,"['5EE27713', '81E12232', '4E51B549', 'A73FF23C', '741C4AAA', '62661179', '8531DFEE', 'C885B0CA', 'F8428A5B', '7C26D304', '072F98A1', 'F9356A90', '165FFD58', '265697E7', '963D44FF', '274C57B2', '17925908', '83B0B939', '7D0B4B83', 'CADE709A', '0E07C144', 'C572B53A', '6FA30B53', '01D2C509']",104,Died
creature_54,"['x_126', 'y_40']",63,"['FD9B4A2A', '3E1D59AD', 'F570EB6C', '5A2A4180', 'A4BF6A89', '6804566B', 'C67C749F', '01E548C1', '7CA89746', '38058A19', '65AFDF68', '72249FC0', 'E719AA37', '5FFEC1AC', '3B7E3CF1', 'EDF13D96', '04FB74DF', 'B4735A9B', 'AF152E8F', '75F0FB17', '01BFBFB5', 'ECE9F265', 'B7CA973D', 'DCF0BBEA']",104,Survived
creature_55,"['x_126', 'y_0']",72,"['A38F6D5C', '34595EED', 'DF5779E9', 'B69975C1', '5AF4F372', '89DC81B2', 'ACCDA8D4', '8F2AD034', 'CDC53C2C', '39DA1D18', '670827DF', '42E51FEA', '98DFF912', '9441C704', '30E51D9B', '3CFC5C20', 'FFA9F512', '81D4B578', 'E1E53AE1', '52B2F9EA', '79A6ECCF', 'C67C8BA4', 'A7D6A522', '60616652']",104,Survived
creature_56,"['x_1', 'y_10']",10,"['D36A7FFD', '69CA3E64', '7434C4AA', '5EBA9CA7', 'FDB34F41', 'BBAF626E', '62CCAB76', '7D606908', '9153532E', 'B6C3E0D9', '0B23BC54', 'A60531F8', '7B9E8D53', 'FF29127E', 'E893838C', 'B2D375F6', '4318D550', 'A03D2FB6', 'CE3F444C', '2323A935', 'B07F6F01', '0F10C347', 'E7EC27AF', '86BD0782']",104,Died
creature_57,"['x_79', 'y_16']",64,"['52814B50', 'D30E9343', '38E4AF2B', '64C353A4', '21E6916C', '9AE4D115', '272DDEDD', '0CC750C3', '211A76A3', '454CA065', '47F14D13', 'EA96DB21', '0E4426F5', '33D0DE2F', 'FFF81DAF', '4CC47CDE', 'A3153AD3', '7890C654', '9BC1782F', '34F4AC09', 'BA816EB5', 'BC1EFFA8', '261880B8', 'A0F016FB']",104,Survived
creature_58,"['x_101', 'y_43']",98,"['251CB055', 'F9631E3F', '3CF8F122', '7F41A255', '012FBBC9', '174DDF44', '96DBC2C6', 'EFD685DE', '0169690F', '2F2A21BC', '4F26486D', '723FE55D', 'BC33E715', '4DBD0FCB', '9A4394F3', '9DEC7FC6', '64D10779', '8D8D6236', 'B9728CF9', 'E2B9AB1A', '32857BA8', '614A95BF', '9533DB0C', '3A349D64']",104,Survived
creature_59,"['x_62', 'y_115']",10,"['92C8FB44', '8CC1F3BB', 'A5776009', 'F99272E7', '463C9D02', '29C51D6A', '1B8E44CA', 'E7A65C44', '8F3B90D4', '28827506', '7C899B1C', '6B5C62F7', '6B124E88', '6A1995DC', '48104C51', '0FEC9180', '1A7FFEBF', '4D993796', 'F8B35016', 'E02CE85A', '022D5F6E', '81E49A0B', 'A95BEC53', '2E905E4A']",104,Died
creature_60,"['x_124', 'y_0']",10,"['A209A740', '4F29D572', 'A7E8CC63', '6AA19174', '54703F7F', '4645432E', 'B2710DFF', 'EFFB5B42', '92F34184', '810338A7', 'AF4976B7', '3D718A70', 'B8F31255', '7A2F972E', '8317B4E4', '601161D6', '0E9F3B7E', '71A31C17', 'DF1E495B', 'B992DB30', '9AD813CE', 'E75DF2A2', '798A3790', 'BF8B1E64']",104,Survived
creature_61,"['x_43', 'y_98']",114,"['3564221E', '02CE6BF5', '133EECE7', '56F3C51C', '91C533A1', 'A7DEAE57', '76046DC4', 'F21C55EC', '6C2EC413', '661F76E1', 'AEE8B5F1', '7950E440', '4B938C15', 'DC3C5547', '673B63E9', '11E95C3A', 'CC294BBD', 'C08FD2C7', '678C05A1', '46A5D07C', '26FC90B7', '7DB00A89', '12F7A8F5', 'C3C4EA96']",104,Died
creature_62,"['x_107', 'y_127']",10,"['743ABC4F', '45890D97', '2C88C209', '38B26C9E', '34B452FF', 'B2B8F2CB', '384D916D', 'A5D1AB63', '9E85687B', '61679929', '2347DBBA', '3F2E0595', 'CD951DF2', '36D0B56E', '4EBDB938', 'C85D555A', '64546965', 'DB6BF441', 'C726C9CA', 'E5341FB3', '449AABE6', '68D380B1', 'D23FB1FB', '0B115387']",104,Survived
