,Coordinates,Oscillator_period,Genome,Age,status
creature_10,"['x_15', 'y_102']",50,"['D5CFB35D', 'FABD4B37', 'D6B21FA9', '9FA9B5C1', '106D0B3D', '2F62E3B7', '509C424B', 'C7B83157', '69657CDE', '045B4F61', 'F56EFB92', 'BD706D6A', 'F52F23FD', '8DA1673E', 'FD6576D6', '77FE8C17', 'BDB4D242', '8D547604', '97D89617', '20A7C04E', '88A50F3F', '159B42DA', '87238941', 'F6E639F2']",43,Died
creature_11,"['x_120', 'y_71']",51,"['FDB9E9AD', '8562738A', 'AC36E837', 'B18C6438', '1E99BD67', '0A1F4507', 'B3442B9C', 'C77FEDA4', 'C8C0517E', '365F578A', 'FD64C8FC', '6CB14310', 'C7DA10F0', '51A756D7', '4D8D84BB', 'FA827655', '38139798', '05EBC4B2', '5B12E560', '46F4377C', 'CA7EF37D', '3CEFABFC', '7E9B82CD', 'B7F9B4B6']",43,Survived
creature_12,"['x_97', 'y_24']",10,"['2C96E063', '677FE57D', '2A4AD685', '2CF79CBE', '235B8134', '65EF6C84', 'B6B0E265', 'A8753AA5', '479DB9BD', 'E0833E33', '70F83EAF', '09F85AAD', '403E9573', '9EA4884E', 'FBD35651', '1D8FFC2C', '025F2B05', 'CEBF5F06', '5EF80FB3', '1E66C864', '07DF06DB', 'CF3283E3', '92C2A812', '96A87DEB']",43,Survived
creature_13,"['x_127', 'y_0']",48,"['8C7FCA6F', 'DE61156E', 'ABC46208', '95D52D0F', '7E34EAAE', '4FA3F74E', '952B275F', '7F12C314', '11B83323', '8F225AE8', 'FB82961F', 'B9D5E521', 'B3E7F24F', 'A23D3B15', 'A8B3C548', '404AD0E5', 'B63E3C8E', '41EEE821', '332B8D68', 'D095C35C', '7D8005DB', '3E5E5D09', '138EEF11', 'CBF7B5D1']",43,Survived
creature_14,"['x_40', 'y_96']",18,"['00F42BFE', '6B418A49', '5CD3A53D', '6B2CB0EC', '835DAB34', '48E7E4A8', 'E2D5ED9D', '71710B98', '8A34A9FB', 'D57A7556', 'CD4E0901', 'EED84715', '6D363746', 'A350120D', '2C563B19', 'F26E6422', 'CE02E257', '72447C56', 'A572810E', '7E3B7816', '060B2485', '80BB962D', '8C635E13', '67934320']",43,Died
creature_15,"['x_0', 'y_82']",10,"['81F2CC69', '86701196', 'D69099BF', 'B0BD6C6E', 'B1FF3D33', '5F118466', '29327789', '5DB9D4E5', '83B71A0A', 'F0EFBF7B', '854D7296', '5FFA5B9C', '414C9759', '48C6E5A7', '369B062C', '342ECB15', '750688BE', '91982999', '13FAB11D', 'B2000090', 'F66EEACA', 'F8B336C3', 'F1EFCFDB', 'C78AF393']",43,Died
creature_16,"['x_45', 'y_13']",10,"['3B764359', '38A95A66', 'CA9CA728', 'F5F8180F', '437E9FB2', 'E2B0F21C', '6FDDF27D', 'A7345705', '8ED6933B', 'CF27F782', 'B1CC6346', '28C9DD73', '19E11631', '8B0EFBDD', 'D266643B', '3A299B23', '91440C50', '19CD392E', '368C9A16', 'D8462ECF', 'BE755341', 'A1736943', '5452E81E', 'E18069C4']",43,Died
creature_17,"['x_31', 'y_16']",49,"['71612E46', 'ED61D620', '3CABFA81', 'D7E419F4', '40BF3E51', 'E4ECAF75', '8A45A3FE', '44F868DB', '5C2AA407', '713C1B8B', 'C54A9631', '614545D2', '31A66676', 'B7A0663D', '49523211', 'F85198CC', '5FC77569', 'DBAE6957', '5FBB700C', '8F75476D', '67E0F169', 'D15E8E63', 'F572358C', 'AC125470']",43,Died
creature_18,"['x_123', 'y_14']",10,"['388A25D2', '88995D01', '0E513226', '6A53700E', 'B0A4A0D7', 'E3965F7D', '39DAFF61', 'C068EFC3', 'C810ACE2', '6C17C7A0', 'CE5C144B', '2A327F9B', 'B3F81954', '21CE5CF0', '9368ABC8', 'EB3E45BC', '9A19AC93', 'BCF6667D', '78344E13', 'AAC14915', '82E5A65B', '9C818D19', '24F95807', 'CF589BCE']",43,Survived
creature_19,"['x_48', 'y_66']",53,"['1D22D8A7', '86F5142A', '617A63D8', '9AA76030', 'FF2996E2', '18405A1F', 'CFC3DDA9', '3CDBC785', 'AD3C3BC3', '53EDDD6C', '31539013', 'A522F415', '12EBCF0F', '29E37A48', '37F5B0A8', 'E0C58F5A', '19DF1DC1', 'A488339A', '6166344A', '3BCBADCE', '30FAED5C', 'BAA9A177', 'D1700EAC', '7813E3E7']",43,Died
creature_20,"['x_120', 'y_76']",52,"['4AAA8DED', '38499E92', '2C7185E4', 'D1892393', '1BBF1650', '5E331F8B', '5F448E67', 'F8D60112', '29466E76', '6C1578B9', 'BE2D7A69', 'C2E031F3', '98F9E800', '41A65C5D', '6950845F', 'D9676A77', 'B5720E49', '56191B3A', '1042123E', '553F99E8', 'A0110A0A', 'A1F53D0E', 'D68C802B', 'CE655E0D']",43,Survived
creature_21,"['x_69', 'y_48']",53,"['56E037E8', '0F33CA79', 'C873367A', '36C06B34', 'AB25EE92', 'F53ABE8E', 'A26C89EB', 'C1C97907', '504C8ED8', '56EE750B', '9C7991CF', 'B051375B', '493FD983', 'EDF269C8', 'F91EAFA5', 'E3EE09CC', '0C99065D', '310F47E4', '11591BA5', '14FCC84C', '18DA5D30', '0931BF47', '4672502F', '7FFB0B4C']",43,Survived
creature_22,"['x_12', 'y_96']",22,"['F10C6FE8', 'D48A9180', 'ED4AC2FA', '0C22C0C0', 'D081D7D1', 'E4FCB243', '5DB33334', 'EC905EBB', '31B27AFD', '9223E8A7', '9A7DA435', '06BE3942', 'B7BAFDAF', 'F59169EA', '3CB8F504', '01FE36E5', '7D5F0C9B', 'A5637D03', '0D17E7E7', 'E5DFA38C', '1699D986', '3FE18649', '4987B003', '1E23CCE8']",43,Died
creature_23,"['x_61', 'y_96']",10,"['FEC2AB3E', '8C53338A', '16DE6E6A', '4A8FE6F0', 'AECCF3D7', '69177FFC', '3AFB22DC', 'E06C006F', 'A6D299EF', '2F6412FD', 'A6F8A290', '0255150C', 'BF5AD0D6', '9E0D144D', '2ABDE073', '772E79AC', 'EB884949', '88DAE5FC', '08C5EE56', '991E6A4C', 'F2FEE4B3', 'E89CC9D0', '0052A893', '955FA0F4']",43,Died
creature_24,"['x_120', 'y_73']",24,"['2245C95C', 'D2608063', '2EE0DD1D', 'AD87E283', '2EF35758', 'AA9B9499', 'A1AA4BDD', 'C0BBAED3', '715CAD44', '2ED6466B', 'D40B866A', '8CB4BC7B', '2C698D06', 'D8571664', '1E941E0F', 'D150D1B3', '06C6245A', '5892D19F', '7BB474F9', '37D5AFD3', '21AE427D', 'D0601DF9', '0F1BB76A', '5D436E43']",43,Survived
creature_25,"['x_29', 'y_0']",10,"['680C103C', '7F7941C7', '5FFC49FC', '3810B1FC', 'B716A963', '6234A29B', '59AC269E', '7B00FA74', '92AC3B59', '3A4E1DC0', '6ECE4F8B', 'FF39A546', '2411342C', '178F48F1', 'B9272F5A', '5D96166C', '025BFBA2', 'F9D2C24A', 'AF4E3456', '4C875B0F', '1367DDA5', '059A1986', '53D1DD21', '8C799056']",43,Died
creature_26,"['x_68', 'y_87']",10,"['0C4FBF01', '8E8AF045', '396BA841', 'DA41EE71', '1F4F63F6', '7E69E243', '78FEDBB2', 'FACAFCC5', 'C5A6819E', '552707C2', 'BC8C70B6', '15568013', '7A02C29B', 'AEDCFED7', '70286A33', '94BE95A1', '19ABC9D8', '9BD2D618', '5B4B9EDD', '64A431DD', '6275A6F2', 'DB8BD988', '298EA7A3', '6592EA41']",43,Survived
creature_27,"['x_24', 'y_44']",38,"['B1F8C25E', 'B7191249', 'E8E69B2E', '1DCF6D69', '3DD7FE9B', '92B8DE01', '26838575', '227DE761', '66A2DD32', '1B6CA3F7', '074ABA45', 'CA0F4F51', 'CFFC72C3', '05C63B66', 'B32A7668', '61316D55', '85AA46BF', 'BA7E9462', 'ED1E35F0', 'EAF53F96', '805D4BD7', '29922B99', 'DC4D587A', 'B929F397']",43,Died
creature_28,"['x_62', 'y_7']",10,"['64A0A259', 'C72FF1A1', '660F5DCF', '5ED1A07E', 'DBE33862', 'D6D98737', '575C0AA0', 'A87A76D0', 'B2C82774', 'B9B18DD4', 'FB7D8F73', '1E059C40', '2640C6BC', '34F28262', 'E7966BFA', '263BB140', '54F9AC9F', '24694B2B', '9D5AF544', '76178F2B', 'E255E177', '5A1A8448', 'D77A46DE', '7D9B85AE']",43,Died
creature_29,"['x_96', 'y_16']",10,"['6DDFE6D4', '0A38EE6E', 'D348A198', 'D7772ABF', '83C74273', 'BA94E832', '93B76C94', 'E78330C3', 'A940F70F', '53674455', 'C31C2FF2', 'F9908800', 'AA96B638', '6ED2EAE8', '615CBA31', 'CEC0844F', 'F6F7FB48', '764BA724', '22CF8656', '4C67F580', 'D6C8AF0D', '8F3D2382', '08079446', 'E40849E7']",43,Survived
creature_30,"['x_79', 'y_10']",45,"['9A2069A1', '4A8C917A', 'AE5FB56A', '0C25F310', '0ACBBB34', 'F894F991', '9E6B201E', 'D2821FAD', '0ED9ECAE', 'FE592FD6', '0309E7A6', '1B6BD55E', '2914F7A2', '25E05011', '4496038C', 'AE0E222D', '1EDE8FE0', 'EA73DCE3', 'E53D9C7A', '1ECBC1A4', 'DBABC3F7', 'B5ECC6E1', 'D9579B63', 'A98842C6']",43,Survived
creature_31,"['x_33', 'y_0']",13,"['DBC01659', '1B57B935', '102FE207', '41C751B3', '1C9B4DD2', '4ECEE86E', '6997818B', 'DA0D7DEE', '39F3FBDD', '6124FC8B', 'A52F52E4', '42FFF761', 'B08D47A8', '04D7FFFF', '6042D747', '06D583BF', '24049ED0', '45574321', '8F221DF2', '7B7F27E6', '1DBA91A8', '92D0B2BC', 'B7B0D724', '07AEC1E2']",43,Died
creature_32,"['x_61', 'y_13']",52,"['774DD179', 'D4041027', '94A38EB6', '6B350D8D', '84292C12', '72BBED2F', '0815F367', 'A47C0EB1', '032D88D3', 'D1AE0B84', 'FBA97BDC', '127EB7D0', '4ECE6304', '58FF6B45', '8BD07B9E', '3711E1B9', '9A00D005', '95E3DCBD', '43F55770', '3BC1AA5D', '31AAC386', '412F359B', '776DC857', '2571005B']",43,Died
creature_33,"['x_0', 'y_69']",28,"['48B6D048', '81349C96', 'DD9B0442', '38C6D1DD', 'CA2D87CC', '9BE32A25', '2D9E607E', 'C5935FB7', '823A6805', '38A5462C', 'B8A89084', '2AE0925F', 'BC9D98E9', 'B8C3FF05', 'C0660D32', 'CEE797A1', 'DD3DA65B', '83A57CB3', '0D519987', 'CACDA9C9', '2C03DCB5', 'E15A9F8A', '8CD1822D', '6094C4B5']",43,Died
creature_34,"['x_99', 'y_100']",40,"['8586F287', '59AE4D0D', 'ECC0B1F2', '275179D5', '13060F72', '5EA8C1C2', '9010380F', 'C981DB99', 'F4513362', 'E9281C58', 'D76C94E2', '520F8FFB', '288C14F4', 'DF7838AE', 'C0A66170', 'EE7B9146', '4D4F3746', '9F132E32', '9294D6EF', '746A75D1', 'C23CA5E6', 'EC46BF92', '79F0B123', 'BBA14A6B']",43,Survived
creature_35,"['x_106', 'y_61']",12,"['63022E2A', '3B77DF84', '18E5676C', '6B2CD383', '029C1B5B', '26036C5C', 'AF52A610', 'C4D41570', 'A774984C', '87021166', '36168AC8', 'F3DA970D', 'ECCD291C', '45F97FCA', '88A4A5A9', 'C2600238', '4699A9DD', '4E9037FA', '23440F9C', '973A49B2', '59EAFA66', 'FC3EA275', '93E45988', '64F233AA']",43,Survived
creature_36,"['x_34', 'y_19']",15,"['6D082874', '57CBE4E1', '451A27FB', '3B5C2107', '540A9E2A', '9B4C8042', '6864DC62', 'EB4BF337', 'FC72243C', 'CFAC9FCB', 'BA9AB615', '22EEFF9F', '041F38DA', 'C00A1259', '242C100D', 'ECF6BEBF', 'DE8775FC', 'EAF9D6AA', '8DAACF7B', '5A24D43C', '524B7677', '0C8B569C', '0DF9E378', '712496F4']",43,Died
creature_37,"['x_108', 'y_78']",11,"['83763CF2', '7C7B8467', 'EC72DB67', 'DE8EFE25', '426D57BF', '80DA92BC', 'C43799B9', 'AB945119', 'F78256C2', '86F0D141', 'E30C2045', '5B07ECF6', '5EB4B546', '6639B4D5', 'DD722F95', '8D08D8FC', 'C21E6FB5', '27C0A449', '642F2DC2', 'F3D0B670', '4A5581C7', 'A6D5744E', '1C75DB8F', '2D3F18A2']",43,Survived
creature_38,"['x_77', 'y_14']",52,"['4B266081', 'B76C08EC', '2CA52526', '563DCCC0', 'B3AF27F9', 'F4BE1A47', 'D9A449CA', 'FE4C2115', 'FE6016B0', 'DC5C046C', '32FFBFD0', '3EC58446', '5962109D', '0866F6EF', '02E5D09B', 'BD628CB9', 'C7D15331', '98797173', 'FDB9B1F9', 'D91EB3F4', 'F49123B0', '9428143D', '0FEEA8CC', '318664B3']",43,Survived
creature_39,"['x_109', 'y_103']",10,"['9775EEAA', '99DDF8EA', '4F308557', '72C232DE', 'D8F1846D', '011698AB', '56309CEF', '3963754C', '7F718B67', 'E6142720', 'BB867D8A', 'BFCEB87D', '38C54F55', '0122776B', '002D34AB', 'BEAFC3A8', '50FB79BF', '99AA9D52', 'A82C486D', 'F360836D', 'EE1A3CE3', 'A1F809C4', '38A8AF24', '28C79444']",43,Survived
creature_40,"['x_115', 'y_76']",53,"['C4F3F956', '1B3C1FDB', 'BB0E51CA', '0E5CD456', '4A155DF5', '51FA8205', 'B5D123EC', '2D4282EF', '9444BF49', 'C43779F8', '6F855CCE', '83989A3D', '000D57DA', '96D54271', 'B57A6257', 'FE7F1B1E', 'C6F08004', 'AC8A6758', 'ADE83884', '7436719C', 'AD86DADE', 'A42B08B7', '13180A63', '46650CB7']",43,Survived
creature_41,"['x_125', 'y_50']",53,"['6E2E5D40', '27F0BA3B', '4500941B', '7A0AE30D', '53523698', '8BFB1698', 'C86A7366', 'AAB5F3F9', '08F0B45E', '381BB155', 'C130CFF1', '376C6ED1', '4E328B38', 'C11FA990', 'DC35DD3D', '59264038', '740E52F4', '54B80313', '1D21CE11', 'CE309A24', '4D17645F', 'C48CC6A1', '1D4310E1', '8D38EC12']",43,Survived
creature_42,"['x_110', 'y_88']",10,"['1B183384', '737FD776', '325F5286', 'AC56675E', '5C683302', 'E569C3DD', '7D3C36AA', 'B967A6F7', '293B96A3', '4CB97DEC', '4A075EE5', '6F3BBD77', '5CA9FA4A', '291123F1', '2CFA6ED2', 'A2FF41A0', '93546C0A', '7BF74C8E', 'E256E396', 'F73776A5', '4D1571EC', '8F93A523', 'AF7DCEBE', '6F230C0E']",43,Survived
creature_43,"['x_126', 'y_31']",10,"['F091B710', 'FA5E3AB9', 'BAD5B248', '8BCA5C91', 'BF0759E5', '0AE126D3', '09804208', 'D15A8FE9', '313A3243', 'EEC3B4D4', '200A06C9', '5D96C371', 'D4165C67', '925247F0', '6C84F594', '76987CF2', '44D69B52', 'C73E04F1', 'F7F62DB1', '0076B217', 'CD4F484E', 'E61C1129', '8597EC3F', 'B893FEA7']",43,Survived
creature_44,"['x_66', 'y_65']",10,"['6C237071', 'AE19414D', '63AEE37E', 'F5D73551', '556177DC', '12BE5A0E', '3833029A', 'C3249CE3', 'D786B7FE', '81411B1F', '617AA2E1', '0A4759FC', '6BBC199C', '2890487E', '0D61E677', '00EA4D04', '784803D6', '5B794CCD', '8C0B452D', 'F12A3E2C', '7FB19049', '5B637469', 'F55E0535', 'E26F40FF']",43,Survived
creature_45,"['x_100', 'y_88']",10,"['0CA3A999', '94EAD2A3', 'B7FF6D9C', 'C10646A9', 'F0248393', '065614FE', 'FE601398', '26A255D0', 'EA345FD7', '80A6EB0D', '6650E792', '3C42ED33', 'CB27EB6A', '2FA4F39F', '8F3E8406', '6B243943', 'A87777D8', '20EC40FE', 'D3C74D88', 'A6078DC4', '5912AB6F', '5CEEC823', '2D1DD1E5', 'E736C742']",43,Survived
creature_46,"['x_86', 'y_0']",11,"['C8F2069A', '5CFCCE25', '6FA3318C', 'ECE72B4F', '443A4939', 'CA6EA878', '656AB2CE', 'CD13DEC3', '249D0250', '7D5B9E5C', 'D0696EF7', '691A0871', '27F50F3B', 'C34A5491', '83EEBC47', 'B2AE1FE5', '7A55D5A5', '38EE9D3C', 'D4EF4E01', 'A90842B2', '0FCBBAF8', 'D446B0E1', 'B6C81E01', '906B848E']",43,Survived
creature_47,"['x_5', 'y_115']",10,"['2BD8433E', '04FE2FD0', '37B42793', '469D25C5', '2073183C', '677897E4', '00442F58', 'E8CCE705', '8D4E8250', '770BE1C9', '770CFD5E', '76C18F94', 'CE73965C', 'A5297526', '0E31AF84', 'CAA68431', '803947BA', '89B5D7BB', '32DC98F7', 'ACBFC56F', 'D96A9859', '8D327D9B', '0E97C0C0', '5481C2B4']",43,Died
creature_48,"['x_119', 'y_47']",31,"['269FCF3C', '0D567A52', 'B99F827E', '0EBEC044', '961282F0', '30E87A06', 'DFD016BE', 'AA300E48', 'A66AE580', '5860FBF5', '66D1E5B9', '0FF8D857', '80FAF446', '957D5408', '0374028A', '85B47DCE', '8C5FD0E0', 'DAF326EC', 'E378CED8', '19846B26', 'CC414797', 'D9AAAC52', 'F7B68248', '139ED056']",43,Survived
creature_49,"['x_22', 'y_24']",10,"['1C98CA22', '0302CEBD', '677DF0F8', '8AF98A8D', 'E0BD48D4', 'FFEF1338', 'DAE53116', 'B7762174', 'FD82D242', 'CF891BA1', '652D3B8B', '789E793E', '56704BCC', '8C3AB790', 'F25B7C24', 'E6701D37', '85674E7E', '77C6823C', '41CB3028', '5FFF4B4D', '5E54CA65', '3D1DBB52', '98503A4B', '269792FC']",43,Died
creature_50,"['x_49', 'y_94']",10,"['366DA0A8', 'B06D5B4A', 'AA31E079', '9E3FDA5E', '5743B9FA', 'F8DD1F95', 'B5412046', 'E1A1F1EC', 'B24C94D6', '8E25D15B', '1FE7BF02', '9F34D82B', '43FEC871', '056614E5', '0F84AECD', '4AAFB6FA', 'EC0248A1', '9EA12829', 'AF4000E8', 'A6977044', '714024AE', 'C9D3DE08', 'FB18925E', 'C0AB3246']",43,Died
creature_51,"['x_77', 'y_70']",10,"['E6DCF4D4', '534CD895', 'A813903C', '516F7DAA', '4A7A798D', '4401712D', 'AD84E531', '21DED9F5', 'BB73A66F', 'B8E3726C', 'A43B8297', '8224303E', 'AAB036C3', '61CF4247', '921023CA', 'E5851531', '8B3C8AF8', '9BD4C27F', 'B343EA85', '18536F44', 'CD3998CA', 'A4265948', '49713F4E', '5C39BDD7']",43,Survived
creature_52,"['x_127', 'y_48']",10,"['4C644A9F', '778FC47C', 'E78B4C63', '96D82C32', 'D8655378', '3593D2D8', '514D8083', 'C6D419EF', 'C5ACE5BC', 'F097F11C', '52F51762', '2A85E261', 'A5ED708F', '15642518', 'B77308F1', '6F7B41E8', 'D5562153', '42287BA9', '248F63A9', '3EEC2508', '85EDC106', 'B60EF978', 'D985ABB9', 'B62B98DA']",43,Survived
creature_53,"['x_40', 'y_57']",10,"['C246D61A', 'F5506D68', '9532B340', 'B81FD101', '482FFAF7', 'BC407531', '6E3ACFFE', '332A3149', '25262A4B', '52247A7E', 'A8CCA4CF', '097547E8', '1B24D516', 'CD198AB2', '433671C1', 'B526FC74', '469C2B3B', '75CA624F', '66EC94C6', 'AE2A37C2', 'BB9870F6', 'A9F1A129', 'BB8BE6C5', '0DCF1E2D']",43,Died
creature_54,"['x_116', 'y_75']",20,"['89083C43', '72992CF6', '33D0D972', 'A4661574', 'CA5FE867', '21B1C5C6', 'F62042ED', 'E1E9836B', '1BD6383B', '88658AA0', '5B0976B4', 'D681C2B6', 'A5DD452F', '9839CA8A', 'D88A650B', '9B708CD1', '0351AD17', 'C49B7BD4', '0AFE2020', '2FE5B84F', 'D2AB950C', 'F5CD9F19', 'F9FF4849', 'DF551CD8']",43,Survived
creature_55,"['x_127', 'y_117']",10,"['8A124763', '9CC89CCE', 'C198F990', '9ABBE65F', '14E4091E', 'FFC14A1F', '560D6DC2', '721C0A1E', '26828C9A', 'BA1C7314', '62DFA8F5', 'DCAF1668', 'EAAF9398', '9D089E28', '176ED6FA', 'C5D851D1', 'C0A7AF2B', '074ED200', '1BC78031', '9A829A86', 'B8545A51', '3DD7C4BE', '55665ADE', '0E071E64']",43,Survived
creature_56,"['x_0', 'y_127']",10,"['35266A1A', '5A74A738', 'EDAE5E0F', 'D084CBA2', '1125AAC8', '4B18BEEC', 'F25C807D', 'D0C5F8CC', '6E87FAE4', '9F0EC16D', '55ED6CDD', 'E8BF78BF', '847F1718', '41BB69B9', 'DD6BE994', 'FE181C13', 'F257B944', '24E500EB', '061CD886', '13C7D5F8', '6CF65230', '920861DD', '9182D1FA', '7EA13F76']",43,Died
creature_57,"['x_50', 'y_22']",52,"['8467F786', '4BB4A7FB', '5BE2F445', 'F3A94DE6', '2A4EB9D9', '2E20956D', 'AC8A378B', '77C0335A', '4C895D9B', '14DB50DF', '32328948', 'F1A8635C', '4AE8C1D0', '77E1A652', '4110E66B', '5254FFA1', '48327B76', 'D00977E7', '109A91EC', '89AF3F8B', '8B00B5EB', '6BC5B92B', '9398CE98', '301BAB50']",43,Died
creature_58,"['x_15', 'y_93']",53,"['991EC5D9', 'C2278F86', 'A6F2F51F', '68F9E6B7', '59B8382E', '6D98CF7D', '0E3DC963', '6B5DBDD9', '7B2248D0', 'AC1F3A55', '2CBB95DA', '0BC27BEA', '57AAA460', 'E835987E', 'E5572285', 'DDF88E1D', '3BCE273F', '263B66EF', 'DA090D2C', 'FF4C0181', 'C53016AF', '08FC04E1', '8906F7AF', '18AC72FF']",43,Died
creature_59,"['x_68', 'y_70']",12,"['3BC7F81E', '8433126A', '902EEC90', '6C979438', '8C16B02E', 'B00D54FF', 'BE0FB164', 'A6E9004C', 'C7285049', 'B3690024', '6FBD6666', '7898E611', 'B596D88A', 'C3DC6FC3', '4CD78C8E', '95811A82', 'D8A1CC55', 'A125DA3D', '6DF28157', '62F21510', '7060FC0C', '79447457', '258240F6', '7F284D12']",43,Survived
creature_60,"['x_22', 'y_26']",10,"['555EF3AC', '29E1696C', 'ADD1D0E6', '1CE564AD', '6FED5886', '9DED5D49', '35CCF9F6', 'A7E4DD11', '2081C716', '2794C8A1', '6042DCA2', '9106E0F5', '65846253', 'B838EF6E', '33050770', '83ABA0B4', '83BF6294', '5CC6CE37', '84ADBB72', 'FDE5DB66', '635337B2', 'BB6DC0D4', 'A5573511', '9225CAC5']",43,Died
creature_61,"['x_14', 'y_38']",10,"['97C60B5C', '169943A3', 'B5A24A1B', '5FAB0343', '5FF927A5', 'EFAAD25E', '5F964524', '4B8C909B', 'C2557E7E', 'EC2C97F8', '94824DBD', '0BFE16A3', '606AAA60', '14A815AC', '967EBC28', '27E40756', '7DCAAEFF', '16704DD6', '60AD6B91', '702E7BDD', '4EB9723D', '42E29242', '7A80E1B2', '6A46EB27']",43,Died
creature_62,"['x_85', 'y_0']",10,"['93BEFC6A', '14857589', 'DC5FC766', '6D7BF594', '31F44C89', '1A270719', '8E40F230', 'CEB48686', 'B15BFABE', '501F4106', '2BA45D1D', 'D4449369', 'EE14AA42', 'FE19CE2A', '6DB11A89', '6519E3CD', '6BD1C257', '1B59820E', '403AE6CE', 'D8BE73C6', 'D00B6E5A', '097832F8', '381F5837', '8993E2AD']",43,Survived
