,Coordinates,Oscillator_period,Genome,Age,status
creature_10,"['x_20', 'y_93']",10,"['9E6EBE5F', '5C9CE961', '61A5AA29', 'BBB16319', 'DE779D48', '4EEF79EA', '4E2CA0E4', '71D58D99', '84C8A605', 'C9D76CB6', 'B1AF32CB', 'C079A883', 'BB4E9314', '7F24AE3C', '5F38DE9B', 'F2669C54', 'DD2B5C13', '74A0B67E', '4C1D74CA', 'DDC1CDF8', '178971B5', '322B1A69', '2B69767B', 'A54B9EEC']",3,Died
creature_11,"['x_127', 'y_2']",10,"['FC1F6F8F', 'A6775838', '61E8F6CC', 'DB846A54', '7F63A63C', '5D77DD53', 'C0030291', '43D3272C', '0F03E1BE', 'DC0169F7', 'F3EB490B', '3A43D79E', 'A72F13E8', '7A1B50AF', 'FD9FEC8C', '02875657', 'BA9BC7AE', '0B32D881', '79EE0CA2', '72B68543', '4AE979F8', '6044050E', '90A373E4', 'F9920D0A']",3,Survived
creature_12,"['x_84', 'y_30']",10,"['A38DA554', 'F2B4DD1F', 'EB57A2BC', 'E32D3BF0', 'F1C8469E', '66D9360B', 'F9C3B72E', 'DCB17F50', 'DC5976B8', 'C0EA8F3B', 'DEB75442', '09D082E6', 'CAB5C72B', '165A498D', 'CBDE5040', '9F8A05BB', 'AD609736', 'FF30A07E', '49449CC0', '38714C9A', '96B0B529', 'AF1F6C0F', '529731AB', '4DCAD7B5']",3,Survived
creature_13,"['x_61', 'y_78']",10,"['C31A5972', '1B7C07D4', '928D8318', '048BF9FF', 'DFB32881', '12C89E2B', 'DB78A68F', '36900FC1', 'FD4BEE45', 'EC0EBF9B', '7D124BB4', '32BCE623', 'DD99B5DD', '0BABF8E7', '65CB50B4', 'D8D03F3D', '4018A26E', '8137EDBC', '15C630B4', 'DF918E86', '6423E92C', '204F870F', '55569426', '5CB51C8F']",3,Died
creature_14,"['x_15', 'y_30']",10,"['8F37F840', '50B1B07B', 'D19255B7', 'D16F71C9', '431C9C24', '519B0C5C', '99222B79', '9BAFCD2E', '3B5FD98C', 'F026231C', '62BCE489', 'AB68EAA6', 'A40A3E23', '1AAF60AC', 'EAFCEF94', '77441495', 'AC3C827F', '8F5A2AE2', '2CCDDC27', 'D530597F', 'A6BEAE7D', 'E8E72ADA', 'D844E655', '0FEC1B53']",3,Died
creature_15,"['x_25', 'y_68']",10,"['DF952E5D', '08DEA688', '8D5EC84C', '8BD8727F', '63981D5B', '19565701', 'B8206AFF', 'E4F77185', '92897477', '490E5A44', 'F20BEA54', 'BE5D89FF', '9BE1E368', '04BB2952', '3F36029F', 'F7B5FF8E', '9E90A71C', '4A56B931', 'DE970B4E', 'BBF746C7', '84478FD2', '53B3F423', '3996EE8E', 'C75C8956']",3,Died
creature_16,"['x_96', 'y_43']",13,"['95878FA6', '870FBC22', 'DB0F270E', '3B6ABA4E', 'F5C0CD48', '08E9CB89', '56BFB865', '217CB856', '609EC7B4', 'D704F877', 'A371AB33', '64CDEA6D', '1109FB13', '5197F755', '3E9BCE1B', '6DFA602F', '008F5C99', 'E8434712', '9A7948DF', '49184536', 'E6758D74', '8648ED24', 'C2CB4C75', '8625DE92']",3,Survived
creature_17,"['x_29', 'y_23']",10,"['313288C3', '558BC060', 'F047CB75', 'BB4957EF', '9EC1ACBF', '85BF00C1', 'DAA8167A', 'E09F4FCD', '5950E617', '32A2E91E', '18842E01', 'ED5E7D53', '1E5449D3', '69A3AD95', '0D8DC3A4', '2BAF75C8', '58F38833', 'BC4DB107', 'C1C3EE64', '49009053', '69227FAF', '3741D337', '727C02A8', 'CE2BB801']",3,Died
creature_18,"['x_25', 'y_58']",10,"['7DA734C6', '90408058', '53F91F4A', 'B849788A', 'BE923FA7', '8EE569D8', '6696A8DD', '3AE13E46', '8E165E3E', 'F8F3769D', '72E956D1', '4213AF1D', '8C3E3193', 'ABCDDFF7', 'FB7496B3', '8847FB6B', 'C5B3F348', '4DF31120', '00E9E6DD', '39F73EFC', '1564926C', '80D1CDBF', 'C2E66BDA', '5CD458C9']",3,Died
creature_19,"['x_68', 'y_95']",10,"['005E6042', '752808AC', '03404A72', 'FE3E7593', '114A3A9C', '15AB0C95', '16861E2C', 'EDCD162D', '01C22C07', '402480F4', '2AB26CA6', 'DB91ACD9', '8EEC8437', '78A04025', '26E871DD', 'F58352EC', 'B61AC846', 'A891E8EC', '67D4DF7C', '8AD28DA3', '07C47194', 'C0D1E902', '54CF894F', 'F2E3DF5D']",3,Survived
creature_20,"['x_83', 'y_45']",10,"['650927BF', '5F681346', 'E03C3AEA', 'A6C1FC0C', '676F6CEC', '93BA09CF', 'EFC1962A', '58833FAB', '869F3055', 'E09E950A', 'AB50053B', '5325A532', 'DFFE13AE', 'B433E072', '7A4BDCD5', 'A158E3B6', '5E082E9C', '48E18D1B', '6186362A', '39E4008A', '1D28CE83', '907FBE0D', 'EF9CEAE0', '1D317C90']",3,Survived
creature_21,"['x_124', 'y_35']",10,"['D2918E1C', '773ED85C', 'D4EE72EF', '2FFF55E7', '54B209C1', '15FF1512', 'D1205274', '6FADC810', 'E8E2B36C', 'DAD0ADC5', 'B95608C9', '87545478', '4B7F9E19', '7F6ADAD2', 'E6B880BA', '397F7CB7', '50BD1016', 'FAD03943', '6A623546', '3936B311', '94C2446F', 'C38E9399', 'D5915905', '497093CB']",3,Survived
creature_22,"['x_92', 'y_74']",10,"['0A1A1B4F', '4AC9CBC6', 'EC2EAD2B', 'DB94315F', '7391A082', '9936B12E', 'E108B663', 'EC472706', 'ECA4BB3C', '8E75BA9C', '8740E64D', '946BCFE7', '346214FA', '349303BC', 'ED2540AB', '4EEB69A2', 'A946286D', 'AC77ED1C', '1BA971B3', 'BC5CAB6D', 'D7A8B01B', '13BB7129', '2A3A1B8C', 'B312656F']",3,Survived
creature_23,"['x_56', 'y_84']",10,"['744BA8A7', '9D61FD54', '0923A9F7', 'C086A64C', '883EF8F6', '411E7144', '3BBAB63F', '33243CDD', '5711B32D', 'FEE066DF', 'AD50C0EF', 'FB03DB71', '0AB481D1', '35AF16DC', 'D6A188E5', '4971577D', '6CA124E8', '4694DE5C', '4F68FCE6', '3FE32544', '5D0E61D7', '78CFD201', 'B123B627', 'AF365824']",3,Died
creature_24,"['x_36', 'y_88']",9,"['23D8360E', 'B998EB55', '075244B7', 'F8A53384', '06160C4C', '179C96BD', 'B424D629', '64C7456D', 'CE3439C6', '26D3B8C1', '45FDE022', '64CF0CF7', '737C5F49', '259FBC9B', '02B1242F', 'B22FE1AD', '25487402', '8F50304B', '120EB135', '0DDA6FDD', '731E60A1', '04F28647', '1C69FE0A', 'D3327313']",3,Died
creature_25,"['x_90', 'y_100']",10,"['BCA53F12', '7E37274E', '0DAC9D8D', '7CA2E378', '858AA020', '4BE4AC14', 'E7257345', 'BA7AA155', '66045897', '68407AC7', '5EEEB868', '87235D69', 'A6BD425B', '03539875', '6245F1BF', 'AF2B6ACE', '00874F20', 'C32B2D77', 'B9E7AA0E', '48B9A270', '7E0FEBB3', 'E2FF0C3F', '2830602E', 'B1934EB3']",3,Survived
creature_26,"['x_66', 'y_9']",10,"['B87B6C83', '7A26849A', 'AB6B76B5', 'EC6CBC67', '710C2730', '01DEEABD', '6969BF5C', '227C3242', 'C2FD30C5', '0837FBDA', '938532FA', '4F3EFF73', '102E2EDE', 'E5892E2B', '88208ED2', '47204354', '17433375', '95834E93', 'B30F792E', 'D573654B', 'DAF2D95E', '5F180AD5', '8A48A28E', '2FDB8B8E']",3,Survived
creature_27,"['x_24', 'y_56']",10,"['4064A1E3', '82C137D1', '0DB4BDAA', '4AE36B72', '1628EE93', 'A21DF648', 'CEEE83DD', '362E9839', '839AA308', '7BDEFCA2', '0213777C', 'B8F82F89', '46BC6762', '5FB48AE1', '52B6B338', '214B914A', '44A9AAE6', 'F84362ED', '0CAC8D11', '40BD4324', '883EA031', '1240A934', '2D6F059D', 'F95AF716']",3,Died
creature_28,"['x_31', 'y_33']",10,"['DBA0D2DD', '5397F65E', '16143F94', '05D0C7A5', '1D6CDA90', '44DF18E2', '9ECDA715', '05FC523B', '32AF2D0C', '5F275A31', '045C669C', '3CD0AB21', 'C3D9357C', '7956DCF0', '5AD4757F', 'A6189325', '24726689', 'D822C2AD', '39705CD6', 'C01B2908', 'D4B0752B', 'B92D1178', 'BCB04264', '8360A3EA']",3,Died
creature_29,"['x_82', 'y_67']",10,"['4BD9BE35', 'A663BD2D', '259D5CEF', '0FA878B0', '3C2BE982', '12556128', '2869ED72', '69413584', '8EB4D1AA', 'E12D67CA', '695EAEE7', 'A01B5EE9', 'BA37754A', '993AD0CD', '44EB9851', '364F3BAA', 'A681C3ED', '891DAF1F', '4E19460F', 'CCFEC10A', 'D779EFB7', 'DA4BF9FA', '9B160DDF', 'D194AF96']",3,Survived
creature_30,"['x_32', 'y_39']",12,"['6119BE09', '1B75F189', '4AFDB50A', '8CCF2CAD', '6015ED07', '503B3FB7', '5BA51548', '47CC24F8', 'F621A4F0', '1D49E808', 'C63E0394', '92792CF2', '17DF81BD', '3CD5B3D9', 'FA2BC962', 'F871DA0E', 'BABDA56A', '8BB956A0', 'D2DE78E2', '18638C51', '60168632', 'C3E5D921', 'BDAA14B8', 'C5200409']",3,Died
creature_31,"['x_120', 'y_72']",10,"['4D5191EB', '3D9F1595', 'AC87F7DF', 'B82CC2E8', '08D81002', '69AA7147', 'F6F9863B', 'A53C031A', '734A02E9', '63B924DB', 'EF67C18A', '099E926D', '0F79C849', '5EAF93C9', '3CD4859A', '34B355A1', '16A82C7F', 'E4A2058A', '99ACE7D4', 'C367A053', 'D5E4A5BD', 'DCEC0B93', '39798B97', '6597BF46']",3,Survived
creature_32,"['x_12', 'y_20']",10,"['808586EF', '782AC5A7', 'CBD6CB6F', '087650F5', 'B1A57AED', 'AEADDFC6', '9922FF73', 'CABE4B2A', 'E25289DC', '437E59C5', '2F112630', '4D056657', '536C782D', '3242329D', 'EA64D9FC', '1E081950', '384706E8', 'DDA5B177', '2222B251', '41AB2C0D', '1BFF952A', '8B51E811', 'AD0A9006', '429B5DE4']",3,Died
creature_33,"['x_115', 'y_30']",10,"['073CD522', 'E93CF053', 'AA3E0D77', '5E804771', '0DBF334F', 'B381B7F7', '2AF2C1E8', 'F278FB7F', '1DD0B586', '5433E1E8', '310C3968', '4A1A0427', 'A52FF844', '30239574', '1B76AE17', '21FA3071', 'EBB3CD5F', 'D2CAC3D9', '5329E80A', 'B96AE8E6', '8DB3CA5E', 'F53E4B2A', 'D24BC2AB', 'E6965D13']",3,Survived
creature_34,"['x_27', 'y_74']",10,"['F95581C0', 'DADEBB79', '98C24883', 'E30CA3A8', 'CE54F303', '8AB36DAC', '5C78A614', '0AA05928', '4CE9C1AC', 'ED7A0F93', '64527F9B', 'AFC73154', 'C6F327B9', 'F3596699', 'D6DAB1F5', '9AE1755C', 'F63C9FD9', '22E4434B', 'C208C378', 'DE58C67E', '8D797EF5', '3A823003', 'E1C488AF', '1AD79944']",3,Died
creature_35,"['x_112', 'y_121']",10,"['C6489B2C', '27535789', '4E7C63E9', 'E5CF718E', '86B0D5A1', '1C497091', '575274FB', '87D7C522', 'B6070389', '62AA648F', '7EDB295C', '981CB492', '9F678F72', 'F6DC4B5E', 'DEE9DE9C', '60F2818B', 'B2F8AE75', '88E83CAE', 'A8927D03', 'B5F016EE', 'CDA4D857', 'C572C9C5', 'C09CD330', '78D0D3B5']",3,Survived
creature_36,"['x_0', 'y_115']",12,"['46258C07', '738FDD25', 'F188E798', '720D37AE', '3A4B8FAE', '26C99BBA', '50E3E49D', 'A7F68863', '82B6A552', 'DD11BC5C', '4E81A06D', '7FC33269', 'F78AF032', '3666B199', 'A478148C', '1AE4679F', 'ADB1B4A6', '10EF94EA', '55114128', '2AE29045', 'DC30EE75', 'EA8E69EE', 'BA843D2D', '1124F920']",3,Died
creature_37,"['x_94', 'y_119']",13,"['1F34FA1B', 'F9872D91', 'C3B430C2', 'AA837C34', 'E37705E7', '2F9AB24D', 'BDDA40B6', 'FE9F99EB', 'FF5203EA', '04FE8030', 'B1B65AF5', 'E22300B6', '06A66835', 'BDBD2B4A', 'D03C3550', '0DDAB6D7', '82DB2E54', '1EEAC5FE', 'D2FB4DF8', '115DA57D', '6326585A', '38F76A18', '4E51584A', 'BFB5668C']",3,Survived
creature_38,"['x_34', 'y_107']",11,"['3608D222', '493FAD2B', '09B0EADA', '1D220FD6', 'A4342E87', '0A998905', 'E7E787CD', '82F99A87', 'D2983278', 'A5EFB2D7', '9685290D', 'CF4B7E0B', '0CF0B859', 'E05D2198', '728BDDCA', '31159DCF', 'AB6C0B91', 'EE7E373F', 'F54F51EF', '238CC718', 'C1841D4D', 'CE1FB201', 'FBCF3022', '63B1B2E4']",3,Died
creature_39,"['x_116', 'y_127']",13,"['4A6BA347', '6CEAE800', '32B25718', 'F4C2B9B8', '1F833016', 'E8F03963', 'D4EF3BD5', '0ED6778E', 'D8E82FF6', '0E6A7791', '9DAE7722', 'B82D38D4', '0BFE33B5', '1B5D195C', '2A107E41', '12772296', '8CFBE30E', 'A3E04A40', '41528354', 'BC6DE8D9', '4FC77A4D', '62570DD9', 'D7B9A7A3', '514DB443']",3,Survived
creature_40,"['x_87', 'y_7']",10,"['FA1F2A21', '6CA09BAE', 'FDB650D8', 'CD29A103', 'EDBE41A3', '0159BC4D', 'BF277111', '29251524', 'EB3FBF72', '0487BC91', '85309A28', 'ADDFBDD3', 'B47D4997', '4353D98E', '48D81FF7', '55959E54', '6DF4A7D8', '3E14280E', '5FBB8B1A', 'C8F41D94', '9183DFB1', '811699BF', 'E10E0C4E', 'F8A94747']",3,Survived
creature_41,"['x_104', 'y_100']",10,"['B69F71F3', '9DF4108B', '98543581', 'EB73890F', '4C270317', '93A9EDC4', '0B7FE968', '56022208', 'B7C31D7B', 'CDD4692D', 'BCC3E63F', '7556C963', '4FDD03B6', 'F3C2414D', 'CF49FF98', 'FFD16083', 'BC9BA541', '54DEB32D', '03949300', 'E2EC35BE', '654E80AF', '3A827CFE', '1A8A989A', 'A79FE36D']",3,Survived
creature_42,"['x_73', 'y_9']",11,"['D16832EB', '250E9E8D', 'D278233C', 'FDC962A3', '58B6CE40', '846A43DB', '1E155B7D', '8AF1061C', '193F0125', 'F5AA69A5', 'C4C85E62', '7D30BF90', 'DFE2F164', '51479285', '1EA5CB38', '79510796', '969F2325', '82DD016A', 'EB76B5A6', '5272689A', 'C9EEBFDB', '44B9C3DE', '5972C94C', '9EA7658A']",3,Survived
creature_43,"['x_89', 'y_66']",10,"['CADA5E77', '782579D4', 'F94754E4', 'C369A9A8', 'C7A6764C', '7C850CB5', '63198823', 'D74C9DA2', '0553A2EA', '7E0C3EC0', 'D224EB8E', 'CADAFE0B', '20D794DE', '391C8B59', 'EB15C748', '97A22BD1', '94CCA499', 'C32D8E22', '58528266', 'B41850C9', 'E082F343', 'B0811B5F', '155CD7F1', '4EE95063']",3,Survived
creature_44,"['x_107', 'y_3']",10,"['B7B0D577', 'FF7A5665', '5F55BAE9', '4AD5F7DF', '1EF48DD7', 'E708380D', 'E9CD5E1F', '71551497', '867171B0', '8F1B550E', '2BE317C4', 'B87DBA40', 'A23618F8', '0D6B8DC1', '9AA026A6', '343F223F', '9FDB8078', '4A6D7986', 'EEC4F192', 'DB50E7C0', '8D69785B', '08810B24', '421E555F', '5EADFA51']",3,Survived
creature_45,"['x_48', 'y_27']",9,"['F230B834', 'ED1A37F5', 'EFA02FDF', '5D54E287', 'CE5D7C28', '722A3D9B', 'BF54FC6D', '72DC7565', '2CBE3DA6', '28BA5186', '80CF3E70', '4CAFCAD7', '1AB24591', 'A5866154', 'D390749B', 'E0A10794', '71BF47E4', 'BADA70C4', 'BC51B749', 'CD990D2D', '02E0AE20', '3A79BD9C', '0B573A24', 'B8B28E00']",3,Died
creature_46,"['x_75', 'y_92']",10,"['8832C36B', 'CF02BBBA', '61798C29', '67E302FF', '22D9FF89', '59A1C0A3', '426DDFE2', 'E6EEE3A7', '80055E0C', '70553893', '910B3B15', 'C644B5CA', '71AB418D', '8FCA3627', '5B6CBE8F', 'B5D29740', '46CBA93C', '79932E6C', '5E0DBEB9', 'DBCEE202', '8DF3B50E', '8100AAB5', 'CF0075DE', 'B6BD832D']",3,Survived
creature_47,"['x_65', 'y_4']",13,"['A6D6DC69', 'EF9BA825', '7FAAFB52', '01EFE434', '8C3AE478', '70A3BEE6', 'F91E6DC6', '066EFD59', 'F5821512', '5CFDE5C9', '431FCDE9', '480F766A', 'E43E44C1', '4E6898CA', 'CF6052A7', '651A967C', 'A7623D0C', 'B2F6524C', '33076942', 'E339F5D9', '98BD3165', 'DE88BE00', 'F3196B58', 'AAEB15FE']",3,Survived
creature_48,"['x_51', 'y_13']",10,"['E72284D4', '8CC5ADFB', 'E3491946', '93F273B2', '96FFE978', 'AFDE5E98', '6C50F918', '8A788579', '7E9B2786', '9E1D5496', 'CFCBC215', 'EBA4E476', '75FF8BEB', '9954F4D8', '36ED1720', 'D94E47F7', 'E5990E5B', 'A918D14D', '3589AB7C', '8A05B89F', '0BF684C8', 'DDF89E28', 'A6C7FE1F', '66E71878']",3,Died
creature_49,"['x_73', 'y_18']",10,"['A66C3393', 'ED41F1D9', '6E896B63', '2E709B19', 'FFF6CC6D', '2437828F', 'F794E53B', 'A9FEB58A', '5BAD1EC1', '89E67F80', '637EBB11', 'AA9B4512', '852CEAF3', 'B199F36E', '8C8A7C72', 'BCC2DF17', 'A6DDBCDF', '17A9829A', '0DAFD47F', '6C9E3EAC', 'ED4BF06B', 'A24192D4', '7D981B39', '281CBA85']",3,Survived
creature_50,"['x_100', 'y_15']",10,"['5415D5C7', '8ABABD57', '62CF18A5', 'F3E6874F', 'DB7CF580', '12AE4A9B', '58A46E17', '1B30459E', '3B1893AE', '5B10FDF3', '70C0A2C5', '6EA3E485', '121EF2BF', '295F88E3', 'B4979870', 'A819C016', '5CAB511F', '3AB1853E', '9B65518E', 'DE1CA542', 'AC155633', '1CC564A3', '94B6EB77', 'D85FE51D']",3,Survived
creature_51,"['x_101', 'y_56']",10,"['975B1A6A', '46851681', '301369F9', '65B51D8B', '33CC5115', '154D5A22', '2EE84D2C', 'C076CB3E', 'CC756ACE', 'B7C48EDB', '36D7D391', '7D7DF104', '08677C44', 'D6FFF7AB', '0E1ABBDA', 'F3405E62', 'E9361396', '9239C19F', 'CDC4D25B', 'AC2F8B34', '5F4D2D56', 'CDA794A0', 'AA069A37', '392D4E28']",3,Survived
creature_52,"['x_4', 'y_76']",10,"['FC03FD46', 'EC6BCC2C', 'B296892A', '156C9867', 'DC31E21F', 'BBD822E0', 'E5F8C309', 'BF87B2C2', '778DA254', '6564FC69', '6C31EA73', '76D5466A', 'D2B0208E', 'FECE19C9', '52E56480', 'FCB49BDA', '53AE887F', 'BE79D520', '6087296C', '33508FBA', '0A342594', '42DAB2B7', 'CCB0B26A', '0E77A908']",3,Died
creature_53,"['x_90', 'y_43']",10,"['4BF81CAC', 'C680574F', 'A4238975', '704183F7', 'FB604A6D', '28FA1C1D', 'E48A4613', '9E86D25E', '742FC0F5', '07CF31EE', '4952C164', '38C03ACA', '0BAF9A8E', 'C7C002A8', 'D2F74E99', '8F5591E8', '7A5E73FF', 'D060A246', '39CF3B7C', '0292F22E', '420A7618', '6DE77DCC', '036E962F', 'E103D757']",3,Survived
creature_54,"['x_47', 'y_42']",10,"['12ED7B2C', '8AD22898', '628F3D3B', '1280DADE', '1C2B1D89', '257BE55A', 'D4250434', '9DA5B551', 'E5E5B35C', '42F971B6', 'DCA21AB4', '425C9FE5', '921395E3', '9C36EECD', '06097316', 'E6EAF784', 'E95294E2', '4AB2DF51', '6E361AC1', '7E7DF725', '421793B9', 'DD233042', '786FBA89', '76E0271D']",3,Died
creature_55,"['x_113', 'y_1']",10,"['6E33BF10', '888E9F86', '462D8BB4', '4163B8EB', 'F58C2DEE', '8A308EBB', '909D8031', '364EFAAD', '422704C9', 'FAA8E0FB', 'DD48A615', '42EEF0A5', '9A124B1B', '74C26FF2', 'BF020C1D', '431E2C59', '75A9E8E4', '2DBF6AE3', 'C2B28572', 'EA3C862A', 'A052007B', 'C99A4DF0', 'B86202CE', '2F9013AB']",3,Survived
creature_56,"['x_95', 'y_84']",10,"['40BB7D7E', '0C7DCD56', '9EF3C439', 'D15385B4', '3AC6D673', '4EB853F5', 'C5E53F43', '18E680AB', '8CE3D402', 'A41B9BCF', '112202D8', 'B1D5CB63', '08206A2B', '5B469125', 'C0D7A125', '1C3018F7', 'F20C204F', '717618A9', '0908AFF6', '4E91669F', 'E8BC0B18', '3DFCA2C5', '113C4FE2', 'C19D2991']",3,Survived
creature_57,"['x_27', 'y_38']",10,"['22C8F7D1', 'F298B6EA', '2493C19E', '7ED3916C', 'F45C90B1', '5B41361E', '13C12A3B', 'D05BA873', 'B05EDF35', 'B758ABE3', '05719EF8', '579E11B0', '430211BF', 'F08AF1D4', 'C66D8705', '2DBDF96E', '4F47C8EC', 'BD649CDF', 'A5E6CDD7', '5F5B7BA5', '9643D36B', 'A24B7143', '11A4335B', '94B39C49']",3,Died
creature_58,"['x_13', 'y_70']",10,"['53EFCE7E', '2CA9893A', 'D02E4B3E', '2829A948', 'FAB35224', '7AAA5007', '5FB9F925', '52D8F94A', '595F942E', '94F76ED4', '8028FDCF', '992A3512', '61232CE0', 'C226ED9E', '9D4A31EA', 'AB547134', '919672E7', '1DDE7DEB', 'AAFB8412', '059F116E', '3FA9571D', 'A85B29D2', 'E9C3D812', '6D6B5553']",3,Died
creature_59,"['x_117', 'y_0']",10,"['74D04E8B', 'E1084D9D', '5DA3F860', 'A43EB2B9', 'A91FEA71', '1140BD30', 'ED406F69', '0F77E5DE', '8A22D16D', '42DEA179', '2914E44A', 'A1AF8F08', 'AABC5B77', 'D8ED1D7A', 'ECF9805B', '2AF57424', '5EAEE43E', '6FE405F9', 'E8AB9532', 'FDB3E3D1', '845C4A28', 'F0E029BA', '2F78B579', '4CD5A4CC']",3,Survived
creature_60,"['x_90', 'y_72']",10,"['8190726A', 'B7FF548A', '5CA226BC', 'C8BF8142', 'CE03F783', 'F0D63969', '5D70D193', '0D0ED741', 'D1A1CC52', 'DAB971FA', '8A050C74', 'AD39A396', '7542E577', '1CC2DEB0', 'D1B11621', '5C746560', '51D20EE2', '8E3BCD9C', '77B17E75', '9BC3760F', 'EAB52300', '87AE8265', 'D97D2854', 'F621F985']",3,Survived
creature_61,"['x_61', 'y_40']",10,"['A0E0D228', 'B8273DDF', '77308AF4', 'D1C28F58', '21C6B333', 'D02E724A', 'DBB17439', '6B0370D9', 'CF9C9680', 'E857ADA8', '9BA9FF71', 'F5E5A09A', '1DC9179B', 'BA3890EF', 'CF7AB001', '7BD30581', '56987566', '555A14E0', '80260046', '97016FDA', 'D0CDA4F6', '571158D9', 'C0754AF5', 'B85C0EAB']",3,Died
creature_62,"['x_78', 'y_112']",10,"['4A74144F', 'C1CE1081', '22237DF8', 'A77F9681', 'C19D3041', '59289C60', '67BD6947', '50EAC398', '535C053F', 'D740105D', '4E8AF6EC', '49313EA0', 'FAA9433A', '8D9D78D2', '7E259074', '8E568EE0', '99BF3FA7', '6F04890C', '0DAA323B', '8DFB59DD', '94F3DD90', 'B59B728B', 'AABDE606', 'E7C1E68D']",3,Survived
