,Coordinates,Oscillator_period,Genome,Age,status
creature_34,"['x_124', 'y_59']",21,"['24EAC200', '6252E8B8', '909EFADD', '824C755B', 'C8FDF0CC', '5F5AC892', '263B3BCE', '8218212C', '0296E9E7', 'E50BD852', '9038FDF0', 'C0AEF0EF', '3BFC8105', '37685934', '4E93D17E', 'DFF90370', '75B12FAC', '68811C05', '854871DD', 'F20E521D', 'ED9BAA32', 'BBBB5769', '7DD0A4A5', '5785F529']",102,unconfirmed
creature_35,"['x_127', 'y_71']",10,"['125E8580', 'B5A3FFFD', 'D84923B4', '2BA0B9FA', '143FDE57', 'E8B778BC', '0E4B7DDD', '6B8CA017', 'BF99EC8A', '88A99BB6', '3A7C3DDE', '8541C582', '1F330E53', '594F0927', '954DDE9B', '903CFA13', '78C5855C', 'C034AA51', '1F5CD9BB', 'E50BD852', '8F2A7C1D', 'DB7F23E0', 'CC9D3266', 'D8FFC82A']",102,unconfirmed
creature_36,"['x_32', 'y_0']",32,"['614CC517', '6AFBFD8D', '1CDEA30D', '3F58BAEB', '27F68044', '2711251F', 'FAA3A6F7', 'D24B4D96', '72502338', '74EBCB56', '5C3D487A', '79038BDD', '2D93C39E', 'EFFC0B15', 'DFD9C938', '88C93024', '92B373AC', '039FFB9D', '1FA91C19', '6D60F825', '41BAD1E7', 'A4683772', '671FFE32', '8471D1B9']",102,unconfirmed
creature_37,"['x_126', 'y_59']",10,"['F0B11169', '4E92DDA5', '1D225401', '4980E4DA', '6C2337C2', 'F0DA66C0', '7490A18F', '270B55F5', '7891E9C3', '1035B1DD', '98A43E18', '614CC517', 'E273529C', '2D93C39E', '84986253', '548B843E', 'C3024C28', 'D30AB1E7', '6C99E3D0', '1CDEA30D', 'C5DD59A2', 'AB942D6A', '7D92D0C1', '2B8ED0C5']",102,unconfirmed
creature_38,"['x_126', 'y_113']",10,"['D2E85BDA', '293FD127', 'CD8AFD45', '6975A7E4', '54A7A552', 'AF9DE748', '08286506', '3BFC8105', '3F5893D9', 'CC9D3266', '2A36624F', 'BE2CBC1F', 'B5442F1A', '19F1BD08', '3AEE7609', '973BF6D0', '7DF387E2', '80027FE2', 'E67392FA', '973AF6D0', 'B13D0530', '4E92DDA5', '4AF931E4', '9A929FD0']",102,unconfirmed
creature_39,"['x_120', 'y_3']",10,"['6DE2B10C', '5376115C', '039FFB8D', '166FF6E8', '7C282119', 'A02EB9CD', 'FB323CBB', 'FFE6DB27', '3A3E399A', '0A449CDA', '9FF0BD47', 'A32812FA', 'CEB1657F', 'E308C27E', '5C6B077E', 'F7646DDA', 'DB644252', 'D001CD44', 'BB3BA03B', '3C02B3B5', 'A50B09B4', 'DB644252', '433BE5FE', '96BC58FE']",102,unconfirmed
creature_40,"['x_83', 'y_0']",10,"['6BD384D5', '4CE6DE41', '2543BDE9', 'A859CC09', '28EFED16', 'E313AA8F', 'A2A03215', 'F7E018F6', '1DB32122', '706DA9C2', '0791D65F', '95BCAD63', '74A2F301', '41E772FD', '6D6F75DE', 'B8945F6B', 'A9EF7752', 'D09F4E14', 'A92524AA', '120FEAF1', '1C501D6D', '2E903A02', '99500B3A', 'E688CAEB']",102,unconfirmed
creature_41,"['x_125', 'y_114']",17,"['BD6B0F6C', 'B56A6AB5', '8471D1B9', 'E50BD852', 'D9A09084', '37685934', 'DFF90370', '246949ED', '5F5AC892', '1CDEA30D', '27F68044', 'C8FDF0CC', 'FE8735FB', '599DB2DB', '1FA91C19', '0BB135B0', 'FF286C13', '01EFA2E7', '6252E8B8', '6CD9E88E', '263B3BCE', '400BCF41', '3BFC8105', 'DFD9C938']",102,unconfirmed
creature_42,"['x_127', 'y_1']",34,"['F993C448', '89F5777B', '89A87203', '8196A79D', '290BF8F8', '93290F16', '1BADAE92', 'FE5A2DC4', '1291F3BA', 'C1AD2514', 'D6F05B5F', 'D98C2DEA', '69899ADF', '50EEE56E', '5A4779D6', '5B65F89D', '89A87203', 'F07E64AD', '9C1CCA5F', 'D59F39B6', '4E75E747', '793D60FA', '5650B7DC', '23FCEEB7']",102,unconfirmed
creature_43,"['x_117', 'y_127']",25,"['AB0387DF', 'A1AD996E', '3BFA8601', '1112F005', 'D844C6BC', '48AD5927', '116FE1F3', '4496769F', 'A9322969', 'ED9BAB32', '3F103104', '35231D13', '9EA996DE', '9140E975', 'EE99F48E', '66053909', '24D09083', '62D3B362', '08B1B65F', '0B0754F1', 'E3C4AFCD', 'EA1231BC', 'A4894B78', 'C7045CF3']",102,unconfirmed
creature_44,"['x_126', 'y_47']",17,"['125C2F71', 'DB7F23E0', 'D09F4E14', 'BFFA905B', '6AFBFD8D', '506DA9C2', '8645E7D9', '72E63E0C', '0CA1492F', '0D72203A', '99E7F81B', '5615A924', '37232ECB', '20111E63', 'B548940F', '28E5A189', '54378A0D', '954DDF9B', '422A5ABD', '4925316A', 'E313AA8F', '95BA561A', '903CFA13', 'C7F926FE']",102,unconfirmed
creature_45,"['x_80', 'y_127']",10,"['55D946FC', 'F14D7CE7', 'FDE9E2DB', 'D9DCEAF1', '9038FDF0', 'C68ADBA2', 'C83437BA', '5650A7DC', '2A1823D0', 'F368762A', 'F58DD222', 'DB644252', '8270FCFE', '4158779C', '9A0E465C', '0858D308', '5BA13533', 'CBDE245A', 'DA7166EB', '13D9F4B0', '909EFADD', '979B16C3', '5F5AC892', '968D07C2']",102,unconfirmed
creature_46,"['x_65', 'y_0']",10,"['2C6750AA', '3AC2ECA5', '0B075471', '91D95D2F', '59BDFE8B', '752AC979', 'A97FFFA7', '9CD51A01', '4167264C', 'EADC6C39', '8BF6D498', '2FA2EC9D', 'BFF514C3', '4EE18C8A', '388F5F5C', '0AA6174A', 'C4BCACE5', '9424BAE8', '8004A15B', 'CCCF373A', '288535A2', '17B2DAD9', '0C455BFC', '9916A5D3']",102,unconfirmed
creature_47,"['x_0', 'y_1']",112,"['14D9CA2D', 'B5C147A5', '29C44505', '14B7D383', '231B4B49', 'D8F7B27D', 'FF26818A', '3AC2ECA5', '0634A501', '07A1FAF2', '6E858B27', '4F4CD67E', '2A85B7E9', '2C0FEFA8', '4D617B8E', 'B79C6CBC', 'C49A0989', '0A2CC3ED', '6AFBFD8D', '8217DCF9', 'AC4867EE', '844C5983', 'E110DCE1', 'EA773D84']",102,unconfirmed
creature_48,"['x_127', 'y_101']",10,"['92BD58FE', '7D2EE53B', '0FD33BCB', 'B22B2BC9', 'F2F7AE45', 'E8CBC0A0', '7FC44353', 'F602E340', 'CBA49281', '822DEDA1', '24DA14C2', '42A3ED44', 'ED342226', '74A2F301', 'AE839F45', '429EC71A', '6ABCDAC0', '5C463166', '8A7AD520', 'E44D0B8D', '8BFED1F9', 'E2E34162', '7C282119', '90A9F528']",102,unconfirmed
creature_49,"['x_124', 'y_0']",61,"['C6F30D6F', '8471D1B9', 'C3024C28', 'F4773178', 'AF9DE748', '0AB0F3BF', '05F1330D', '2024D0E9', '293FD127', '8DDF9597', 'B2BEBB48', '54A7A552', 'D5B07B81', '0DE097F4', '3065BA5B', '80027FE2', '8C666E33', 'CD8AFD45', '07806286', 'DF94652C', '7F5B3334', '1919AFC6', '973BF6D0', 'C02BE373']",102,unconfirmed
creature_50,"['x_87', 'y_127']",10,"['6A50959E', '07291099', '5C1D486C', '8A657DC8', 'FDB00AD1', 'F0DA66C0', 'FC8BA1D7', '2F1A00B4', 'FC8BA1D7', '83D3903C', 'A4F4F0BB', 'B9B23B91', '704246F1', '7D92D0C1', '704246F1', '116FE1F3', '4496769F', 'A8DB6051', '9A0E465C', '879FEE0A', 'C79051E9', '0791D65F', 'BB3BA03B', '6712CFD6']",102,unconfirmed
creature_51,"['x_0', 'y_82']",91,"['0A66CEA2', 'B09790A7', '4366961D', 'C0D7F365', 'D62F1DF9', 'FE05DD59', '4FFF8241', '7F71610A', '363E48D8', '0722F895', '57F4A63A', '48DD7A2F', 'A32279CF', '301D232A', '2FFDDEF1', '58F028CC', '81B553FF', 'A25FDBDD', '8C19F396', '5AD579B9', 'AEDA56C2', '917611C5', 'EE56A0E7', '54378A0D']",102,unconfirmed
creature_52,"['x_110', 'y_0']",10,"['4AF931E4', '6AA28838', '15483906', 'E3C4AFCD', '19F1BD08', '2E9C81BC', '4E92DDA5', '7C09CF85', '867BA1E7', '878F17B1', 'E50BD852', 'B57263E0', 'AEB7F642', '4CA6E8AE', '051BFF9F', '33A8FA2B', 'EF2C05A0', '6975A7E4', '7B0EF9E6', '3F5893D9', '41E125CB', 'D2E85BDA', 'F057D664', '7FF7CF76']",102,unconfirmed
creature_53,"['x_119', 'y_7']",10,"['F0772521', 'CEB1657F', '9B116DD9', '271833C2', '20881DD3', 'E308C27E', '208B4EE3', '2B89D200', '09057C13', '3C02B3B5', '0C550187', 'FFE6DB37', 'A02EB9CD', 'B134352A', 'D84923B4', 'C1368D52', '52162F84', 'C3B5259D', '3F6BCBFF', 'A6B36EC9', '37A0C5BB', '735EEC52', '3E5E60D0', '7182889C']",102,unconfirmed
creature_54,"['x_72', 'y_59']",88,"['08C27AC9', '412F2101', 'BA482505', '3677CFED', '6712CFD6', 'E7A20C37', '41FAD1E7', 'D753ED2B', 'C7A238C3', '824C751F', '0BB13530', '054DC78D', '5C08E6F4', 'BE0A028D', '7905473A', 'A8DB6051', '376A5924', '57810B3A', '96E0A3D4', '83D3903C', '3D5284B6', '08206506', '122825E1', 'E110DCE0']",102,unconfirmed
creature_55,"['x_93', 'y_0']",27,"['78510A60', '4F824672', '593C42C7', 'A8799DA2', '5FD36F28', '3BFC8105', 'B4ED1C48', '593F2524', '5650B7DC', '3298B2DD', '00D68140', '1CDEA30D', '04B7D383', 'CC9D1266', 'C8FDF0CC', '8C65FBDA', '1F330E53', 'EA1231BC', '8F2A7C1D', '5E702F07', '3A7C3DDE', '7DD0A4A5', '3904A07A', '387C0BE1']",102,unconfirmed
creature_56,"['x_127', 'y_61']",10,"['0AB0F3BF', '143C36AB', 'D9994B28', '8A8F7722', 'A8F25545', '5F17C385', '59038BDD', '29B2D76E', '226AF19E', '75CB667D', 'B63CC65D', '5E6331C5', 'BCBCAA5A', 'A8650ADE', '7AE94A56', 'BC8D5CC8', '83EC020B', '7F2F1403', '0A09F078', 'B83C0A05', '4A2D655A', '8E744255', '2013B824', 'E774C316']",102,unconfirmed
creature_57,"['x_127', 'y_60']",14,"['1AA3CB4C', 'A0B61F76', '162BCCC1', 'F3E26DF2', '462D746C', '82F505C5', 'FE01D6C8', '251E8A33', '547AE424', '2FFA05F0', '857ED838', 'C4818BC6', '4E00E878', '18140F4C', '7F619E6D', '8AC36B16', '4E619263', 'B4B77DB6', '2B52EFA6', '3E5E60D0', 'BEAFE2F7', '8DDA5C7A', '4E2C9144', '92A5CEC5']",102,unconfirmed
creature_58,"['x_17', 'y_49']",10,"['F52F4052', 'EA1231BC', '96E0A3D4', '6B4D1DA8', 'A9322969', '6712CFD6', '6D6C4FF0', 'D216978A', 'C3B5259D', '48AD5927', 'F9A8EBAA', '9983BBDD', 'B41916EB', '4425109A', 'A4894B78', '0B0754F1', 'D844C6BC', 'A97FFFA7', '8004A15B', '88BB315A', '9CCBACB3', 'C4BCACE5', 'AF56E828', 'ECA5C4F8']",102,unconfirmed
creature_59,"['x_125', 'y_102']",10,"['9F056B31', '32FD650F', '0CFE3F10', 'FB673B89', '8818A1BA', '4462540F', 'F92C6DBD', '657C8442', '4E2D195F', 'B37579CC', '4BCE21ED', '552E48B1', '3136A296', 'B896E1CB', '293FD127', '1FA91C19', '96038440', '93E4F770', '2E152217', 'E67392F8', '1038F7A4', '42A3ED44', '3AA71704', '29C44F05']",102,unconfirmed
creature_60,"['x_124', 'y_127']",10,"['32212916', 'C94B1745', '6325D3CE', 'B56E46B0', 'D439EC51', 'D73109C3', 'B63CC65D', '125E8580', 'F704F320', 'EFF998FC', '8828B015', '0296E9E7', 'DA16978A', '4087CE69', '673C7493', 'C3B5259D', '61958534', '5EA131F5', 'C49A0D89', '657C8442', '5181FC56', 'A200430B', 'B69FCB0C', '7AE94A56']",102,unconfirmed
creature_61,"['x_121', 'y_113']",24,"['2073EB87', '9C66EBFB', '6ABCDAC0', 'BF26818A', '4E92DDA5', '4980E4DA', '664BD4AD', 'E43A2C59', '4D617B8E', '2907696D', '64CAFCFB', '59759CED', 'F0B11169', 'C3024C28', '52FD8383', 'C6F30D6F', 'D0FDB465', '180D9C25', '6D4E20A9', '6AFBDD8D', '954DDE9B', 'F1ECD5A7', 'B5C930BE', '8646E449']",102,unconfirmed
