,Coordinates,Oscillator_period,Genome,Age,status
creature_10,"['x_127', 'y_127']",10,"['12DDA3B3', '25FAFE09', '8BF1C155', 'CD22F4B2', '8E31EE47', 'C823555B', '9213D2EC', 'D7E0F011', '581ED17D', '34E0BBBA', '8540AD57', '8F72B4BC', '8FD738FD', '1903A2BF', '46BD0838', '646DBFC8', '158FDAFF', '97D8AABD', '832C5BC5', 'D798547B', 'F45ED03F', 'E9A2F1F3', '54D0A7C9', 'D0D2BB3C', '3C69033F', '551F0150', '8C483EA1', 'ADACEF7F', '0442FA72', '1F246107', 'D7804A2E', '767FD10A']",169,Survived
creature_11,"['x_108', 'y_127']",50,"['D47FC928', '3AAE5DB8', '01DD2A4C', 'FD69FC3F', 'A5BE359A', 'D890672B', '7475499B', 'F9424571', '548EEB8B', '3D10CE9A', 'C28077E4', '3F2E5B19', '8721735A', '05475D56', 'D3AE120E', '20C9A0A5', 'DFA08590', 'FB5768BC', '7CA0C4B9', '3E8CDFA3', '36E9C9DA', '25E2FA9B', '9AA506A1', 'BABA0D5B', 'ABADA8E6', 'F05DDF72', 'F8F87B22', '14D74A36', '6E9BF5FD', '6DE66C49', '1EB1AF7B', 'FD618256']",169,Died
creature_12,"['x_76', 'y_13']",178,"['59346DBB', 'F61D7CEC', 'EC4743CD', '702E7658', 'C86C4EBE', '31CB80AF', '198A95F2', '4391F6A9', 'CE7BDBF8', '2C0F0C79', '54679AC5', 'E7B207E1', 'C38D14DC', '004993B6', 'ECBDCFF3', '62EB7E15', '132992B9', '037F3775', 'A40D5436', '04971475', 'D7E63688', 'AFFDD791', 'EC7059D2', 'EEF0AC4D', 'DAEFB8EE', '94E52CDF', 'AC6DFBD1', '766C2C65', '784C54C1', '0613261E', '16381EA7', '90D0EA66']",169,Died
creature_13,"['x_0', 'y_81']",179,"['3332978D', '1EE1EA8F', 'C21A44DD', '28EEDDEA', '3F574BCE', '0F7B66CC', '10D08CE0', '847B5971', 'C49D697A', '728880CD', '3AC971E9', '9BB6FCBC', '06252F4B', '39D70D3F', '99CE5BD4', 'D82B61E3', '90E56417', 'B9C7CB08', '81FCC05C', '7941BCBA', '03CB7B8A', 'E2FEC7CF', 'E5A82B97', '89BD5AF4', 'F9D0A02D', '9CE23AE8', '3D982198', '6CA6FD08', 'DFB96BEE', '5736256D', '136C2C83', 'ED82EDCC']",169,Died
creature_14,"['x_70', 'y_0']",40,"['28CF726D', '4F91CCBA', '42DE9312', '6DF8429F', '0EACEFEE', 'CE988B54', 'B03C5102', '714120C2', '00DBE869', '9D187733', 'BEF9C96A', '04038378', 'AC81E8BE', '456776F1', '027BFE80', '4BEC2DCE', 'F1B8ADD8', 'E3362497', 'C83F709F', '3CC48A18', '3B8ED88A', 'F2DF1A13', '6BEDFDFD', '63F76998', 'B70712B7', 'EF68EDB3', '20A09AD2', '98A4F2DA', '3D767C37', '76B7F13B', '6B6FE9A2', '1006DD7E']",169,Died
creature_15,"['x_125', 'y_0']",111,"['96ADF409', '77D34970', '2D5CBA3E', '1041B74C', '8A097CAF', 'BBFEDC79', '13C6896B', '846CB0D3', '60B15E47', 'EC957495', '74B86478', 'C034A42E', '03607900', '6FB65019', 'C20EBD78', '9692E12A', 'F3D2DE62', '7D7782FA', '3C1B48C9', '472D8097', '71111F64', '5DF3AC59', '7D8B98BF', 'DA5878F4', '8FB464D9', '481DC3B0', '13D696D4', '98D427A6', '88503216', 'C7860015', 'D41EF643', '997830C1']",169,Survived
creature_16,"['x_64', 'y_28']",10,"['F1416AD8', 'E08E14D7', 'F7BF705D', 'BB605753', '1E0F282C', '5AA6B450', 'AAB223F3', '2CFB23E6', '2EDAB074', '94F3ABDF', 'AD89B875', '97724EA7', 'B9F68977', '4D732FE4', '444F6C38', '7E4408F2', '65C289CD', '34078D16', '0282674E', '7F679138', '061F757B', 'F404BC8A', '4375663C', 'A6C7FA1D', 'AEB1DE7A', '448C25B5', 'E22339A4', '654DC2FF', 'FE712A26', 'A25364BE', '59F9965C', '4EAA0DF1']",169,Died
creature_17,"['x_89', 'y_0']",112,"['D615FD2B', 'F97C383D', '9A53356E', '6C635DBD', '59ECAAF2', 'D727DF95', '5721EA2E', '2EC4216F', '5F1B1BAB', 'DED59500', '36B4DF79', '330BCE27', 'F2A28F48', '0F01006A', '6B68C8D5', 'D0FE0100', 'A6EEDC47', '76B6A8B2', 'CA5E81ED', 'D29B7923', '4393EF3D', '54715B04', '1388C33F', '97AFD852', '0B71D6F2', '2D8E9C0E', '15D1FC41', '4968EB22', 'B60D0E0D', 'A40FE53F', '1B7AA4B9', '8AC5CA70']",169,Died
creature_18,"['x_0', 'y_49']",36,"['DA6D2881', '29C8BD33', '9BD82D8F', '37307F67', '1B43CA15', 'F178BB03', 'D713A520', 'DECC6E0E', '57CB6EA6', '0677CB05', '676B8D2A', '5C30FB51', '24F1749E', '2BD0FF17', '43A5AFCE', 'A97FC58C', '45F51F6A', 'BCF3BA32', '22302C23', '8E984BD6', '28897491', '6C9B685F', '30E86DDC', '525E3F3D', 'D30DB48B', 'BBE6F42E', '245ABC5B', '71FD97E5', '01EB8107', '7111461F', '41967F8A', '67074695']",169,Died
creature_19,"['x_2', 'y_0']",10,"['BC787B5F', '2B655A39', 'E3752B29', 'DAAD4FE2', '6234A21B', 'E0B82AE9', 'BB1EF654', '00B8CABD', '6BE10E78', 'ECC9E278', '87AABF6B', '7377EEC1', 'DD690A89', '3C6C8335', '3C1EE848', '8F0914F6', 'C64414FC', '82835CFB', 'CA37AC56', 'CCF2AB90', '84F0EE0B', '4913486F', '6744E545', '5073BBA1', '64D725CB', '9D7AEDB8', '0BD0D77B', '6AA8FE59', 'BD6F950C', '99F04C03', '78ACB65F', '19265508']",169,Survived
creature_20,"['x_127', 'y_61']",10,"['A4A53A24', 'EAAEE75F', '9D280F45', '0691F3EB', '097F9C95', '19AFA888', '86249E6F', '1E6D6C94', '9A1B9250', 'E68D1C1C', 'FFDAABD1', '91587821', 'EB3F8960', '4AED3110', '81B3CF4E', '8E54A2FF', 'CE170736', 'C88D44CF', 'CD39833A', '0362647B', 'EA807D01', '1A7E5526', 'F84661B9', '82E8B1C7', 'B8D7FE23', 'D2818F91', '11DEC46A', '2B2107EE', 'A93C30BC', 'BEC8FA63', 'B3656957', '0E0F7B5D']",169,Died
creature_21,"['x_16', 'y_0']",90,"['DA478D48', '6BE1F2CE', 'FC32F4F5', '2A83713A', '9DE6585D', '6BE08C8E', '811FF4B9', 'E1954EAC', '4CD988D0', '3B726397', '261CB2FC', 'F934938B', '77E6CA8B', '451F3C27', 'C2D600AA', '70B9C078', '64314B8A', 'C0A903E8', 'AAEEA91E', '496C639B', 'CFBFC841', 'D3D4493A', 'CE4D822C', 'F303CCBB', '7FF3A1C5', '6C0BBE6B', '4B72FF8B', '0801AD24', '49F75AFD', '957C1645', '92754126', '88C16C65']",169,Died
creature_22,"['x_77', 'y_0']",10,"['212FD61A', '2D080CE6', 'D017D08D', 'C150CCEC', '11F310DA', '2135B51B', '66ABF64D', '823D0ADA', '72622B4A', 'D351F80E', 'C0207328', 'F6DAA52F', '8FF119FB', '6F648820', '1B23944A', '21716007', 'D1417479', '3C4F19C0', '0337F281', '6A4D44C0', 'B6FAE8C2', 'B37F7FC3', 'AFE84560', '0EB4355D', 'CA08B5A0', '4CA7F143', '64AF2C25', '6E1B9A56', 'F6701371', 'FD00602C', 'E66CEE61', '955DC912']",169,Died
creature_23,"['x_18', 'y_31']",-24,"['3BE38886', 'BB66CE07', '225FDE2B', 'C54BE2B6', 'A5BF90C5', '3DDDDE55', '6712D17E', 'E80FEC60', '9423B999', '9A348CED', 'C85D19BE', '01034AE4', '5E6E902A', '5FF55CD4', 'F53EFF41', '94E91638', '66E0CE65', '06447CCA', '161256B3', 'D58F4BBF', 'C150D5B9', '5CCCBE2E', 'D2A39E27', '150C6891', '28A657F1', '8246B026', '8F6722F6', '6728724F', 'C13BDC31', 'B6C83890', '217E1586', '6D42154C']",169,Died
creature_24,"['x_102', 'y_18']",179,"['6F298F46', '5ADC3DCB', 'B63B6C69', 'CA886235', 'C8557F5D', '10E4A930', 'B3422402', 'BC2D87E8', '68AC28DD', 'FE73B208', 'CDD3E105', '4ECFCE69', 'AEBC96D1', 'B0943271', 'A00FCC80', '6A823AC8', '6225E336', 'ABC5F35A', 'FFE3F0F3', 'C35CE830', 'C1EC6FC1', 'C03555E9', '3775C414', '59F0B06B', 'EE8806AF', 'D4DCB1FE', '9DE0B637', 'C80BB97A', 'B524C953', '5F7B6F7C', 'D112E812', 'D39CB0C7']",169,Died
creature_25,"['x_64', 'y_98']",179,"['6A8F48CB', '89529F27', 'D13FC0D0', 'C74A3A28', 'EF4FF1F6', 'FDAF1E07', 'ECA2726C', '5852CC8E', 'FC8549FF', '27C533A9', 'C142430F', 'A59C6E6B', 'C9281A84', 'A26F07CF', '216F7DA5', '8308673B', '738AEF3B', '696517BC', 'EDEF060D', '0FDC8A29', 'BF122E51', '862D1093', '6433C672', '823232C4', '3D523A46', 'B6A5A976', 'ED076BC2', 'A7B82EB4', '16070429', '46DC94F2', '22F07AB7', 'D31DBC80']",169,Died
creature_26,"['x_127', 'y_7']",61,"['404EB0E1', '89E4C550', '89A54FDB', '7A0FB8EE', '6705B595', '64A38CE1', '9B605F9F', 'C8248823', '7297FDBB', '614BB1F0', 'CCDDB7C0', 'EB49C119', '1DF999D4', '4775DE44', '775F8FA0', '412959B3', '21B9BBB1', '526AA9D7', '9B64E203', '194FF3BE', '4E9F196C', 'CE3AE4C8', '655DA42F', '8C3E778D', '99089ACD', '78E51B77', '1E8B588C', 'F2AA5910', '15EBD844', 'CD98B03C', '5F599E02', '7CB81767']",169,Survived
creature_27,"['x_127', 'y_65']",93,"['0DCC6A27', 'A7EDA9A5', '24D3C0EE', 'C604B804', 'A0D1465E', '06E68F04', 'D4599B98', '44083F7C', 'ADBAC4BB', 'ACC06EC7', 'EEB477F1', '980DBD69', '9CD50943', '6666AFFD', '22323202', '400A58E3', '454CCA3B', '136EF692', '542598AA', '6342F7D8', '848E1D4D', '7A3A4290', '0089AB3B', 'F1F8D90B', '50687917', '744910E9', '4F79B352', 'A40BC564', 'AECEF95A', '8653A186', 'C8D60DB7', '568B9CC3']",169,Died
creature_28,"['x_113', 'y_108']",130,"['C22B56F0', '75D103D8', 'E21769E3', '33373259', '326ABFBD', 'B1139064', 'A5C337D2', '14E70609', '0D7DFCE3', '9DDA71A2', '34CE0346', '3B278830', 'FCB16960', 'C529690E', '76FEED18', '6B6665C6', 'B6F47A68', '4F6FCB75', '26F99152', 'FBE0A0C7', '399E0DDD', '0189524F', '1F7C9011', 'B9DFE912', '4A1C612D', 'C630653C', '8F1D003C', '7288FDB1', '1B80639B', '084CC393', 'D5C9966E', '048FE996']",169,Died
creature_29,"['x_0', 'y_121']",56,"['2A74EDEF', 'A06919D9', 'CA4BAA9B', '03642969', 'FB41F61C', '366DFECA', '8CA0C655', '84040FB1', '690D627A', '025424FF', 'E5E4F2F3', '07327FCB', 'DE4B04F4', 'FE3FD5A6', '96311963', '766043D0', '39501620', '984B5E66', '48875259', 'E4BED318', '354C310F', '1188E239', 'AF9A9B84', 'CAC6EA5B', 'D6C54590', 'FB7A2D6B', '7652BD35', '39AF6E9B', '7E0CBEDD', '076CBD62', '3E2179A0', 'BF88EE88']",169,Survived
creature_30,"['x_57', 'y_74']",178,"['2E7A730F', '8CBCD683', 'DDB1F605', '514C7866', '850A3053', '25128D15', '3C07CD23', 'C79A3208', '18388664', '890BC3C6', '3E641254', '432D0BF5', '075E57C4', 'CBB80039', '38AF20B4', '9513E51D', 'A84384A4', '07B1A986', 'AFB58B41', '44F6388F', 'C327E86B', 'D7F31281', '0B78BA03', '824702BA', '7A1D6583', 'B686DD3A', '3A510E5A', '813641C3', '36CD6B14', 'D6836A36', 'FC59D73A', '393A5D60']",169,Died
creature_31,"['x_127', 'y_20']",43,"['20D5FF01', '7A998CE8', '503B69A4', '46C31BDD', '574564E0', '9466119C', 'D42863E7', '336B5258', '587769F4', '6A32184B', '41ECBB98', '43555D3A', 'FD3949D8', '811440A2', 'C4D78D93', '5E1FA08C', '7E99D612', 'D3FA1225', '73CFA174', '6CB95B92', '896AC726', 'CEC050BA', '5DD50931', '651BDAF7', 'C4DE87C1', '91AC4AC4', '75680DEE', '2263C1C2', '15FCDB54', 'EAF5983E', '6EDD481C', '37D278B7']",169,Died
creature_32,"['x_19', 'y_1']",85,"['34FCFFE4', '73052CAB', '4E2A4C12', '5ADD74DD', 'E060007B', '7AC9FC6C', 'CB2D1FFF', 'CA7EC780', 'CDA30794', 'A3872E94', '10FC5304', '3403EF14', '2CFFE1B7', '1C8C43A3', 'B87C4E5C', '9AC7E425', 'CBFB9D5D', '87E0CB15', 'C8EE646D', '1B7938A9', '92D17221', '59D4D6DB', 'C2924B9C', 'F80FA5EC', 'ECC0F054', 'EF685B48', '23B29F47', 'AAEAEDF6', 'F2C3DBAE', 'BA449745', 'F38BC636', '4E8DA994']",169,Died
creature_33,"['x_25', 'y_0']",61,"['839588BD', '164D282B', '2FBA7483', 'CDADE645', 'ABC06F26', 'E1ACD82D', 'B659A110', 'DB731DEA', '1B0D1116', '4E1170EC', '293B922B', 'E49E62EB', 'A133BBB5', 'CA1CC1A6', 'BA4AEF5F', 'FC849F4A', '9B30DD8E', 'C7E11BF9', 'DD95CE46', '0244A6C6', 'B14E18C1', 'D8424872', '7FC1B4A0', 'DD066C55', 'DC0E71FF', '036B3DF6', '0EAC97A6', '25F8E407', 'A9934891', '09EA6A5A', '902C9AB1', 'BBFC2736']",169,Died
creature_34,"['x_24', 'y_0']",27,"['2F214607', '235AC07C', 'AE18AB43', 'CCAC5184', '04D12891', 'BA039B0E', 'F33AE167', 'F0734D8A', '3B7A6FB6', '5A629A6B', 'D26CDB60', '1D0B051C', '29E19C2C', '32F27CA9', '533EDFA7', '7E122CAB', '40317A2E', '30973AD0', '1A3A7D20', '71AECCD4', '66C36A54', '3CF914AD', '05BE3FC0', '62FDD0C6', '083C3F1D', 'D2C58EAC', '1F464094', 'A266FA69', '96E874C6', '6714EB57', 'C12FE328', '1EB5FCA3']",169,Died
creature_35,"['x_14', 'y_124']",142,"['D047AF49', 'B52D1838', 'C5C3A573', '4EF6598E', 'A7D3070E', '8CDD74A5', '0C80EEEB', '4A8720F2', '8360A7CF', 'ACFEB22A', '8C09A614', '4D152301', '64E70BAE', '349653E1', '03A8D149', '25461429', '20C7F011', '483B01A8', 'F4FD45DA', '885CBA79', '358038C4', '049F0747', '334ADE7D', 'DD4D8860', 'E52D861B', 'D36A0C24', 'D0C210D3', '2E376C59', 'EFD9D40A', '94FFAE50', 'CCF45F97', 'D8AB1FF5']",169,Died
creature_36,"['x_80', 'y_0']",37,"['A849D94A', '777B4EDF', '932A5D6A', '90BA2859', '5016C630', '7817E16B', 'FAE7D516', '492C6B17', '707B321C', '3B92C6F7', '9206E760', '7D757C6B', '50EAC5BD', '12BEB7BD', '9C23A948', '58F0B2F3', '8654D8DB', 'BDC7A650', '6C4F89C7', '6CA7B6C5', '8D4B0D5C', '0EC7C85B', '7577BAEB', '08F17F92', '664CA560', '3FBAA333', 'DCE99A59', '34ACD7BC', 'DCBC6749', '13F6631B', 'D415CC8D', 'A5AB3829']",169,Died
creature_37,"['x_101', 'y_0']",115,"['E292700A', '5E3E9616', 'E8B34384', '070BA9CB', '4570BE81', '57E5D9E0', '210FE19B', '661A9FA3', '70D7A506', '224D8E29', 'C6020DA6', '85DEE68A', '4146226D', 'D8BC3BC5', '17BF24B1', 'ABC96DD1', 'A265A449', '88E7AB9F', 'BCBFD9EB', '54BCB4E9', '0B2091A6', 'EE33BA41', '10A00C87', 'DC49F55B', '71E411C8', '875C5594', 'C6CCF412', '58557749', '602423A2', '097B4CA2', 'BDA21450', '3D405DA7']",169,Died
creature_38,"['x_63', 'y_0']",125,"['3FFE7C04', '586E7323', 'AB7D2DD2', '07A5BAE6', '165ACF8A', '8AA550C3', '4047BEC3', 'C50CDAE2', 'D9E2D6A6', '53F9A08C', 'AD46D878', '0A608B7C', 'FCB47918', 'EEFEEDE2', '063753C6', '2645AEE3', '061587C7', '1640CA9D', '58C1CB86', '24C729DA', '92768FDA', 'D205F5D0', '5CC8FEFC', '68414E52', '46201D0E', 'CA541566', 'F9322C29', '3BA5451D', 'FDD970BE', 'F97B200F', '9C031F20', 'F7B9F8C3']",169,Died
creature_39,"['x_0', 'y_96']",119,"['3C74E8F5', '05687A69', 'CB6E3063', '1ECBCF6E', 'B932B3B9', 'DACB76C4', 'B015DBBD', '347B75A0', '894B6EE9', 'B0C8E4A3', '9428CD3A', '59D15706', 'E0BB79FC', '5519AEC1', 'E1BD6E83', 'FFE483A8', '32A5E28F', 'F7DA721F', '82DBE918', '23077CE6', '78A15666', '3868FED5', '9AA41CC8', 'F3F29743', '6C74E283', '54C098F0', 'F348F0AC', '07C8ED09', '489F13AB', 'C3B250E8', '933ABC5F', 'EC48CF8F']",169,Died
creature_40,"['x_57', 'y_0']",136,"['DF5882FC', '9213E65F', 'BA544FFD', '83C0FB0C', '35BF9468', 'A0D30203', '2B62D888', 'DFE1AA3D', '76A4D875', '07C6FD82', '44D8A04C', 'A4BD907D', 'ED1D55D0', '355A3407', '822FC598', '206C612A', 'DBF466D1', 'D19B1B4A', 'FDEA676B', '38A9B7F7', 'B12F814D', 'C192930A', 'BCC3A38E', 'C30542A4', '846474D4', '602851A3', '39F0AF2F', '142662E6', '63D4B716', '47D83C26', '08145EF8', 'EE8C2F5D']",169,Died
creature_41,"['x_124', 'y_127']",56,"['AD0209B9', '2A21C8E7', '70B6C741', '702285B7', 'F7A2AE69', '3AF5334D', '485BC7F3', '136C2280', 'EBD19F52', '7CE3FAB7', '8AD8BDC3', '6CC476E9', '2637E211', '2C8B1A1C', '746C2D5D', '9A8BF32B', 'C00D5CF8', '2397BE1E', '80E5D39E', '6E596125', 'DCDF3D33', '7B43B8B0', '939DD5B2', 'B4B3006B', 'B2CAE0AA', '251C672F', '501183B0', '96F7DEA5', '0B84D264', '14B8356A', '87F714C9', 'CBEC418F']",169,Survived
creature_42,"['x_0', 'y_83']",10,"['FE140F3C', '1055F4AB', '01182791', '3C2424BE', '7C61D4FB', '6B02F270', '9B9BC2C9', 'BE1CBF47', 'D3EB6405', '53599590', '5E627B58', '172EC67B', '5C526259', 'FECE4084', '54F1A40E', 'B0D740FA', '0E1418BD', 'B450176D', '5AB38C0D', 'CC97FF51', 'AF00B18B', '9066C057', '6D123A18', '6362724A', '93F68E11', '2C5A74FE', 'A9222BCE', '9CBC2DF3', 'A0454707', 'B09B5231', '06C5DC95', 'EA8D5604']",169,Died
creature_43,"['x_0', 'y_10']",64,"['8FE33211', 'FEE11181', '72D320DF', '388754C8', '75024707', 'B2E1B806', '32CDC69D', '1C6319CF', 'E7F2E993', 'CA95B627', 'E0642E9B', '6D07578D', '69AD247D', '6E279746', '16C8ACC8', 'B23E15D4', '52C3C2B0', 'C12E6EEF', '82892FE5', 'E4C2784A', '37E72A1D', '432B4661', '8E656B9E', '39798A52', '77AE34B3', '6FC3F296', '8B5FCE23', '02CDE619', 'CBAB91C4', '5F55D19B', 'E2B00540', 'BA6777B7']",169,Survived
creature_44,"['x_124', 'y_105']",-2,"['04B2B607', '835D02FC', '4A859D75', 'C5EAB489', '70EBB57B', '46E25764', '0797E102', '63FD18B3', '1AC9C9B4', 'F8991788', '84CD7FEE', '6B554889', '162C107D', '0ED61328', 'EAC43B0D', 'F0B0DF9E', 'A2334361', '01C9D2FB', '721C3EF9', '924D3896', '4F3C656E', '67320D9B', '6676A1E2', '32235B70', '042FAC9A', '2C2DED79', '53B48245', 'F989CF53', '4F33C847', 'DD15CBDC', '1F760A25', 'E9822208']",169,Died
creature_45,"['x_117', 'y_46']",10,"['6F4EDC2B', 'E8A840FB', '6D5CDA75', '7E0C760A', '81845EE9', '42D498ED', '5DEE2008', 'E84E6F2B', '751B8F27', '78681FDE', '70EC6010', 'BAA64F59', '9FBE9E92', '2C96265B', '1ED83228', '9A7548CA', '9EC78323', '72CFE3F9', 'F42462E6', '9F9909B6', '0B9B0A0A', '570C52EB', '27047FF4', '16325845', 'CE7D2F50', '7371E57A', 'C5A2E9BF', 'BA689408', 'E1310221', '35F0162C', '8DE2BB62', 'C2D1D055']",169,Died
creature_46,"['x_5', 'y_127']",12,"['C873BC87', 'BE70FF0F', '38C2BD55', '7B98CE91', '3CBAD46B', '1F81D1E2', '7B354DB5', '60ECF3AD', 'BBB06C59', '223F521D', 'F750A206', '606B74F2', '8D8EBA32', '4E48FBD5', 'BA3B37AE', '7505D5AA', '5C23B8D8', '705403C3', 'D06E0999', '08FC9E16', 'F1874631', 'BDCA90BB', 'AE5A1ED1', '0073806F', 'D4B9843E', 'F498DEE6', '81647544', '116B197E', 'D6FCA343', '2E9A8764', '4A3B3FE9', '5945C250']",169,Survived
creature_47,"['x_39', 'y_127']",27,"['6BA5ECFB', 'FB851DF2', '872FB37B', '2B20AFCC', 'FF3CED21', '34935E34', '98ABC51C', '57566A41', '90E69EE8', '223CA91A', '68BB643E', '6402A11F', '906922F6', '67AD1998', '68241262', '31380243', '7DC7856F', '8692EE76', '537559B8', '00668683', '931D76C5', '8AD58615', '14510AC3', '3E246C9D', '0A3C197A', '8E2D2453', '1BF9D2C0', 'D8BE99A9', 'BB865E5F', '3F5A1399', '3D7260F6', '1A534E4A']",169,Died
creature_48,"['x_111', 'y_122']",160,"['1A00BE19', '02924D12', '48A51A31', 'F1B3E5E2', '53524E29', 'E9BC4B2E', 'DF5E8F3A', '2FAB41FD', '9B0BC91E', 'B297B26A', '3874AB85', '9964AB67', 'A0185C51', '422020A7', 'CC3995BD', '9FA89D89', '499D898E', 'D6AB7E80', '3FB1A584', '980BCFE7', '16307CD5', '3C0EE244', 'B4194455', 'B180C103', '30EBAE92', '6BAF09CA', '2A322FF8', '31B87F06', '78FE3D08', '28C14DEB', 'C64AF9F0', '44537F43']",169,Died
