,Coordinates,Oscillator_period,Genome,Age,status
creature_10,"['x_109', 'y_12']",65,"['D9994B28', '7DD0A6A5', 'C19311BD', 'A5A56EF5', 'CFD87889', 'D9994B28', '3AA71704', 'AEB01D2D', '37A2D4DB', '28DB632B', '08206506', '28DB632B', '2A083EEA', '2FFFF8F7', '93294268', 'D844C6BC', 'EE99F48E', 'CAC4658E', '81D9979A', '9AC27DD0', 'AB942D6A', 'DB7F23E0', '4CAD5927', '9198C6BD']",55,unconfirmed
creature_11,"['x_99', 'y_59']",10,"['F602E340', '8F2A7C1D', '7091E9C3', '79038BDD', '12719EE8', '54A7A552', '25F00858', 'EE76713D', '2D814316', '79038BDD', '1EC9085E', 'BDA554F8', 'A31434AE', 'A08F07B8', '91BC7DF7', '4980E45A', 'EB100B9D', '366D944A', '5694F132', 'ED8D9501', 'A2B9300F', '79284080', '878F15B1', 'F9A6D32F']",55,unconfirmed
creature_12,"['x_22', 'y_7']",10,"['6F0486C9', '144186A8', '1A9EC5AB', 'AE41547F', '54A7A552', 'EF1781DC', '7C481479', '1F330E53', '3DACFC17', 'C097F365', '752AC979', '130B2F8E', 'DB644252', '89884797', 'ED8D9501', 'A31434AE', 'B7931AA6', 'F87ED0BD', 'F0672521', 'BDA554F8', '1E77759E', '5034A584', '3BFC8105', '54378A09']",55,unconfirmed
creature_13,"['x_112', 'y_71']",17,"['8AA55F2E', '44A38608', '9FA20271', 'A6DBE057', 'DE79A4C2', '4E92DDA5', 'D7CD9158', '0CFE3F10', '4449B625', '6B155925', 'BDF95636', '959775DA', 'F501A344', '0AF2D04F', 'B4784CC4', '76E3902E', '673CB9AF', '2D671B03', '599DB2DB', '2F93C39E', 'D216978A', '27A0F613', '44193186', 'EB100B9D']",55,unconfirmed
creature_14,"['x_107', 'y_32']",60,"['0886991D', 'F82E1760', 'F0856C2D', 'DB7F23E0', 'E699F48E', '26EDEB76', '388F5F5C', '72F383E9', '83E88BBC', 'C1DD8873', '0E4B7DDD', '5937DCD7', '250F852D', '6712CFD6', '388F5F5C', 'BE436FE1', '5B6777B2', '824C755F', 'A2F8A9DD', 'BAEEB524', '8BFED9F9', 'C19311B9', '518EFA39', 'F58DD222']",55,unconfirmed
creature_15,"['x_126', 'y_39']",55,"['BB24D962', '122825E1', '4D49465B', '125C2F71', '28DB632B', 'F4773178', '26A1D984', 'EF1781FC', '0634A501', '144186A8', '0C1CDC12', '2D678475', 'B688211F', '2FFFF8F7', '71BE4459', '673CB9AF', 'D844C6BC', 'B435E451', 'D0FDB465', '84986253', 'D900816D', '878F15B1', '54378A09', 'BABC4BE5']",55,unconfirmed
creature_16,"['x_97', 'y_74']",14,"['735EEC52', '72CE1E68', 'B9BABB93', '0791D65F', '7FF6CF76', '89A87203', '6A50959E', '0315C701', '2F8CBF57', '1E77759E', '979B16C3', 'BE74445E', '326D944A', 'BDA554F8', '69899ADF', '3872F365', '0971F9BB', '9144E975', 'D7F08942', '5EF12090', '887160BF', '3601459F', '59759CED', 'D5B07B81']",55,unconfirmed
creature_17,"['x_26', 'y_0']",13,"['6AFBFD8D', '90E80C3C', '116FE1F3', '71802F67', 'A8DB6051', '8196A79D', '6975A7E4', 'EA1231BC', '56B1D2F5', 'A4C2BCCE', '5202FA6C', '15483906', '3A3E399A', '4CA6E8AE', 'B435E451', '878717B1', '22C0615B', '8105CE41', 'A7E7298B', '4DE17FE6', 'C61F37DF', '4E92DDA5', '55D97A5D', '2D93C39E']",55,unconfirmed
creature_18,"['x_63', 'y_72']",61,"['4449B625', '55D946FC', '44A38608', '28E5A189', '36540BE2', '74EBCB56', 'D73109C2', 'D627E6A2', 'EC5A3802', '99B50226', '7B484FC8', 'DB644252', 'AF9DE748', '1A9EC5AB', 'C919D2EE', '5937DCD7', '41FAD1E7', '52162F84', '5A00730E', 'C6B24A19', 'A7605E29', '20111E63', '412F2101', '8DDA5C7A']",55,unconfirmed
creature_19,"['x_125', 'y_24']",11,"['65845AEA', '2D14199F', '4CF8EF8C', 'E0A04B81', '8F31FEE5', 'E007DA99', '2F39B609', 'FE01D6C8', 'DE3CA2D6', 'E699270A', '78510A60', '6D6C4FF0', 'DB7F23E0', 'AF9DE748', '2AA53F49', '27F68044', '5759D496', '079F8773', 'B79C6CBC', 'AAE0CA3B', '5650B7DC', 'F033CE49', '2EEDFD3F', 'C7F926FE']",55,unconfirmed
creature_20,"['x_127', 'y_9']",10,"['E27B529C', '593F2524', '3E5E60D0', 'BBAB5769', 'E44D0B8D', '062E60C6', '4FDA2210', '548B843E', 'E110DCE1', '0AA933EE', '1CDEA30D', '5650B7DC', '8DDA5C7A', 'DFF90370', '610CC517', 'B4B77DB6', 'C097F365', 'D88DA53F', '6C2337C2', 'FB303CBB', 'D66881DB', 'A50B09B4', '291C5939', '6883D3BC']",55,unconfirmed
creature_21,"['x_60', 'y_92']",17,"['4E93D17E', 'D5DE6459', '9EA996DE', '378FDB3F', 'F88470E9', 'E11728AC', 'F2EC688B', 'AA57BF2D', '6AFBFD8D', 'A44C2B2D', '0319A751', '5B65F89D', 'EB083213', 'B8945F6B', '8BE40A15', '120FEAF1', '6F0C86C9', '953E2983', 'A8F25545', 'DB644252', 'DF83B217', 'EF12CFD6', 'F78DD222', 'B5442F1A']",55,unconfirmed
creature_22,"['x_105', 'y_113']",31,"['F3A26DE2', '5FD36F28', 'F1ECD5A7', 'FE8735FB', 'E77F7C18', '163BCCC1', '9AC27DD0', 'D59F39B6', 'D9908E41', '20111E63', 'E872E8E1', 'EE99F48E', 'BFFA905B', '9BBC1823', 'C28E3F3F', 'B37569CC', 'EF2F3791', '57F296AB', '7592D0C1', 'C89A6A54', '3601459F', 'F602E340', 'B94F5E9E', 'A31434AE']",55,unconfirmed
creature_23,"['x_85', 'y_42']",62,"['B56A6AB5', '1972D07D', 'A8048CD8', 'A476F1C2', 'E6543A7B', '705B30AC', '4EE18C9A', '3AD52A5B', 'AE0018B9', 'EF2F3791', '86FD2E42', 'EF2D3791', 'FE4BEF56', 'B94F5E9C', 'AC47DA89', 'F501A344', '433BE5FE', 'BD6B0F6C', 'EE99F48E', '2FFFF8F7', '32492562', '5937DCD7', 'B94F5E9E', '0BB135B0']",55,unconfirmed
creature_24,"['x_125', 'y_98']",10,"['125E8580', 'ECA5C4F8', 'CBDE245A', 'BDA554F8', '8BA57DEC', '32212916', 'F501A344', 'C28E3F3F', '7592D0C1', '66404E43', '64B95C71', '1A95B2AE', 'AC47DA89', '84A8CA62', '83EC030B', '144186A8', '752AE979', 'F0B44B4A', 'D30AB1E7', '72F383E9', 'C28E3F3F', 'DC424390', '0296E9E7', '3722B2D8']",55,unconfirmed
creature_25,"['x_96', 'y_71']",30,"['9C951A01', '374B601F', '8E964473', 'DC1CCA5F', 'BB24D962', 'F9286DBD', '2D93C39E', 'A3818D72', 'EA7599DA', '1B2CB6CB', 'E4B9DFC5', 'F2ECE88A', '0C1CDC12', 'A97FFFA5', 'E1745238', '0296E9E7', 'F0772521', 'C0FA2E55', '640A6CCC', '4E93D17E', '08206506', '6B155125', '144186A8', 'E4B9DFD5']",55,unconfirmed
creature_26,"['x_72', 'y_1']",10,"['D739E5EC', '91B8B0EB', '9FBCF449', '0858D308', '98517A05', '0296E9E7', 'B94F5E9E', 'C7F18942', 'F8EAD7CC', 'A32A12FA', '8DDF9597', '6E74E529', '3F5893D9', 'ABC8990A', '8471D1B9', '41461196', 'E67392FA', '5455E9AB', 'E50BD852', '0BB135B0', '43B29CBA', 'DB69C4AE', '676CAF15', '92D92BA0']",55,unconfirmed
creature_27,"['x_104', 'y_32']",65,"['68811C05', '04EEB7AF', '8362B4B5', 'C3024C28', 'D0EDC561', 'A7E7298B', 'E3818D72', 'DFD9C938', '293FD127', 'AC2150C4', '300F15AB', 'C7F926FE', '3677CFED', 'D264F416', 'C5DD59A2', '54379A0D', '2582CC05', '0216E9E7', '5634F226', '1A626680', 'BABC4BE5', '82971A6A', '2EF7B3B1', 'AA352DD3']",55,unconfirmed
creature_28,"['x_42', 'y_88']",65,"['0BB135B0', '0C1CDC12', '71BE4459', '61958534', '5B7452C3', '9FF1BD47', '2384A6EC', '0C9F0199', '673CB9AF', '1ADFC2B6', '1A9EC5AB', '7C282119', '26DBE057', '125C2F71', 'CFD87889', '1A929FD0', 'C8B437BA', 'A08F07B8', 'D7BDCB97', '9B325F18', '878F15B1', 'DB644252', 'BABC4BE5', 'DFF90370']",55,unconfirmed
creature_29,"['x_126', 'y_116']",10,"['EF869617', 'D7F08942', '4D616D76', '614CC517', 'D900816D', '9038FDF0', 'E54481A2', '5E7E245C', '673CB9AF', '0791D65F', '78C9C10F', '01420254', '3D91E568', 'E74894B2', '115A5136', '9198C6BD', '018DFDFA', 'F8EAD7CC', '385C0BE1', '437BE5FE', '6B33EAE8', 'E007DA99', 'E3E9F961', '24DA34C2']",55,unconfirmed
creature_30,"['x_0', 'y_50']",10,"['89B9ACB0', '878F17B1', 'C68ADBA2', '8218212C', 'CBDE245A', '07A1FAF2', 'B63CC65D', 'FE4BEF56', '673CB9AF', '3C02B3B5', '2D93C39E', '11326FC2', 'C02D778D', '8AA55F2E', 'D49A518F', 'D0DE0DAC', '3B5DE015', '8DDA5C7A', '75F943D9', '988BFDCC', 'D51256F5', '053A42CC', '91B8B0EB', '7D92D0C1']",55,unconfirmed
creature_31,"['x_93', 'y_0']",10,"['48F13A31', '1FA91C19', 'BFAB0DD7', '86810A69', 'C773918D', 'D02C2623', 'A068431A', 'A58E988C', '6975A7E4', '3391CC69', '2366E3B9', '43D7522B', 'F962CD75', '6B5A0115', '2D93C39E', 'C5DF59A2', '051A42CC', 'B57263E0', '8828B015', '14AEE726', '6B4D1DA8', '226AF19E', 'F17E545D', 'EFC83432']",55,unconfirmed
creature_32,"['x_82', 'y_106']",10,"['5DEADD67', '07A1FAF2', 'F90FE807', '7422F301', '5455E9AB', 'C7F926BE', 'E273529C', 'C03E319F', '311A236D', '3A799789', 'CC4CFD33', '039FFB9D', '4E75E747', '0722F895', 'DE45D98D', 'BE436FE1', 'C9F495BD', 'C9D9C821', '7BAB5C48', 'BE73252A', '1A95B2AE', 'D216978A', '4AF931E4', '5785B5A9']",55,unconfirmed
creature_33,"['x_66', 'y_14']",10,"['C28E3F3F', 'C89A6A54', 'E8AA80EE', 'A4830A14', '54E2677F', 'EF2F3791', 'D59F39B6', 'B94F5E9E', 'F602E340', '81A7B8C8', '36563CFA', '9AC27DD0', '5634F226', '9C316567', 'A63B61A6', '86810B69', '78073B8E', '4E2C9144', '0CD50187', '8CE6EBFB', 'F962CD75', '9B116DD9', 'AFBDE748', 'CBDE245A']",55,unconfirmed
creature_34,"['x_127', 'y_31']",62,"['DB7F23E0', '1A929FD0', 'ABB230CF', '4DE17FE6', '4E2C9144', 'DDE68CD8', 'C3024C2C', '8BA53DEC', 'C3B5259D', '672B31B5', 'F14D7CE7', '45995B5A', '20222F5B', '115A5136', 'CBDE245A', '2FFFF8F7', '8DDA5C7A', '17B2DAD9', '1A626680', '558EEDAE', '0CFE3F10', 'A863739B', '5F4B5C01', '1919814B']",55,unconfirmed
creature_35,"['x_118', 'y_27']",27,"['2BEFC793', '6975A7E4', 'D02C2623', 'B1B8B0EB', '11326FC2', '7C48D907', '1FA91C19', '48F13A31', 'C02D778D', '3C5EA438', '14D32DE3', '3ACE6F01', '1891C9E5', '41FAD1E7', 'C1E125CB', '226AF19E', '0CA1492F', 'FF26818A', 'D142C115', '4087CC69', 'F90FEA0F', '8828B015', '909EFADD', '2384A6EC']",55,unconfirmed
creature_36,"['x_21', 'y_60']",10,"['0AEEC4BC', '6080E69A', '1A95B2AE', '162BCCC1', 'B16FD081', 'C8B437BA', '54378A0D', 'C28E3F2F', 'D8C5013A', '69044DAD', '6B8CB017', 'BDF95636', '74E08375', '180D9C25', 'C136CF69', '752AE979', '2BFFF8F7', '115A5136', 'EF1781FC', '91E5F81B', '0319A751', '4E2C9144', '06DBC27C', 'E18F8E6A']",55,unconfirmed
creature_37,"['x_82', 'y_47']",10,"['9C316567', '04325DFF', '6F0486C9', '3391CC69', 'AC2BBB4C', '2720C5BB', '3677CFED', '78C5855C', '72539D71', 'C88DA53F', '2A36624F', '973BF6D8', '7F619E6D', '91D95D2F', '0AA933EE', '4BD3010E', 'BAAB0722', '5BAB5C48', '6B4D1DA8', '599DB2DB', 'BABC4BE5', 'E4788AF5', 'A08F07B8', 'F501A344']",55,unconfirmed
creature_38,"['x_126', 'y_81']",59,"['E4788AF5', '0858D308', 'C3024C28', '1972D17D', '3F9431F2', '27A0F613', '039FFB8D', '65E15E0D', '2F39B609', '1891C9E5', 'D59F39B7', 'F1F7A906', '0296E9E7', '2A083EEA', 'A0B241FA', '7D89C1FF', 'EF2E3791', '0C1CDC12', '34434173', '3D0FD67C', 'AFDDE562', 'B9A96683', '3E3FB417', '96BC58FE']",55,unconfirmed
creature_39,"['x_98', 'y_51']",19,"['E6543A7B', 'FB32BCBB', '19F1BD08', 'F00E521D', 'A8DB6051', '878717B1', '22C0615B', '0B0754F1', '8105CE41', '1BEDEE92', 'EA1231BC', '116FE1F3', '793D62FA', '3BFC8105', '5694F172', '72CE1E68', 'E50BD852', '6971A7E4', 'A7E7298B', '9198C6BD', '27A0F613', 'CBD87889', '53F98507', '2E6562C8']",55,unconfirmed
creature_40,"['x_80', 'y_40']",10,"['1FB30E53', 'EA9CA5F8', '2727952F', '1E330E53', 'C713F456', '290BF8FC', '30D182C5', '4E93D17E', '1112F005', '5785F529', '33854B85', '1FA91C19', 'EE99F48E', '143FDE57', 'C0FE2E55', '5C6B077E', '2C1B72C1', '00747F80', 'D751ED2B', '51CE23E5', 'B90F5E9E', 'AC2150C5', '520A2B7E', '1480468C']",55,unconfirmed
creature_41,"['x_63', 'y_11']",10,"['979B16C3', 'D8FDB465', '8F2A7C3D', 'BDF95636', '08D8D308', '9EC9085E', '5202EA6C', '9574F712', '7B484FC8', '673CB9AF', '115A5136', '180D9C25', '0C768528', 'C66881DB', '194B5AB3', 'D7F08942', 'F14D7CE7', '209232AE', 'CB2B1920', '5BB13533', 'FE07DD59', 'EB96C6A0', '6CCE6B21', 'A50E988C']",55,unconfirmed
creature_42,"['x_122', 'y_60']",10,"['B622706B', 'D3DFF939', '758663BD', '34A4E789', 'D8F7B27D', '54378A0D', 'E27BE895', '8C666E33', '3E5F60D0', '5F4B5C01', '954DDE9B', '6E442095', 'EC5A3802', 'B8DFE120', '81D9979A', '3BFC8105', '977450D5', '4EE18C9A', 'F2F7AE45', 'A2B9300F', '051A42CC', '5ECC9C7B', '91BC7DF7', '593C42C7']",55,unconfirmed
creature_43,"['x_106', 'y_85']",10,"['1291F3BA', 'E4788AF5', 'DB644252', 'B37579CC', '9E108FFA', '7FF7CF76', '5937DCD7', '84988C60', 'AA352DD3', 'F0BBCE49', '79038BDD', '9D745F76', 'F23B3C5B', 'B83C0A05', '2E983A0A', '0296E9E7', 'F0FAE6C0', 'AF9DE748', 'C89A6254', '5B65F89D', 'F07F2521', '954DDE9B', '6B8CB017', 'D9994B28']",55,unconfirmed
creature_44,"['x_112', 'y_45']",10,"['14D32DE3', '9D745F76', '125E8580', 'D0995C4C', '4AA1B5BF', 'EDCE12E4', '3A3E399A', 'EC253222', 'F9B37898', '909EFADD', '37685934', '6B98A70B', '33C924EC', '6684F85D', 'DF1D8BDA', '238639D3', '1953C41C', '9144E975', 'BBBB5769', 'AF9DE748', '7222872D', '957BE629', '3B3A0A56', '86A8CA62']",55,unconfirmed
creature_45,"['x_108', 'y_61']",10,"['DE79A4C2', '9FA20271', 'AEDA56C2', '8F2A7C3D', 'AC47DA89', '11326FC2', 'D8FFC82A', 'DA7166EB', '4AF931E4', '3D6CCD23', '78C5855C', 'C3024C28', 'F23B3C5B', 'A7F1681F', '6253838F', '8646E449', '6ABCDAC0', 'D264F416', '50B233CA', '039FFB9D', 'EEF38937', '614CC517', '9144E975', '07A1EAF2']",55,unconfirmed
creature_46,"['x_126', 'y_34']",10,"['2F8CBF57', '4CE6DE41', '0315C701', '6B4D1DA8', 'F9B3F898', '5EF12090', '04C11D57', '0971F9BB', '3F6BCBFF', '72CE1E68', '6573DFBC', '231B4B49', '039FFB9D', '979B16C3', '34A4E789', '13D65B82', '6FC9D767', 'BABC4BE5', 'D5B07B81', '00747F80', 'EA9CA5F8', 'C7108CA4', '9144E975', '412F3101']",55,unconfirmed
creature_47,"['x_65', 'y_0']",10,"['9FA20271', '53F98507', '9677CFED', 'D264F416', '2FFA05F0', 'DA7166EB', '8828B015', '4A2D655A', '1919AFC6', '4BD3010E', '6573DFBC', '8471D1B9', 'C3024C2C', 'CBDE245A', 'CBA49281', '9BBDD679', 'E4788AF5', 'D939350C', '68811C05', 'B9E1C858', '6899026B', 'E608409E', 'A0B61F76', '953E2983']",55,unconfirmed
creature_48,"['x_127', 'y_43']",10,"['476CAF15', '566A6EA8', 'C9F495BD', '8828B015', '84F1D1B9', '6D6F75D6', '0A43371F', '0E8B13C1', 'E8F0360E', 'F602E340', 'D49A518F', '445643C1', 'F82E1760', 'EE76713D', 'E8F0360E', 'EF2F3791', '1480468C', '9FF0BD47', '080D0569', 'E9DB9749', '8004A15B', '1112F005', '66053109', 'F88652E9']",55,unconfirmed
creature_49,"['x_126', 'y_58']",11,"['0BB135B0', 'D5907B81', '1E0C92E2', 'BFBA8CEA', '6B8CA017', 'A5A56EF5', '1065BA5B', 'A2887A94', '120FEAF1', '29E27C4C', '9916A5D3', '53736770', 'C03E319F', 'FED409DB', 'DFF90370', 'B16FD081', '77CBBF6A', '7C481479', '9E74445E', 'BE73252A', 'DFD9C938', '4AF931E4', '909EFADD', '5491C36E']",55,unconfirmed
creature_50,"['x_103', 'y_16']",10,"['FB7D1623', '3A2D3225', 'E6709FF6', '04C11D56', 'A2B9300F', '548B843E', '61745238', '13A889EE', '878F17B1', '0E9D9549', '9916A5D3', 'B4B77DB6', '6CBDC1AA', '166FF6E8', '52968D61', '208A4EE3', '5B65F89D', '3391CC69', 'A0B61F76', '00747F80', '291C5939', '55ACBF9B', '5034A584', '37F2FEA6']",55,unconfirmed
creature_51,"['x_121', 'y_0']",17,"['9F6AA058', 'D9994B28', '69044DAD', '0296E9E7', '476CAF15', '8004A15B', '96BC58FE', '53F98507', 'ED3F601F', '79D80C58', '1972D07D', '21BCF880', '0AB0F3BF', '8FB3621C', 'E110DCE1', '4EE18C9A', '8B560A1A', 'C87160BF', 'DB644252', '9949DA34', '3925F231', 'C1368D52', '6DE2B10C', '1291F3BA']",55,unconfirmed
creature_52,"['x_113', 'y_98']",63,"['6FD8D63C', '34A4E789', '2F9DE748', '000442A8', '552E48B1', 'A97FFFA5', 'B469565B', 'F07FE48F', '5A409F04', '0315C701', 'BA4E0F80', '5B65F89D', '7ED71B8E', '1FA80DA8', '0BB135B0', '0E3F235B', '116FE1F3', 'E17C1238', 'FBB8D2C4', 'FDF3322B', '6E8D8B27', 'B2BEBB48', 'B622706B', '9D74F712']",55,unconfirmed
creature_53,"['x_125', 'y_109']",65,"['E4788AF5', 'ECA5C4F8', '3D91E568', '4980E4DA', '271833C2', '804510D2', '72228729', '6F49D76F', '4E92DDA5', 'A63B61A6', '2BFCEEB7', '37F47DEE', '4980E4DA', '2E3F235B', '0FF2A74F', '744690EC', 'D74D86C7', '93E4F770', 'A72A12FA', '14434133', 'AF9DE748', 'CBDE245A', '86BB8FC0', '91BDCCF3']",55,unconfirmed
creature_54,"['x_100', 'y_20']",10,"['C1E125CB', 'C53A1A54', 'E007DA99', 'D8C5033A', '614CCD17', '73B4D129', 'A8DB6051', '051A42CC', 'ED0A192B', 'EF2C01A0', '1A9EC5AB', 'F602E340', '7C382119', 'E50BD852', '6CDDE88E', '6B88B017', '29D9EFE5', '832A818C', '148EED11', '1CDEA30D', '673CB1AF', 'CAC4658E', '0FF2A74F', 'E4788AF5']",55,unconfirmed
creature_55,"['x_74', 'y_95']",63,"['D939350C', '55D97A5D', 'A4F4F0BB', '9EA996DE', '86A8CA62', '5695FFAB', 'C0FA2E55', 'BAAB0722', 'D8ADC161', 'E713B456', '080D0569', '0858D308', '5320E806', '86A9CE62', '979B16C3', '64193186', '5571E820', '6802E52B', '599DB2DB', '0791D65F', 'E6AF32DE', '1A584316', '39CAACE6', '116FE1F3']",55,unconfirmed
creature_56,"['x_22', 'y_19']",10,"['EFC83432', '98517A05', '3677CFED', '11A888CD', '26A1D984', '5C1D486C', '125C2F71', 'C7A6D29C', 'B7BA8CEA', '93B8B0EB', '7D92D0C1', '86A8CA62', 'F183DA52', '2582CC45', '9949CA34', 'D6593010', '8C666E33', '973BF6D0', '3065BA5B', '7B484FC8', 'EB100B9D', 'B57263E0', '49AD6B31', 'FA8412E9']",55,unconfirmed
creature_57,"['x_83', 'y_126']",10,"['7D92D0C1', 'A4894B78', '15A3E0DC', '73206A58', 'B8DFE120', '878F17B1', '74F84126', '7091E9C3', 'EE3E339C', '5B209CE0', 'C012EFD3', 'DB644252', 'A0B61F76', '3391CC69', 'E313AA8F', '79284080', 'F82E1760', '00747F80', 'BAAB0722', 'ED8AFD45', '999F0D4D', '27A0F613', '957BE629', '802FCD91']",55,unconfirmed
creature_58,"['x_33', 'y_29']",10,"['878F17B1', 'DB664252', '24DA34C2', '8DDF9597', 'E699270A', '5571E820', '959775DA', '09594046', '2E3F235B', '2EEDFD3F', '4E2C3144', '27F68044', 'BD2E87F2', '1972D07D', '8646E449', '90F33B54', 'FE4BEF56', 'FE8735FB', '3759BF2F', 'E32A12FA', '433BE5FE', '5202FA6C', 'B7BA8CEA', '83EC030B']",55,unconfirmed
creature_59,"['x_98', 'y_103']",10,"['A50B09B4', 'EC28BA2D', '0AEEC4BC', 'BB3BA03B', '122825E1', '9EC9085E', 'BDF95636', 'B36783F8', '0319A751', '78073B8E', '00D68148', '143FDE57', 'C28E3F2F', '6AFBFD8D', '87B52645', '29E27C4C', 'F90FE807', '71BB550A', 'DFF90370', '5F5AC892', '752AE979', '5E702F07', 'F2F7AE45', '1A95B2AE']",55,unconfirmed
creature_60,"['x_68', 'y_102']",37,"['0E9864CE', '1C29F2D2', 'D7F08942', 'ED9BAA32', '9949DA34', 'E6709FF6', 'E74894B2', 'F0372521', 'C87160BF', '5F5AC892', '979B16C3', '96F87370', 'CFD87889', '8CBA2C02', '3677CFED', '3677CFED', '125C6F71', '1750BAEE', '2B62273F', '0858D308', 'E6AF32DE', '3D0FD67C', '878F17B1', '53F98507']",55,unconfirmed
creature_61,"['x_121', 'y_1']",52,"['C68ADBA2', '973BF6D0', '790A1088', '81A7B8E8', 'A9EF7752', '90F33B54', 'F47C421E', 'C7108CA4', '0D2D2ED7', '3C02B3B5', 'A32A12FA', '37A0C5BB', '7091E9C3', '24DA34C2', 'BD2F1B7C', 'EF2F3791', '9B116DD9', '8DABEE9C', '41461196', '6EE60465', '6D6C4FF0', 'C097F265', '4CAEE8AE', '9C316567']",55,unconfirmed
