,Coordinates,Oscillator_period,Genome,Age,status
creature_10,"['x_76', 'y_64']",10,"['1B11675D', '80523D53', 'DE9464EB', 'F60A7D2D', '119154F3', '75390989', '53B3DDF2', 'E12128C4', '5CE5EC6A', '0927ABBF', '6AE3D72D', '8D92B790', '0C649B20', '92BB8538', '91280992', 'C38273A6', 'D9ABA6B6', '35F57880', 'D8C86412', 'B9650656', 'DE6E239A', '1170F6FF', 'DF5177BB', '873C7197']",1,Survived
creature_11,"['x_60', 'y_58']",10,"['A7A6736A', 'F40CB2BF', 'BBE4AA2C', 'D8C86412', '3B94C42D', 'D1B09C1A', '07E21D25', '31A3C511', 'A601EF85', '2B2987E3', '29B8BB44', 'A348007A', 'DF051BF9', 'F21D4559', '2CE80ACC', '954D31A5', '41DD63A0', '9541E701', '56443ECB', '556A3F95', '4CA306A7', '67FDB761', 'DD958E5D', '1C63FC2E']",1,Died
creature_12,"['x_49', 'y_10']",10,"['D58A8110', '5E25F8A2', 'B8F87A4E', '2B0B8383', '9AEE2B28', '54109D5A', '915CE6D1', '3B94C42D', 'F9AD7577', 'ED213A64', '3A805A71', '44328AEC', 'EA7B8B4A', 'F5A2DFDC', '1463BF2A', '93E94B17', '16E36553', 'F4044D76', '0609E54C', '09124A96', 'E3D7BEF0', 'A348007A', '15DF6CB1', '4180BB61']",1,Died
creature_13,"['x_12', 'y_109']",10,"['B7CE9A5E', 'CF5C5DFC', 'CDC3B077', '9C23A1CC', 'F5A2DFDC', '7571C3B4', '5E15F857', 'A45641E9', 'D9D3EDF0', '202CF17B', '8C82400B', 'F9AD7577', '6D0DE226', '161C531E', '753A74FE', 'A812B3C5', '1AAD16CD', 'DF0513F9', '9A6FA912', 'E3D7BEF0', '9CC9F3BF', '75390989', 'E69F0D25', '3A805A71']",1,Died
creature_14,"['x_123', 'y_17']",10,"['B8F87A4E', 'D8C86412', 'F5A2DFDC', '40B80A69', 'BF074E4D', 'E3D7BEF0', 'BBE4AA2C', '93E94B17', 'A45641E9', '3A805A71', '9D340881', '9CC9F3BF', 'D9D3EDF0', 'D58A8110', '8E7C0698', 'ED213A64', '202CF17B', 'F9AD7577', '1AAD16CD', '0609E54C', 'A348007A', '67FDB761', '9541E701', '5E25F8A2']",1,Survived
creature_15,"['x_106', 'y_94']",10,"['252A8921', '1170F6FF', '6D0DE226', '629A6364', '1F68AB27', '161C531E', '48A306A7', 'A812B3C5', 'DA984C7A', '7571C3B4', '140FAB48', '753A74FE', '351B1597', '3B026A97', 'BF074E4D', '556A3F95', '25B01346', 'E1A9D88F', '67FDB761', 'B7CE9A5E', '31A3C511', '75390989', 'A601EF85', '8C82400B']",1,Survived
creature_16,"['x_37', 'y_73']",10,"['61E4FF4B', 'A343F8D3', '6AC7278A', '0D1D5C64', '753A74FE', '00761A9E', '8C9FECD4', 'B1D918D7', '28D47FF9', 'E95EACB5', '33351597', '4C515099', 'F6F887DF', 'CA078BE2', '5F5C7C5D', '91280992', '252A8921', 'C5DB3967', '954D31A5', '43C49470', '99F490F4', 'C36B7FA6', '3DAA1A58', '9762F5E1']",1,Died
creature_17,"['x_9', 'y_62']",10,"['B60C35BD', '0B178475', '1E54BD24', '18DB2C09', '6931EB58', '0ACE86B4', 'B68D2C0B', '4C51509D', 'F55AF0A1', 'D5D296E8', '08E759C4', 'A7F684A2', '799A31A9', 'E0803665', '7947BFD7', '9A6FA912', '3D01C3E4', '7D01C3E4', 'E1A9D88F', '68C83D7E', '6DC2D868', 'FF61E041', '6BC0B8C6', '19B59746']",1,Died
creature_18,"['x_93', 'y_73']",11,"['0D6D91C6', '0D6D91C6', '82A595BF', '81658D60', 'C8D87577', 'E7FFE663', '28055C44', 'FB1446DD', '0CD88EC9', 'D5D296E8', '0927ABBF', 'C8D87577', 'EC91107E', '6917A563', '78DCB82E', '41D0C689', '9004A11F', 'AE9B549F', '095E231D', 'C5451121', 'D752A5E3', 'F2ECBD24', '6FC2D868', '60A59B62']",1,Survived
creature_19,"['x_28', 'y_88']",10,"['51061AF3', 'B1C878F7', '99DED9B1', '629A6364', '405E22C3', '9762F5E1', 'C17AA4CA', '0C649B20', 'E6A60ADD', '1E54BD24', '1FADD086', '36BF1EB4', '3A804A71', '5D2ADBD3', 'B53841FD', '4C33CF58', '8D84CD00', '91280992', 'DD958F5D', '252A8921', '3DAA1A58', '1A21B82B', 'B1D918D7', 'F9A45F32']",1,Died
creature_20,"['x_105', 'y_62']",10,"['1B58380C', '7D01C3E4', 'CA078BE2', '3828F4DC', 'C2F6539D', '6931EB58', '615FFFC0', 'C5DB3967', 'DD958F5D', '252A8921', 'C8EB8C25', 'A4A6B296', '6BC0B8C6', 'E6A60ADD', 'C35B5998', 'F9A45F32', '0551CF5A', 'E7570B64', '638A3C7C', '339DC6B0', '753A74FE', 'E69F0D25', '91280992', '9762F5E1']",1,Survived
creature_21,"['x_77', 'y_31']",10,"['2CE80ACC', '09401C0B', 'C6CF8E6C', '5D2ADBD3', '252A8921', 'F4044D66', 'F40CB2BF', '6D0DE026', 'FEDA2EBF', 'DF051BF9', 'E69F0D24', '0FFC16FB', '750C928A', '1B58382C', '5E89EA6B', '41DD63A0', 'EB858603', 'AF83ABDF', '49B6DF89', 'FB5432AC', '00135E9A', '585F9AF2', '3463BF2A', '9691A20A']",1,Survived
creature_22,"['x_97', 'y_96']",11,"['31A3C511', '4C33CF58', '6D0DE226', 'A216C22E', 'F6F887DF', '82ABE768', 'E1A9D88F', '339DC6B0', 'A1B5F752', '3DAA1A58', '8849B42D', 'FE7D137E', 'B60C359D', '55EA3F95', '3B026A97', '1F68AB27', '3ECF108C', 'A45641E9', '140FAB48', '0DE7FEDC', '53B3DDF2', 'BB6DD3ED', '9FAA0BFD', '48A306A7']",1,Survived
creature_23,"['x_32', 'y_19']",10,"['25DA7E51', '6D0DE226', '80523D53', '82A595BF', '7571C3B4', '5CE5EC6A', '75390989', '8C82400B', '6AE3D72D', '4D646B11', 'B7CE9A5E', '9C23A1CC', '1170F6FF', '75390989', 'DE6E239A', 'DF0513F9', 'D8C86612', '5D2BFCC1', '8C82400B', '0C649B20', '9A6FA912', 'A52D2AE7', 'FD6A977F', 'E69F0D25']",1,Died
creature_24,"['x_116', 'y_81']",10,"['DF20EF8B', '16F36553', 'ED1972EC', '16F36553', 'F9AD7577', '00135E9A', '44328AEC', '351B1597', '00B8DB7C', 'BB264F01', '3A7CE237', 'D9D3EDF0', 'BDBAC101', 'CED210B4', 'AA9707B3', '79982ABE', '339DC6B0', '222B729B', 'B1532D07', 'B9CB6DAE', 'CA078BE2', '4180BB61', 'A7A6736A', '186C0424']",1,Survived
creature_25,"['x_57', 'y_39']",11,"['AE9B549F', 'FB8BDE72', '2C064D31', 'F9AD7577', 'B60C35BD', '16F36553', 'D58A8110', 'E69F0D25', '1B88E333', '41D0C689', 'C8D87577', '33351597', '67FFE663', '28055C44', 'F2ECBD24', 'E93A7C8C', '6911E480', '53B3DFF2', '0FFC16FB', 'DD958F5D', 'E1DEF477', 'D5D296E8', '93E94B17', 'B9B0C9E0']",1,Died
creature_26,"['x_83', 'y_30']",10,"['A45641E9', 'F9A45F32', 'EC09ECD2', 'FE793CFE', 'BD6B044C', 'FCC39B11', '52A86D18', '298F2A77', '5E89EA6B', '9FAAAD24', '79982ABE', '1A21B82B', 'C1780E72', '9B6D7537', 'CFBAE7D2', '0AD059C1', 'E87D2894', '3A7CE237', 'C13B2E8E', '50E628E0', 'F23BD3B1', 'DFA06EB3', '186C0424', 'FB1446DD']",1,Survived
creature_27,"['x_101', 'y_64']",10,"['50E628E0', '9AA27661', '7114A638', 'B9CB6DAE', '0C005538', 'A45641E9', '703B2E12', '6208386B', '161C531E', '3DAA1A58', '2C064D31', '9A1B70FA', '57103B93', 'B9552720', '6931EB58', 'D420C355', 'C5451121', 'CEBD3D9A', '3A7CE237', '186C0424', 'FDF7854F', 'BD6B044C', '0CD88EC9', 'FB8BDE7A']",1,Survived
creature_28,"['x_20', 'y_30']",10,"['753A74FE', 'FD6A977F', '84C624A7', '7571C3B4', '161C531E', '6D0DE226', 'E1A9D88F', 'A078253D', 'C13B2E8E', '75390989', '252A8921', 'BF074E4D', '1E54BD24', '38739C01', '51061AF3', '5CE5EC6A', 'B7CE9A5E', '4D646B11', '629A6364', 'CF5C5DFC', '43C49470', '1170F6FF', '1FADD086', '622E23B3']",1,Died
creature_29,"['x_84', 'y_69']",10,"['9691A20A', '2CE80ACC', '0FF16212', 'E31FEBEF', '252A8921', '48B9EB71', '5D2ADBD3', '0FFC16FB', '683B8A2B', '556A3F95', '19B59746', '4E6279AC', '4CA306A7', 'B9B0C9E0', 'D971BCD7', 'AF83ABDF', 'D4E1B8E1', 'B79ECB09', '3CC620C2', '3463BF2A', '1E54BD24', 'E3AF1B3A', '00135E9A', '954D31A5']",1,Survived
creature_30,"['x_45', 'y_60']",10,"['31A3C511', '3A7CE237', 'E6DA9553', '1C63FC2E', 'ED1972EC', '50E628E0', 'F23BD3B1', 'D420C355', 'FB148391', '2B2987E3', '8D0BAAF5', '15DF6CB1', '2CE80ACC', '222B729B', '4180BB61', 'B8174C81', '97C413D7', '51B06DEA', '29B8BB44', 'ED213A64', '35DA7E51', '4CA306A7', '0E1615F7', '8849B42D']",1,Died
creature_31,"['x_107', 'y_27']",10,"['6E8F300A', '52A86D18', '0AD059C1', '7571C3B4', '9004A11F', '16FE264B', 'A343F8D3', '9A1B70FA', '1AAD16CD', '8F4D9DDA', '885DE127', '1FB52480', '140FAB48', '252A8921', 'D878EF37', 'E0527A76', 'A3251FF6', 'CF5C5DFC', 'C321E1DF', '81658D60', '395D0DE6', '0AC31EFF', 'D978EF37', 'BB621AE2']",1,Survived
creature_32,"['x_83', 'y_16']",10,"['527756CE', 'CED210B4', 'AA9707B3', '6FA0E446', '298F2A77', '84C624A7', '186C0424', 'ED1972EC', 'FE793CFE', '8D0BAAF5', '222B729B', '0AD059C1', 'F23BD3B1', '50E628E0', 'FB1446DD', '3A7CE237', 'C8D87577', '97C413D7', '51061AF3', 'D878EF37', '0E1615F7', '02B8DB7C', 'E87D2894', 'E6DA9553']",1,Survived
creature_33,"['x_119', 'y_110']",10,"['80A72F91', 'DF051BF9', 'FB8BDE72', '6931EB58', '6BC0B8C6', '4E98C878', 'C5506935', '0CD88EC9', '0C005538', 'C5451121', '6DC2D868', 'BB148391', '080E0AB8', 'EA9769BD', 'F60E7D6D', '3DAA1A58', 'B9650656', 'FE4C6992', 'D420C355', '2C064D31', 'B9650656', '186C0424', '91280992', '50E628E0']",1,Survived
creature_34,"['x_26', 'y_127']",10,"['F4986518', '1B58380C', 'F1530D07', '67FFE663', '339DC6B0', 'C7D1A4D5', '140FAB48', 'B8FC7A4E', 'A7A6736A', '16F36553', 'C35B5998', '405E22C3', '1EB62B58', 'C7D1A4D5', '99DED9B1', 'CA078BE2', '954D31A5', 'E95EACB4', '3B026A97', '351B1597', '16F36553', 'B9CB6DAE', '16F36553', '1F68AB27']",1,Died
creature_35,"['x_5', 'y_109']",10,"['D8B565F7', '92BB8538', '0F7F71C3', '6FB87983', 'C38273A6', '873C7197', 'DE9424EB', 'F6F887DF', 'F55AF0A1', '2F2AABD3', '8D92B790', 'D9ABA6B6', '8D92B790', 'E1DEF477', '186C0424', '0F7F71C3', '82ABE768', '3EAF5CCD', 'CEBD3D9A', '0927ABBF', '506ED6C1', '7CD9E34E', '91280992', '44680528']",1,Died
creature_36,"['x_1', 'y_35']",10,"['2B2987E3', '28055C44', '8D92B790', '0F7F71C3', '222B729B', 'C38273A6', 'D420C155', 'F23BD3B1', '91280992', 'CED210B4', '6FB87983', 'E6DA9553', 'B8174C81', '97C413D7', 'FB148391', '0E1615F7', 'ED213A64', '00B8DB7C', 'F60A7D2D', '186C0424', 'E1DEF477', 'DE9424EB', '5565D68F', '44E80528']",1,Died
creature_37,"['x_20', 'y_31']",10,"['48B306A7', '8F4D9DDA', '1FB52480', 'A601EF85', '629A6364', '99DED9B1', '9AA16901', '6917A563', '4C33CF58', '67FDB761', '252A8921', 'DD958F59', '9FAA0BFD', '9004A11F', '28B10C3F', '556A3F95', '6E8F300A', 'F4986518', '35DA1A89', 'B1B5F752', '351B1597', '49B6DF89', '52A86D18', 'CF5C5DFD']",1,Died
creature_38,"['x_66', 'y_21']",10,"['61E4FF4B', '8C9FECD4', '5F5C7C5D', '6208386B', '8C82400B', '76B9514C', '98CF8181', 'A343F8D7', '5E52D95D', '0AC31EFF', 'DCEA7500', '5E15F857', '27DB47B0', '94AAFE0C', '252A8921', 'CEA23B3F', '8E121B6A', 'F3518205', 'DEA7DEE9', '53B3DDF2', 'A216C22E', '0FE02341', 'C582C93D', '4C51509D']",1,Survived
creature_39,"['x_126', 'y_28']",11,"['BBE4AA2C', '4B21DD7E', '6931EB58', '2CE80ACC', '31A3C511', 'F2F3D157', '3828F4DC', '1C63FC2E', 'EB6207F7', '51B06DEA', '6BC0B8C6', '67FDB761', '954D31A5', '2B0B8383', '0551CF5A', '4C51409D', '52A86D18', 'C5DB3967', '9D340881', '8849B42D', '40B80A69', 'C2F6539D', '4E6A79AC', '7D01C3E4']",1,Survived
creature_40,"['x_3', 'y_92']",10,"['885DE127', '9979D4E1', '8C9FECD4', 'BB621AE2', '885DE127', '140FAB48', '28D47FF9', 'FE793CFE', '43C49470', '0D1D5C64', '517EFE1A', 'CAA23B3F', '0AC31EFF', '6CA30913', '5F5C7C5D', '9A1B70FA', '9979D4E1', '8C9FECD4', '09124A96', '4C51509D', '27DB47B0', '61E4FF4B', 'A343F8D3', '1AAD16CD']",1,Died
creature_41,"['x_11', 'y_116']",10,"['E1DEF477', 'D5D296E8', 'FB1446DD', '78DCB82E', '4851509D', 'E93A7C8C', 'CEA23B3F', 'C5DB3967', 'F3518205', 'A84BEDE6', '8C9FECD4', '107239BD', '1B88E333', 'F2ECBD24', '28D47FF9', 'FB8BDE72', '5E89EA6B', '76B9514C', '954D31A5', '6AC7278A', '0FE02341', '0927ABBF', '2C064D31', '0D6D91C6']",1,Died
creature_42,"['x_103', 'y_33']",11,"['8B938D60', '3D01C7E4', '885DE127', '8C9FECD4', 'A7F684A2', 'C8EBCC25', '9A1B70FA', '0AC35EFF', '9004A11F', 'CEA23B3F', '140FAB48', '58A01CCE', 'D878EF37', '9044A11F', '8B57C9D9', 'A84BEDE6', 'D752A5E3', '161C531E', 'E0527A76', 'BB6DD3ED', '0AD059C1', 'CF5C5DFC', 'C321E1DF', 'C36B7FA6']",1,Survived
creature_43,"['x_68', 'y_63']",10,"['0FF16212', 'E77B037B', 'E31FEBEF', 'E3AF1B3A', '107239BD', '075DDA0E', '9004A11F', '400846B2', '19B59746', '35F57880', 'D752A5E3', '00761A9E', '0D6D91C6', '1E54BD24', '67FFE663', '78DCB82E', 'FB8BDE72', 'E1DEF477', '19E37EBA', '683B8A2B', '28055C44', '1B54E3DE', 'DFA06EB3', '4E6279AC']",1,Survived
creature_44,"['x_87', 'y_63']",10,"['186C0424', '1F68AB27', 'DE9424EB', 'F60A7D2D', 'D4574966', '7571C3B4', 'C4428D66', '4D646B11', '6FB87983', '4C33CF58', '6BC0B8C6', 'E1DEF477', '92BB8538', 'B68D6C0B', '6931EB58', '4C33CF58', 'C36B7F86', 'DF051BF9', '9044A11F', 'D752A5E3', '2F2AABD3', '77EB10CA', 'B9654656', '8D92B790']",1,Survived
creature_45,"['x_21', 'y_88']",10,"['9004A11F', '7114A638', '6E8F300A', '080E0AB8', '7571C3B4', '6917A563', 'A7FE655D', '82A595BF', 'FF8BDE72', '095E231D', '8F4D9DDA', '28B10C3D', '6894BCDF', '075DDA0E', 'C35B5998', 'A3251FF6', '1F0E39A5', '52A86D18', '252A8921', '0FD1630B', '9004A11F', '0CD88EC9', '60A59B62', '3C6D9938']",1,Died
creature_46,"['x_59', 'y_72']",10,"['6894BCDF', 'B68D6C0B', 'D752A5E3', 'DD958F5D', '68C83D7E', '161C531E', '81658D60', '7571C3B4', '0FD1630B', '77EB10CA', 'C35B5998', '3D01C7E4', '8B57C9D9', '16F36553', 'A279FB41', '52A86D18', 'D878EF37', 'D08202B4', 'C8EBCC25', '9004A11F', '395D0DE6', '9AA16901', 'DE33D0AB', 'EB858603']",1,Died
creature_47,"['x_68', 'y_49']",10,"['9A1B70FA', '60A59B62', '6DC2D868', '395D0DE6', '080E0AB8', '6CA30913', '9C23A1CC', '9979D4E1', '82A595BF', '517EFE1A', 'FB8BDE72', 'BB621AE2', '58A01CCE', '81658D60', '6917A563', '6AC7278A', 'D878EF37', 'C321E1DF', '0551CF5A', '7C8C4C3D', '0CD88EC9', '7114A638', '8C9FECD4', '0D6D91C6']",1,Survived
creature_48,"['x_18', 'y_64']",10,"['FB1446DD', 'F7D52CEA', 'E87D2894', 'FDF7954F', '0F52BB88', 'FB1446DD', 'C1780E72', 'EB858603', '99F490F4', '629A6364', 'CFBAE3D2', 'C8DC7577', '298F2A77', '7571C3B4', '4ECCEDDE', '79982AAE', 'F19C1F3E', '84C624A7', '9DA8C4B9', '0AD059C1', '2B2987E3', 'DFA06EB3', '6FA0E446', '1B086D19']",1,Died
creature_49,"['x_78', 'y_19']",10,"['C8DC7577', 'C8D87577', '5A395098', 'C1780E72', '9B6D7537', '0F52BB88', '6931EB58', '1A21B82B', '4F710318', '6E8F300A', 'A0A6B296', 'FE793CFE', '6FA0E446', '9B6D7537', '29B8BB44', 'E87D2894', 'CFBAE7D2', '4ECCEDDE', '622E03B3', '0AD059C1', '629A6364', '8F4D9DDA', '1FADF086', '63E63B08']",1,Survived
creature_50,"['x_124', 'y_55']",10,"['D58A8110', 'ED213A64', '68C83D7E', '9CC9F3BF', '77EB10CA', '09124A96', 'D9D3EDF0', '8B57C9D9', '8E7C0698', '202CF17B', '9A6FA912', 'BB6DD3ED', 'BF074E4D', 'B8F87A4E', 'C8EBCC25', 'CF5C5DFC', '9044A11F', 'E0F66C30', 'CD098C71', '1AAD16CD', 'D09202B4', 'B68D6C0B', '3A805A71', 'DE33D0AB']",1,Survived
creature_51,"['x_84', 'y_81']",10,"['4F718FF7', 'A812B3C5', 'C4428D46', '4C33CF58', 'B9B0C9E0', '0FFC16FB', 'CDC3B077', 'CB21E1DF', '1F68AB27', '4D646B11', 'E69F0D25', 'DF051BF9', '6931EB58', '7571C3B4', 'DD958F5D', 'DF20EF8B', 'AF83ABDF', '7D2D3550', 'DF0513F9', '6D11E480', '5D2ADBD3', '67FFE663', 'F59C1F3E', '9C23A1CC']",1,Survived
creature_52,"['x_101', 'y_99']",10,"['5A395098', '0AD059C1', 'FDF7954F', '1E54BD24', '9B6D7537', '6931EB58', '622E03B3', 'EB858603', '6E8F300A', '4F710318', '99F490F4', 'CD8C8983', '63E63B08', '232D32E7', 'FB1446DD', '232D32E7', '79982ABE', '28B10C3D', 'D864E706', 'C4428D46', 'F6F887DF', 'D8D87577', 'C8D87577', '8F4D9DDA']",1,Survived
creature_53,"['x_104', 'y_18']",10,"['A7A6736A', '1EB62B58', '721220B6', '9004A11F', '6931EB58', '99DED9B1', '0AC31EFF', '5E25F8A2', '0C641B20', 'F9AD7577', '44B0A858', '915578CC', '9AA27761', 'B9552720', '7A6FCB07', 'ECEB1433', '4C33CF58', 'E57B1FAF', '52448E5C', '9A1B70FA', 'BDBAC101', 'B1532D07', '5E15F857', '16F36553']",1,Survived
creature_54,"['x_7', 'y_69']",11,"['B60C359D', 'E1A9D88F', '3DAA1A58', '67FDB761', '339DC6B0', '556A3F95', 'F55AF0A1', '4843E5E3', 'CEBD3D9A', '0DE7FEDC', 'A601EF85', 'F6F887DF', 'B1B5F752', 'F4986518', '49B6DF89', '99DED9B1', '405E22C3', '53B3DDF2', '0F7F71C3', '5CE5EC6A', '31A3C511', 'D9ABA6B6', '8D92B790', '3B026A97']",1,Died
creature_55,"['x_34', 'y_79']",10,"['0E1615F7', '8D84CD00', '1E54BD24', '91280992', 'C5506935', '1A21B82B', '7D01C3E4', 'E6A60ADD', '629A6364', 'F3C1E34D', 'D420C355', 'E29B9EF2', '36BF1EB4', '6931EB58', '84C624A7', '43C49470', 'FE4C6992', 'F61E7D6D', '1FADD086', '28B10C3D', 'B9651656', '8B938D60', 'CFBAE7D2', '52A86D18']",1,Died
creature_56,"['x_37', 'y_45']",10,"['1E54BD24', '28B10C3D', 'B1C870F7', 'D420C355', '36BF1EB4', '1A21B82B', 'B3983810', '9AA27661', '57103393', '4ECCEDDE', 'B9CB6DAE', 'CFBAE7D2', 'B8F87A4E', '186C0424', '4180BB61', 'A078253D', '3A7CE237', 'CD098D71', 'C13B2E8E', 'BD6B044C', '6208386B', 'B53841FD', '3A804A71', '6931EB58']",1,Died
creature_57,"['x_34', 'y_82']",10,"['095E231D', '6BC0B8C6', 'D878EF37', '047171E0', 'DE33D0AB', '68C83D7E', '4C51509D', 'F26C5C09', 'DE33D0AB', 'E0F66C30', 'D4574D66', '211D5A11', 'F761E041', '8B57C9D9', 'BEEF4316', '9A6FA912', 'A279FBC1', '6931EB58', 'B68D6C0B', 'B68D6C0B', 'C8EBCC25', 'FB1446DD', 'D09202B4', '58A01CCE']",1,Died
creature_58,"['x_32', 'y_27']",10,"['67FFE663', '9FAA0BFD', '211D5A11', '19B59746', '140FAB48', '339DC6B0', '00761A9E', '1E54BD24', '0FF16212', '25B01346', 'A601EF84', '49B6DF89', '9AA27761', '683B8A2B', '1B54E3DE', '3CC620C2', '3B026A97', '351B1597', 'E3AF1B3A', '5A395098', '8849B42D', '405E22C3', '99DED9B1', 'B1B5F752']",1,Died
creature_59,"['x_75', 'y_29']",10,"['B79ECB09', '3B54E3DE', '211D5A11', '48B9EB71', '6D0DE026', '683B8A2B', '63E63B08', 'BE9ECA66', 'F4044D66', '56443ECB', 'FEDA2EBF', '0FF16212', 'E31FEBEF', 'A216C22E', 'C8D87577', '5A395098', 'DF051BF9', '0E1615F7', 'F40CB2BF', 'FB1446DD', '35F57880', '67FFE663', 'E3AF1B3A', '5E89EA6B']",1,Survived
creature_60,"['x_59', 'y_38']",10,"['EC09ECD2', '0609E54C', 'C8DC7577', '1AAD16CD', 'D9D3EDF0', '93EB4B17', 'CDC3B077', '3463BF2A', '234D0780', 'FB1446DD', 'FB1446DD', '6FA0E446', '669A6364', 'B8F87A4E', '0F52BB88', 'D878EF37', '8E7C0698', 'ED213A64', 'E87D2894', '16E36553', '84C624A7', '51061AF3', 'F5A2DFDC', 'C8D87577']",1,Died
creature_61,"['x_66', 'y_84']",10,"['BD6B044C', '6931EB58', '885DE127', 'A45641E9', '186C0424', '703B2E12', 'FB148391', '8C9FECD4', '5E89EA6B', 'A3E76A33', 'A2DF7138', '4ECCEDDE', 'CD098D71', '6208386B', '57103B93', '186C0424', '161C531E', '0D1D5C64', 'DCEA7500', 'BB264F01', 'B9CB6DAE', '9FAB0745', 'B3983810', 'BB621AE2']",1,Survived
