,Coordinates,Oscillator_period,Genome,Age,status
creature_37,"['x_63', 'y_43']",10,"['AD3C7D51', '93EF95EC', '398538F0', '599B32C2', '398538F0', '7E7D3A16', 'DE0142E9', '61890D3D', 'E79E7F1C', '91E9A2B7', 'A7C20EC2', '35847A1E', '5BA88C98', '2BDED654', '6E341EB8', 'D8A92E7C', 'C2510DED', '47A37FCA', '8E2F6A08', 'E5AB6F17', '77DC9277', '95291042', '3E56C874', 'FD818DC7']",54,Died
creature_38,"['x_8', 'y_55']",63,"['3BD57131', 'A0B4D907', 'FE7B6B7A', '3B8844DE', '133192FE', 'CF1A7C0D', 'A65EC04D', 'F6EA182F', '9C4E4EAE', '7E753A16', '7A5AE4B5', '7F8F786A', '3CEABD3C', '5C663B20', '4CFD7D43', 'B928B8E5', '013123D3', 'B24193E2', '3386B5EE', 'DC5A92E6', '8E2F7A08', 'D9809FD5', '2DC2C713', '05EEB1BC']",54,Died
creature_39,"['x_75', 'y_10']",60,"['8DC5BF52', 'EBE28D74', '3CEABD3C', '3BD57131', '81F52C49', '98E41FBC', 'CB543E52', 'A0B4D907', 'EB6C492D', '91062C2E', '9DFC9EAC', '6DBA278C', '8FFD8A5F', '5BBC634A', 'BB68E53D', 'F586C971', 'DC5A92E6', '1A0658C6', '7F8F786A', 'D094312F', 'F6EA182F', 'F91B6E91', '896E723C', '700F9AA0']",54,Survived
creature_40,"['x_88', 'y_110']",10,"['CB1EE4A6', '278FC1D1', '191558AC', '2A919B9F', '11DF29E8', 'FBD9389C', '93FC3ECE', '77972078', 'ACDE3490', '3C98EC26', 'D6F108B0', 'BCC5E65D', '3C98EC06', '8E2F6A08', 'D023B0A7', '45D4874C', 'BBE99473', 'E6001543', '8F88DF8C', 'DEC8F315', '83CACE0E', 'D35BC59B', 'D7F06CA2', 'E55BA5F7']",54,Survived
creature_41,"['x_0', 'y_127']",10,"['26CE880F', '3515223E', 'B04838E4', 'FBFD0655', 'E218A508', 'DC5A92E6', '843D6D41', '9D772F33', '5748C142', '26FCC6B4', '9F355F33', '6E818E1A', 'E47530CE', '4D323709', '6F191C90', '21D1FFF0', 'F91B6E91', 'F806879D', '0A446A9E', '31D68CD7', 'F7269C2C', '92D0C0DC', 'B1B56022', '31D68CD7']",54,Died
creature_42,"['x_105', 'y_0']",10,"['D75388A2', '609A5A00', 'B04838E4', '3CA4F9D3', 'E79E7F1C', '67813217', '8651B816', '6C891ECB', 'F5DD412C', 'FBE28D74', '11DF29E8', '9D772F33', '26CE880F', '8ACD51C4', 'D890060B', 'F214D88C', 'ACF8D8EF', '71ABC68B', '32EA3D99', '97AB6953', 'FD14920A', '283B7DEC', 'AA73AE3B', 'D7FEF809']",54,Survived
creature_43,"['x_109', 'y_47']",55,"['D3D8FD08', '26FCC6BC', '1D98EE7A', '8B525F6E', 'F012B877', 'A3EE7326', '17EB80B8', 'F91B6E91', 'B928B8E5', 'EB6C492D', 'FE7B6B7A', '05EEB1BC', 'DEDF14B2', '8FFD8A5F', '83369404', '0D14C739', 'EF82631F', '3A66D717', 'AD3C7D51', 'D09A0208', 'F6E48655', '512CF997', '669B3447', '7D58F1F0']",54,Survived
creature_44,"['x_18', 'y_126']",64,"['ED4C675A', '3BD57131', '6DBA278C', 'D9809FD5', 'D35BC59B', '9A068534', '98E417BC', '1A91A40E', '4890230A', 'D698BFD3', '3CEABD3C', 'D094312F', 'F75B317A', '823F51F1', '65018592', '3515223E', '9C4E4EAE', '615ED198', '96441AAB', '8E2F6A08', 'A0B4D907', '3A66D717', '05EEB1BC', '1D98EE7A']",54,Died
creature_45,"['x_112', 'y_86']",10,"['D8D5BB35', '146FEE8E', '84618BAA', 'B04B6275', '6F2BF532', 'A63DB314', 'BE047E54', 'AD71C03A', 'A9D8997D', 'C926BEA1', '61422466', 'C6D95102', '4AD6FF4E', 'A2A9E2C6', 'F012B877', '3A66D717', 'E7D5C8EF', '4409C73F', 'FE7B6B7A', '271569AD', '8ACD51C4', '9D15816A', 'DC5A92E6', '3A92397D']",54,Survived
creature_46,"['x_69', 'y_44']",61,"['75A9B0D7', '2BDED654', '60FFE203', '1A91A40E', '80B2F9D2', 'CD740434', '3B951B04', 'AE0D29A3', '1FF4E2B7', 'FBE28D75', '4D323709', '71ABCE8B', '61890D3D', '65018592', '59D68293', '191558AC', '7300C5C4', '6E6629E9', '7A5AE4B5', '421FD0F6', 'D62018D3', '61A58DF1', 'D8D5BB35', 'DABA7092']",54,Survived
