,Coordinates,Oscillator_period,Genome,Age,status
creature_10,"['x_85', 'y_103']",13,"['8D05D674', '209649A1', '90BF6D06', '8AD0F767', '96513A36', 'FB44013F', 'F83CD1B4', '23104D45', 'A6FD505E', '45E093B5', 'B568210A', '264D6191', '78345E09', '96771CFE', '67B624D4', '7DDC6AB5', '121DBCB2', 'A2F2FC6F', '83A32889', '4B68B93B', '2927E197', '2B73BC67', 'FA321B3B', '96F38780']",3,Survived
creature_11,"['x_49', 'y_35']",10,"['7275713F', '90BF6D06', 'C6514A54', '8A805066', '55CE2861', 'A999BCD9', '52CDA58D', '2DED3A2C', '6290FBFC', '0A6BB629', 'A3BC72C4', 'E5F6DAF7', '71B411BF', '31D29288', 'E362971C', '430279D3', '0F1E2BB7', '5B4AA338', 'AA1245E8', '8FF90D82', 'D8E56D8B', 'F62FEC99', '6BDADBE5', '138CE968']",3,Died
creature_12,"['x_12', 'y_98']",10,"['B81278FD', '7E7A4220', 'BC35043D', '104FAF3A', '0485F23C', '93900D56', '80909E34', '7CEB36A4', '83DE1DF6', '912AEDA4', '6C71E6C6', '8DC92091', 'F13CBD71', '78BD48B6', '795D8140', '56252F46', '91B0E8D2', 'BF91F6B1', '10B5B4D7', '07069615', '8FF90D82', '63990607', '9DC3321C', '8E3580F3']",3,Died
creature_13,"['x_92', 'y_9']",10,"['436C4EF2', '1198248F', '1EFA0B91', 'A5E76F31', 'F11CBD71', '8402C593', '721851FB', 'DC4C301E', 'DC4C301E', '138CE968', '8DC92091', '78BD48B6', 'BC5218EE', '93D00D56', '20108717', 'A2EEE4F4', 'BC35043D', 'BCFCB970', 'D18FD72E', '0E49D628', '127B4AA4', '7CEB36A4', 'FBDD7374', 'DF2C25FC']",3,Survived
creature_14,"['x_37', 'y_44']",13,"['CEB29853', '0780BE62', 'F5F6CF02', '49676E02', '00EF19E9', '09415D35', '6353ADDD', 'F5287A47', '767BE96C', '91BC137B', '436C4EF2', '0E49D628', 'F0C94799', '56252F46', '2593F100', 'C257790B', 'B0112423', 'E63CA3CF', '63990607', '33EDD607', '9527DD0D', 'BB6CDC3C', 'FDCAA141', 'A0FEEBCC']",3,Died
creature_15,"['x_36', 'y_19']",10,"['912AEDA4', '0780BE62', '2B97D3C5', '3A27611E', '527B4AA4', '8AD0F767', '1E9F8884', 'BB6CDC3C', '2593F100', '6353ADDD', '91BC137B', '56252F46', 'FDCAA141', '9223E7F0', '17487133', '1198248F', '9FDED89A', '71B411BF', 'CEB29853', 'C651CA54', '5E70A011', '4E347CC5', 'C66352D1', '02652037']",3,Died
creature_16,"['x_25', 'y_58']",13,"['AB793A07', 'C340938E', '1CD2D4C1', '3F3AE33B', '6BDADBE5', '121DBCB2', 'CCD68A7D', '02652037', '7E931C4B', 'BCFCB970', '721851FB', 'DC4C301E', 'F32B06E7', '77D36AC8', '33EDD607', 'BB04013F', 'B976CB78', '79205024', '17487133', '6353ADDD', 'CEDAC477', '0C89EF60', '24735425', '0B5CF0EE']",3,Died
creature_17,"['x_33', 'y_4']",11,"['92D27E5B', '56252F46', 'FDE74BFD', '97DD77E1', 'FEA59694', 'A496ABFF', '797D8140', '65EF1839', '3C6906F9', '3F7C3F0E', 'CFF805F7', 'FAA78FC3', '9D8A8152', '1D770523', 'EADFEEFC', '4C5E8325', '36521AB7', '441B6CAB', '5875EEF9', '1C6ADAD3', '71B511BF', 'F73FE5ED', '441AF1E2', '10F831B9']",3,Died
creature_18,"['x_74', 'y_15']",13,"['C4240598', '9223E7F0', 'EF533BD1', 'F62FEC99', 'A5A1AC6C', 'BA2D2C9D', 'F033F4FC', 'BC35041D', 'A4F0FFB3', '5C75DA3E', '5C57E742', '69D1A4A7', '4FD3E266', '8AD0F767', 'B22AC330', '6B142567', '436C4EF3', 'F92BE8AC', '2A779EF8', '36521AB7', '8AA96249', '2372A806', '8F2D2953', '9182B03B']",3,Survived
creature_19,"['x_122', 'y_88']",13,"['0CEBE881', '0CEBE881', '56252F46', '92D27E5B', '9DC3321C', '0932C919', '4900D205', 'F73FE5ED', '69FB17E3', 'C46061D7', '6353ADDD', '20108717', '4C5E8325', '88D57712', '65EF1839', 'A5EBDE8E', '829CF5B1', 'EA4AC672', 'D7984846', 'E362971C', 'BF91F6B1', 'BC5218EE', '3C6906F9', '5DE915CD']",3,Survived
creature_20,"['x_86', 'y_88']",10,"['32572858', '6200F0A3', '28486B94', '04C48B60', '1AE7864E', 'E22E15B4', '2B983F2E', '17487133', 'AA1245E8', 'A2D665BC', '0D9AECF2', '0B5CF0EE', 'C0F75C69', '311EBA13', '20108717', '14CDCF19', '79F4744F', '2464C177', 'C257790B', 'E799584A', '032335B9', '7A4E5E97', '8A805066', '6E4418FA']",3,Survived
creature_21,"['x_2', 'y_74']",10,"['C257790B', '6353ADDD', '527B4AA4', '0780BE62', '82491936', '6AE97283', 'FDE74BFD', 'AF509DCC', '91BC137B', 'F144B08F', 'EEDAC477', '9FDED89A', '49676E02', '441AF162', '36521AB7', '4328F945', '53FA02C9', '9182B03B', '68DA169E', '6CE19FCA', '1C6ADAD3', '56252F46', 'FDCAA141', 'FDE74BFD']",3,Died
creature_22,"['x_118', 'y_24']",10,"['2F3930F5', '0BA1C24C', '581A57CE', '7CC69BF8', 'C34B3D44', 'A0E176FF', '7CAFC092', 'D8B4257F', '4C9A1CE4', '49676E02', 'F73FE5ED', '63E2B478', 'A3BC72C4', 'FEF362BC', '7BEE786D', '51611283', '77F9D270', '5C47E742', '95F1C7AF', '4A52005C', '0F1E2BB7', 'B0544475', '679B9FD9', '4FD3E066']",3,Survived
creature_23,"['x_88', 'y_59']",10,"['17487133', '50408AD4', '99B64533', 'DC4C301E', '441B6CAB', 'FDCAA141', '3F7C3F0E', '71B411BF', '0BA1CA4C', 'BC521CEE', '8CAF7A44', '8AD0F767', '1E9F8884', '7275713F', '23104D45', '912AEDA4', '8AD0F767', '02652037', '50408AD4', '4E347CC5', '2B983F2E', '2464C177', '4900D205', 'DF2C25FC']",3,Survived
creature_24,"['x_79', 'y_70']",10,"['5E70A011', '3F7C3F0E', '3F7C3F0E', '138CE968', '77D36AC8', 'BA2D2C9D', '441B6CAB', 'D8E56D8B', '2B983F2E', '99B64533', '9D6D5AD3', '71B411BF', '8FF90DC2', '430279D3', '1E9F8884', '4900D205', '5F5F975F', 'DC4C301E', 'A8A8D96D', '50408AD4', '8FF90D82', '7275713F', '5B4AA338', 'BC5218EE']",3,Survived
creature_25,"['x_7', 'y_93']",10,"['F144B08F', 'CEB29853', '72778619', '39F10627', 'DAAD43FA', '8A805066', '91BC137B', '0780BE62', '6200F0A3', 'BB6CDC3C', 'FDCAA141', '0D9AECF2', 'A4F0FFB3', 'AC782490', '1AE7864E', '679B9FD9', 'C257790B', '2372A826', '41544397', '79F4744F', '311EBA13', '032335B9', '5C47E742', '14CDCF19']",3,Died
creature_26,"['x_58', 'y_31']",10,"['0A9E690C', 'DC4C301E', 'F9205024', 'FAA78FC3', 'B0112423', '79F4744F', '39F10627', 'DA62A9EC', '8D8333CA', '0780BE62', 'D8E56D8B', '2927E197', '5DA3A7B5', '8A805066', '9A07E399', 'E46810E1', 'FDCAA141', '95F1C7AF', 'C34B3D44', '99B64533', 'EADFEEFC', '52B6042A', '8FF90D82', 'F240265E']",3,Died
creature_27,"['x_7', 'y_26']",10,"['C6DF7A6A', '912AEDA4', '41544397', '5C75DA3E', '474C9887', 'BF91F6B1', '906C076D', '0485F23C', '7F7B598F', 'A3BC72C4', '9DC3321C', 'A5EBDE8E', '8E3580F3', '17487133', '91B0E8D2', '4A52005C', '4C9A1C64', 'C34B3D44', '95F1C7AF', '104FAF3A', '83DE1DF6', 'D8B4257F', 'C3DFEBC8', '581A57CE']",3,Died
creature_28,"['x_4', 'y_124']",10,"['2B983F2E', '8C8F7A44', '60F24B95', '7F73598F', '9DC9E327', '0BA1C24C', '96513A36', 'DC4C301E', 'FAA78FC3', '3598B4E9', '0D1FDAFF', 'E46810E1', 'E362971C', '7A4F5E97', '121DBCB2', '20108717', '2F73BC67', '7CBCD937', '4B68B93B', 'BC5218EE', '3A1A8417', '9E9E968F', 'CA0B8BD3', '5A67DDD2']",3,Died
creature_29,"['x_16', 'y_125']",12,"['4AF24028', '45E093B5', '597258F2', '55CE2861', '3C024210', '7A1A0086', '10F831B9', '0963714E', '0F1E2BB7', 'E928A5A8', '6C495EDF', '14421963', '757FADD7', 'FBDD7374', '50408AD4', '597258F2', 'A5E76F31', 'F9205024', '03186110', 'DF1740C9', 'E928A5A8', '60534A3C', '87C9F26E', '1BB7307F']",3,Died
creature_30,"['x_127', 'y_31']",13,"['9D8A8142', '6BB49A37', '0D1FDAFF', '0BA1C24C', '441B6CAB', '36521AB7', '56252F46', '3F7C3F0E', '797D8140', '23104D45', 'DC4C301E', 'A496ABFF', 'CFF805F7', 'F13CBD71', '121DBCB2', '5D61EF30', 'FEA79694', '4B68B93B', '441AF1E2', '773FE5ED', '3C6906F9', '1C6ADAD3', 'FBDD7374', '0CEBE881']",3,Survived
creature_31,"['x_13', 'y_109']",10,"['56252F46', '6BDADBE5', 'C0E8C4F0', '78BD48B6', '33EDD607', '2A779EF8', '234341B8', 'FBDD7374', '1C6ADAD3', 'B976CB78', '68DA169E', '7A3A463E', '8DC92091', 'F5F6CF02', '65EF1839', 'B0112423', 'A496ABFF', 'D7984846', '3C6906F9', '63990607', 'FEA59694', '441AF1E2', 'E63CA3CF', 'F11CBD71']",3,Died
creature_32,"['x_63', 'y_31']",10,"['C46061D7', 'FDCAA141', '3C6906F9', 'F929E8AC', '88D57712', '7A4F5E97', 'BF91F6B1', '1E9F8884', '8CAF7A44', '9F2AAF6D', 'EA4AC672', '4E347CC5', '65EF1839', 'BC5218EE', '6CE0292C', 'C53C6210', '9223E7F0', '795D8140', '2B97D3C5', '7275713F', '1D770523', '829CF5B1', '0932C919', '8AD0F767']",3,Died
creature_33,"['x_99', 'y_73']",13,"['20108717', 'BB6CDC3C', '60F24B95', '5E70A011', '1198248F', '40A8E58F', '1C6ADAD3', 'FDCAA141', '4C5E8325', 'EADFEEFC', 'FAA78FC3', '14869333', '76193CE5', '92D27E5B', '0CEBE881', 'D7984846', 'F5FA5027', 'F33B8CCD', '8A805066', '9D8A8152', '6353ADDD', '56252F46', '8402C593', '11F58F0D']",3,Survived
creature_34,"['x_56', 'y_67']",10,"['60F24B95', '441AF1E2', '10B5B6D7', 'DC4C301E', 'A2D665BC', 'A2EC207F', '1BB7307F', '4C5E8325', '5E70A011', '9AC0A815', '76193CE5', '10F831B9', 'EADFEEFC', 'DF1740C9', '7A4E5E97', '971A7A2A', 'FAA78FC3', 'C257790B', 'AE4D9C41', '6725E037', '1D770523', '515C8F7B', 'E928A5A8', '652A9A8E']",3,Died
creature_35,"['x_69', 'y_25']",10,"['A2D665BC', '0A9F405D', 'FEA59694', '2F0B2C59', '10B5B6D7', 'D32E2C65', '797D8140', '1E0259C4', '1BB7307F', '7A4E5E97', '9D8A8152', 'A496ABFF', 'C2D096FB', '78BDF407', 'C257790B', '1C6ADAD3', '3F7C3F0E', 'E928A5A8', 'F13CBD71', '4AF24028', '515C8F7B', '2B0B2C59', '65EF1839', '441B6CAB']",3,Survived
creature_36,"['x_51', 'y_123']",10,"['0BA1C24C', 'C651CA54', '5E70A011', '6B142567', '8AD0F767', 'B976CB78', 'A6FD505E', '912AEDA4', '8CAF7A44', '1D770523', '67B624D4', 'C66352D1', '7275713F', 'AF92D1AB', '88D57712', 'FB44013F', '1AE7864E', '1E9F8884', '96513A36', '9E6B90C9', '83A32889', '71B411BF', '76647AA3', '4E347CC5']",3,Died
creature_37,"['x_98', 'y_104']",10,"['0485F23C', '31D29288', '41544397', '88D57712', '68DA169E', '56252F46', '10B5B4D7', '9182B03B', '17487133', '795D8140', '2464C177', '5C57E742', '4C9A1C64', '83DE1DF6', '436C4EF3', 'A4F0FFB3', '7E7A4220', 'E06A774F', '9D46D956', 'A46B1D63', 'EF533BD1', 'A2F2FC6F', '8A296249', '5C75DA3E']",3,Survived
creature_38,"['x_82', 'y_124']",10,"['5E70A011', 'C257790B', 'DC4C301E', '138CE968', 'BC5218EE', 'A2EEE4F4', '5FF7EA53', 'FAA78FC3', 'D8644B68', 'EE3E78D1', '8E9E968F', '77D36AC8', '1198248F', '14869333', '8CAF7A44', '3C6906F9', '527B4AA4', '8BC1D945', '90BF6D06', 'B568210A', 'D18FD72E', 'A2F2FC6F', '23104D45', 'BE8E1F8C']",3,Survived
creature_39,"['x_86', 'y_12']",10,"['69FB17E3', '83098139', '28D9550D', '08644C31', '8AD0F767', '441B6CAB', '2B983F2E', '4900D205', 'A79762BD', '3F7C3F0E', 'D4521474', 'FA321B3B', '7E1A4829', '64F6112B', '0D1FDAFF', '6FA12E83', 'DB06E318', '23104D45', '93CE4EB6', 'BC5218EE', '23104D45', '2B983F2E', '14869333', '87C9F26E']",3,Survived
creature_40,"['x_90', 'y_16']",10,"['FBDD7374', '441B6CAB', '10F831B9', '652A9A8E', 'FEA59694', '4A52005C', '1F4549DA', '60534A3C', 'AB793A07', '9DC3321C', '23104D45', '138CE968', '07338E97', '6D0F8929', '527B4AA4', '28C46AC5', '9CBD585E', '3F3AE33B', '5DCBEDF4', 'D45CEAEC', 'CEDAC477', '17487133', '3F7C3F0E', '3F7C3F0E']",3,Survived
creature_41,"['x_99', 'y_105']",13,"['0CEBE881', 'A79523A4', 'D7984846', '5C47E742', '7CC69BF8', 'BBAB51DC', 'F0C94799', 'C66352D1', '4C9A1CE4', '20108717', 'FE080340', '1198248F', '8C60E31B', '91BC137B', '8402C593', '56252F46', '92D27E5B', '41544397', '53FA02C9', '6FA12E83', '4C5E8325', 'C34B3D44', '5C75DA3E', '28486B94']",3,Survived
creature_42,"['x_44', 'y_83']",10,"['4900D205', 'E362971C', '10F831B9', '6290FBFC', 'A3BC72C4', '3A27611E', '7275713F', '685F44AB', '4D0275F2', '5DD658AD', 'C651CA54', '0782BE62', '6E4418FA', '8FF90D82', 'D8E56D8B', '8CAF7A44', '2A779EF8', '810205A3', '8AD0FF67', '8FF90DC2', '77D36AC8', '8DDA0C98', '60534A3C', '3AB29BF0']",3,Died
creature_43,"['x_91', 'y_95']",10,"['0F1E2BB7', 'A999BCD9', '75CD4BFC', '60F24B95', '2F73BC67', '679B9FD9', '6200F0A3', 'FAA78FC3', 'CCD68A7D', '8CAF7A44', '1D770523', '31529288', '68C40D8C', 'A64BF93E', 'F62FEC99', 'FE286D1B', '9DC9E327', 'AA1245E8', '026BB629', '654E060F', '3598B4E9', '8A805066', '757FADD7', 'C34B3D44']",3,Survived
creature_44,"['x_31', 'y_38']",10,"['F5F6CF02', '0C09EF60', '7A4E5E97', '2A779EF8', 'A0FEEBCC', '527B4AA4', '6BDADBE5', '0B5CF0EE', 'E63CA3CF', 'DC4C301E', '68DA169E', 'A2D665BC', '32572858', '28486B94', 'C0E8C4F0', '17487133', 'B976CB78', '436C4EF2', 'B2134BDB', '1198248F', '9B6A46AB', '93D00D56', '63990607', '4B68B93B']",3,Died
creature_45,"['x_111', 'y_19']",10,"['9B6A46AB', '45E093B5', '8D05D674', 'FF3ADBDD', '8C60E31B', 'F929E8AC', '209649A1', '02652037', 'CEDAC477', 'E362971C', '24735425', 'BB04013F', '1AE7864E', '17487133', '3F7C3F0E', '8402C593', 'CCD68A7D', '721851FB', 'F32B06E7', 'DF2C25FC', 'D18FD72E', '0C89EF60', '2464C177', '2B983F2E']",3,Survived
creature_46,"['x_29', 'y_46']",10,"['5C47E742', '91076963', '67B624D4', '6F5F657C', '96513A36', '4FD3E266', '88C1902B', '09415D37', '7275713F', '8FF90D82', '121DBCB2', '8C60E31B', '4A52005C', 'B0544475', '2F3930F5', '96F38780', '1157BC1F', 'FB14E52B', '88D57712', '9037D3E8', '912AEDA4', '78345E09', '41544397', '8AD0F767']",3,Died
creature_47,"['x_62', 'y_112']",10,"['10F831B9', 'A5E76F31', '4FD3E266', '09415D35', '5C47E742', '91076963', 'A3BC72C4', 'C2D096FB', '4AF24028', '757FADD7', 'B0544475', '619B4175', '1F4549DA', 'B863E4E6', '74C90F44', '9FDED89A', '597258F2', 'D32E2C65', '6F5F657C', '41544397', '6BDADBE5', '69D1A4A7', '9037D3E8', '1BB7307F']",3,Died
creature_48,"['x_71', 'y_76']",13,"['0CEBE881', '60534A3C', '1BB7307F', 'BCFCB970', '56252F46', '6C495EDF', 'FB14E52B', '597258F2', '8C60E31B', '8402C593', '4C5E8325', '971A7A2A', '6353ADDD', '78BDF407', '76193CE5', '83A32889', 'CEB29853', '45E093B1', '50408AD4', '0963714E', 'DF1740C9', 'B93CCA38', '0A9F405D', 'D7984846']",3,Survived
creature_49,"['x_106', 'y_104']",13,"['55CE2861', '9DC3321C', '8A805066', '6E4418FA', 'F62FEC99', '4900D205', '68C40D8C', 'A5EBDE8E', '5B4AA338', '36521AB7', '3A1A8415', '757FADD7', '3C6906F9', '52CDA58D', '31D29288', 'A999BCC9', '441B6CAB', 'E362971C', 'C46061D7', '2137D920', 'F929E8AC', 'A3BC72C4', '594EA233', '2B983F2E']",3,Survived
creature_50,"['x_7', 'y_45']",13,"['A5EBDE8E', '71B411BF', '9E6B90C9', '1F454BDA', 'C2D096FB', 'CCD68A7D', '2FD3F2B6', 'F9205024', '60F24B95', '1BB7307F', 'EEFB1839', 'CEDAC477', '0CEBE881', '2F73BC67', '7F73598F', 'AB793A07', '9DC9E327', '7CBCD937', '1D770523', '36521AB7', 'B7055701', '10F831B9', 'C34B3D44', '527B4AA4']",3,Died
creature_51,"['x_86', 'y_65']",10,"['04C48B60', '8A805066', '6462392C', '8D8333CA', 'EADFEEFC', '8DDA0C98', '09415D35', 'FAA78FC3', '60534A3C', '026BB629', '10F831B9', 'AA1245E8', '1D770523', '4D0275F2', '83098139', '0780BE62', '3A27611E', '5E70A011', 'F9205024', '7A3A463E', '9FDED89A', '14869333', '91BC137B', '3598B4E9']",3,Survived
creature_52,"['x_32', 'y_96']",10,"['121DBCB2', '1AE7864E', 'D8E56D8B', '8402C593', '9B6A46AB', '8FF90D82', '0C89EF60', 'CEDAC477', 'A8A8D96D', '8CAF7A44', 'CCD68A7D', '6290FBFC', '5B4AA338', 'A3BC72C4', 'BB04013F', '2A779EF8', '77D36AC8', '7275713F', '71B411BF', 'A64BF93E', '56252F46', '24735425', 'BA2D2C9D', '6353ADDD']",3,Died
creature_53,"['x_39', 'y_86']",10,"['1E9D8884', '76647AA3', '23104D45', '50408AD4', '2B983F2E', '209649A1', '8AD0F767', '6290FBFC', '90BF6D06', '8D05D674', '4E347CC5', '45E093B5', '8CAF7A44', 'BC35043D', '17487133', '2B128727', 'FF3ADBDD', 'EA4AC672', '7275713F', 'E362971C', 'F929E8AC', 'D18FD72E', '1AE7864E', '5F5F975F']",3,Died
creature_54,"['x_108', 'y_67']",10,"['5D61EF30', '7D33CEF4', '912AEDA4', '83491936', '07069615', 'B592A133', '99B64533', 'A0E176FF', '7CFCD797', '77F9D270', '7E7A4220', 'F32B06E7', '0F1E2BB7', 'F1B32F2E', '60689168', 'EE3E78D0', '7BEE786D', 'A1A6225C', 'CA0B8BD3', 'B0126F9A', '6AE97283', '0BA1C24C', '474C9887', 'E22E15B4']",3,Survived
creature_55,"['x_67', 'y_119']",13,"['795D8140', 'E22E15B4', '0CEBE881', '3A1A8415', '527B4AA4', '69FB17E3', '76647AA3', 'CEDAC477', '8D072BE1', '7CAFC092', '88D57712', '36521AB7', 'BF91F6B1', '3C6906F9', '4A52005C', 'E362971C', '0932C919', '9DC3321C', 'C46061D7', '88D57712', '20108717', 'AB793A07', '9CBD585E', 'AB793A07']",3,Survived
creature_56,"['x_107', 'y_47']",10,"['619B4175', 'A3BC72C4', '2DED3A2C', '5E70A011', '4AF24028', '597258F2', '0A9F405D', 'F9205024', 'A999BCD9', '5B4AA338', '1BB7307F', '0F1E2BF7', '8CAF7A44', '757FADD7', '8FF90D82', '8FF90DC2', 'A5E76F31', 'E928A5A8', 'F62FEC99', '2A779EF8', '7A1A0086', '8D05D674', '4900D205', '5F5F975F']",3,Survived
creature_57,"['x_14', 'y_30']",10,"['2B128727', '1D770523', '6290FBFC', '0D1FDAFF', '441B6CAB', '76647AA3', '17487133', 'E362971C', '121DBCB2', 'AF92D1AB', '1AE7864E', 'D18FD72E', '36521AB7', 'F929E8AC', '9DC3321C', '3C6906F9', '7A4F5E97', '5E70A011', '3A1A8415', '4B68B93B', '17487133', '1E9F8884', 'E3629F1C', 'BC5218EE']",3,Died
creature_58,"['x_90', 'y_56']",11,"['6B142567', '10F831B9', '527B4AA4', '8AD0F767', '02652037', 'BAB990CB', 'A6FD505E', '78345E09', '9B6A46AB', '7A4E5E97', '4B68B93B', '8D072BE1', '912AEDA4', '10B5B6D7', '1198248F', 'B9768B78', 'E799584A', '2464C177', '9DC3321E', '32572858', 'D8E56D8B', '88D57712', '121DBCB2', 'A2D665BC']",3,Survived
creature_59,"['x_16', 'y_75']",13,"['8402C593', 'DC4C301E', 'BC5218EE', '17487133', '527B4AA4', '3C6906F9', '2F766A4D', '96513A36', '0D1FDAFF', '3F7C3F0E', '138CE968', '0D1FDAFF', 'C0F75C69', '9E9E968F', '9E9E968F', 'DC4C301E', '1198248F', '3A1A8415', '0BA1C24C', 'A2EEE4F4', '4D00D205', '3C6906F9', '4B68B93B', 'C4240598']",3,Died
creature_60,"['x_51', 'y_32']",13,"['A64BF93E', '795D8140', 'F32B06E7', 'B7055701', '8AD0F767', '121DBCB2', '3F7E3F0E', 'BCFCB970', '0C89EF60', '91B0E8D2', 'A5EBDE8E', 'E107B2D6', '24735425', '2464D177', 'F32B06E7', '36521AB7', '9DC3321C', '9B6A46AB', '1AE5864E', '8C60E31B', 'EB4E7846', '1CD2D4C1', '8402C593', '17487133']",3,Died
creature_61,"['x_5', 'y_43']",10,"['2FD3F2B6', '441B6CAB', 'F929E8AC', '08644CB1', '597218F2', 'B93CCA38', 'FB14E52B', 'DF1740C9', 'E362971C', '0963714E', '0A9F405D', '9E9E968F', 'FBDD7374', '78BDF407', '6725E037', '3C6906F9', '121DBCB2', 'BC5218EE', 'A2EC207F', '971A7A2A', '2B983F2E', '88D57712', '912AEDA4', '2F766A4D']",3,Died
creature_62,"['x_5', 'y_73']",10,"['F929E8AC', '2F766A4D', 'BC5218EE', '4900D205', '5D61EF30', '3A1A8415', 'FA321B3B', '88D57712', '0D1FDAFF', '6FA12E83', '441B6CAB', 'DF2C25FC', '912AEDA4', 'BC5218EE', 'DC4C301E', '4B68B93B', '69FB17E3', 'DC4C301E', '99B64533', '3F7C3F0E', '4900D205', 'C0F75C69', 'D18FD72E', '441B6CAB']",3,Died
creature_63,"['x_20', 'y_36']",10,"['AB793A07', '24735425', 'F32B06E7', 'BC35043D', 'CCD68A7D', '721851FB', 'E799584A', '0B5CF0EE', 'CEDAC477', 'BCFCB970', 'EA4AC672', 'F929E8A8', '8402C593', '6353ADDD', '17487133', '8C60E31B', '121DBCB2', '8DDA0C90', '69FB17E3', '8AD0F767', '02652037', '79205024', '8D05D674', '829CF5B1']",3,Died
