,Coordinates,Oscillator_period,Genome,Age,status
creature_10,"['x_51', 'y_14']",46,"['160F3CF7', '32098670', '398538F0', '79E26353', '31488C9E', '139808BD', 'C33D3E64', '08F1ACFF', '687754DD', '781EBCDA', '6300687A', 'DA838DA9', '2CD1C27E', 'D25A8218', 'BBA6E96F', '83369404', 'BC6C2962', '80351A39', '92AEF243', '37924C88', '19EDE354', '6A13AA1A', 'A7E968DC', '1A0658C6']",37,Died
creature_11,"['x_67', 'y_49']",10,"['0D8A803D', '398B8F2B', 'D698BFD3', '394A2BA7', 'FF1478E2', '0702527F', '8E08943C', '1320F364', '615ED198', 'B86D6C30', 'E7C5C8EF', '8DC5BF52', '65018592', '1A91A40E', '823F51F1', '3A66D717', 'D8A92E3C', 'C8BD1162', 'A60F390C', '26D96DE7', '8E2F6A08', 'A7C20EC2', '77972078', 'B0AD8764']",37,Survived
creature_12,"['x_54', 'y_19']",10,"['F0335A85', 'C6715A5F', '95B39C54', '83D18CC5', 'EBE6C267', 'B04838E4', '26B44D7B', 'EB092048', '609A5A00', '61A58DF1', 'AEE17E7A', '39217F56', 'C1DC305D', '8ACD51C4', '789EBC69', 'D0849304', '6F2BF532', '8CFA9F76', '71ABC68B', '19F54324', 'D75388A2', '75A9B0D7', '61890D3D', 'D890060B']",37,Died
creature_13,"['x_107', 'y_108']",10,"['FF979820', 'F2A8E213', 'DEDF14B2', 'AE0096CA', '77433C2F', '359DDB3A', '3B8844DE', '79E26353', '3FDCEF52', 'E48CB874', '31488C9E', 'A7E968DC', '694ED0A1', 'FFDC28ED', 'AD71C07A', '6300687A', '19EDE354', 'B1B56022', 'F1B23DCA', '6A13AA1A', '5672E485', '5D58F1F0', 'FE7B6B7A', '79616CF8']",37,Survived
creature_14,"['x_55', 'y_49']",46,"['C9809FD5', '3A678B7B', 'D125132E', 'D094312F', 'F806879D', '77972078', 'D62018D3', '71ABC68B', 'E7C5C8EF', '4890230A', '5B709868', '26D96DE7', '206E6989', '61890D3D', '43825435', '60F19A35', '2FD158AF', 'B86D6C30', 'C984DC12', '3A66D717', '9368D392', '5C9F5B8B', 'BEE545E7', 'BF16032D']",37,Died
creature_15,"['x_126', 'y_15']",14,"['E1F0CCBD', '026ED498', '31E39683', '434F71F2', 'C6D95102', 'D6F108B0', '7557B544', '462B3B1A', 'F0857A2C', 'DABA7092', '5D58F1F0', 'FFDC28ED', '5672E485', '161DE8BF', 'CF1A7C2D', '9F5708FD', '26FCC6BC', '5B08BF46', 'EEB6640E', 'DEC8F315', '6D6F60B5', 'E13DD781', '359DDB3A', '41F946D6']",37,Survived
creature_16,"['x_28', 'y_71']",11,"['5BBC635A', '200BC622', '7AE6A5BB', 'D426E5A7', 'BC6E2962', '6EDF0F54', 'E6001543', '781EBCDA', '08F3121D', '1D98EE7A', 'D3D8FD08', 'C87FFC02', '669B3447', 'CF0511AD', 'AD3C7D51', 'EB6C492D', '08F1ACFF', '35F1D82D', '646B0759', '398538F0', 'BBA6E96F', 'D7FEF809', '83369404', '512CF997']",37,Died
creature_17,"['x_74', 'y_108']",10,"['A135E906', '1CA01C7E', '8ACD51C4', '2A919B9F', '2FD158AF', 'ACDE3410', '20E632BB', '79616CF8', 'AD71C07A', '669B3447', '5D58F1F0', '3B8844DE', '5BBC635A', 'F2A8E213', '694ED0A1', '6EDF0F54', '8FBE4AC1', '359DDB3A', '9E8D9BD6', 'D7F06CA2', '19F54324', 'FF979820', 'D35BC59B', 'DEDF14B2']",37,Survived
creature_18,"['x_7', 'y_56']",18,"['672DA6B7', '5F5788AB', '00E2CE1D', 'C89CB8E6', '1320F364', '94277EDC', 'BB7C0693', '99FC169F', 'FD14920A', '5748C142', '0D8A803D', '191558AC', '627320CF', '2555BB2D', '3891A197', 'FD5A99EF', 'A60F390C', '7B72A59E', '65018592', '615ED198', '33CAECB5', 'C9B31181', 'A7C20EC2', 'F214D88C']",37,Died
creature_19,"['x_50', 'y_73']",47,"['9F5708FD', '4C877D35', '5C196C71', 'FF6C53F2', 'DEC8F315', 'E1F0CCBD', '56398FA3', '15EE392E', '502D4A67', '17EB80B8', '2F195B6A', '76ABE1A9', '98A2E31E', 'DABA7092', '494E7427', '0D14C739', '2F1E90A7', 'F101ABFC', '1619E8BF', '3C42DD6C', 'C26CB092', '5B08BF46', '31E39683', '39615F48']",37,Died
creature_20,"['x_83', 'y_14']",17,"['EB6C492D', '98E41FBC', 'D3A0DA9D', '93FC3ECE', '6AB30EFF', '388FFE81', 'C1E980A9', '64E0CE03', '04BB8565', '6F93B719', '77DC9277', 'A690F225', '2F32A9E2', '6B481E45', '81F52C49', 'A8B7A77B', '91062C2E', '0DD236F9', 'EF82611F', 'CB543E52', 'CF0511AD', 'C3D1F7FD', 'B7F9C9D2', '8ABDFD85']",37,Survived
creature_21,"['x_119', 'y_40']",47,"['2C454444', '064CB1C6', '4C57A874', '35847A1E', '2D9FC74D', '6F93B719', '41275934', '199C0289', '7088C9DB', '6AB30EFF', '146FEE8E', '502D4A67', '849105EE', 'DE463DBB', '68E3A595', '6F191C90', '7FE55C27', '3EE1F875', '26FDC6BC', '54A079C6', 'AD07397E', '31E39683', 'A3A3E6BA', 'B24193E2']",37,Survived
creature_22,"['x_125', 'y_73']",47,"['1FF4E2B7', '6B481E45', 'CD740434', '9F5708FD', '141F8A29', '9730AC0C', '4C877D35', '1619E8BF', 'FD91CE8E', 'DEC8F315', '07D9219F', '67C63670', 'AECC7899', '3CADE829', 'FDFFDF89', 'C6D95102', 'DD02FD77', '5B08BF46', '7557B544', '545707B1', '1516EAF1', '26FCC6BC', '1D8FE1EC', '7E57851A']",37,Survived
creature_23,"['x_89', 'y_125']",8,"['76A20233', '026ED498', 'B4183CF6', '7A76DE34', '064CB1C6', '5977A237', '9F5708FD', '62B4D2F0', '19F85497', 'F5C6C971', '31E39683', 'B0AD8764', 'C984DC12', '9DCDA6FA', 'BD53291E', '843B516E', '47A37FCA', '86B34F47', '50DB3AD9', '1C4A7FFC', 'DC5A92E6', 'A9FA62D3', '1934B738', 'CCE17E01']",37,Survived
creature_24,"['x_76', 'y_110']",10,"['CE93530D', '2BDED654', '34C3C209', '61422466', '3C4B6BB3', '3E56C874', 'E5AB6F17', 'B3258FB6', '599B32C2', 'B422B23B', 'ED00EE27', '398538F0', '1A0658C6', 'A7C20EC2', '84656B47', 'AD3C7D51', '069CDEDC', '6E6629E9', '3D8FE322', '4ACC7240', 'FD818DC7', 'D25A8218', 'A2A9E2C6', '4AD6F74E']",37,Survived
creature_25,"['x_12', 'y_77']",10,"['D69402AC', '9F355F33', 'FF6125C5', '5C9F5B8B', 'CCE17E01', '6105C910', '8651B816', '8941A086', 'F806879D', '35847A1E', 'B2E17020', '67A10914', 'AA73AE3B', 'E79E7F1C', 'A8F4B06D', 'E47530CE', '6F181C90', 'ED4D675A', '47A36FCA', '622987DF', 'C9EACAD9', 'F8D832EF', '9C4E4EAE', '8DC5BF52']",37,Died
creature_26,"['x_53', 'y_77']",16,"['D023B0A7', 'D6201853', 'D35BC59B', 'C6D95102', '62B4D2F0', '97AB6953', '1619E8BF', '2510C204', '0A446A9E', '19F54324', 'E6001543', 'DE0142E9', '52B374E3', '26FCC6BC', '5748C142', 'DABA7092', 'D7F06CA2', '028A4C20', '5B709868', '7B72A59E', '31E39683', 'D75388A2', '45D4874C', '1F8C0E23']",37,Died
creature_27,"['x_74', 'y_96']",10,"['A135E906', 'AD71C07A', 'AE047E54', '7A729D44', '271569AD', 'DEDF14B2', '55E38E56', 'FE7B6B7A', '5D58F1F0', 'B1B56022', '79616CF8', '843D6D41', '0424CA80', '9E8D9BD6', 'DC5A92E6', '8FFD8A5F', '8E2F7A08', 'F91B6E91', '3A66D717', '3B8844DE', 'FFDC28ED', '77433C2F', 'FB430FDF', 'E7D5C8EF']",37,Survived
creature_28,"['x_47', 'y_25']",47,"['803D1A39', '92AEF243', 'DECF09FC', '139808BD', '9F4C32B2', '9181BF75', '7D33265B', 'BC6C2962', 'CED37AF9', '6BF9A158', '5559C572', '08F1ACFF', '3B951B04', 'A7E968DC', 'F1B23DCA', '2DFB8096', '7921F387', '19EDE354', 'D69402AC', '32098670', '0D336B46', 'F56D0CE5', 'C33D3E64', 'C9EACAD9']",37,Died
creature_29,"['x_24', 'y_85']",-5,"['1619E8BF', '31E39683', '8E08943C', '3A66D717', 'F806879D', '064CB1C6', '8045578F', 'ED8D9D58', 'D8A92E3C', '2C454444', '194A2BA7', '8E2F6A08', '26FDC6BC', 'E7C5C8EF', 'DABA7096', '8F88DF8C', '67A10914', '199C0289', 'DC5A92E6', 'AD07397E', 'F6EA182F', '7004D9AB', '1F8C0E23', 'C984DC12']",37,Died
creature_30,"['x_127', 'y_122']",10,"['AD07397E', '66D35C83', 'D125132E', '064CB1C6', '31E39683', '1D98EE3A', '52B374E3', '7EB3E77B', 'DABA7092', 'B24193E2', '7004D9AB', '87F22AAD', '19F54324', '7E57851A', '20E632BB', '669B3447', '2C454444', '97AB6953', '6EDF0F54', 'D7F06CA2', 'E6001543', '8ACD51C4', '8045578F', 'F6EA182F']",37,Survived
creature_31,"['x_11', 'y_5']",10,"['EAD0B705', '34C3C209', '3E56C874', '22195AB5', '421FD0F6', '83CACE0E', '984F1567', '80B2F9D2', '6E8444CC', '7834F793', '5779B169', '5ACE4379', 'E0302472', '7E9F5D1A', 'BDABB059', 'CBD950B1', '68BDE117', 'A7C20EC2', '16E8C8CB', 'ED014B40', 'C860106C', 'FD14920A', '61422466', '561BFF13']",37,Died
creature_32,"['x_71', 'y_18']",-4,"['D890060B', '4A0CEEB6', '6F8FCD99', 'FD14920A', '61422466', '3E56C874', '4AD6F74E', 'B04B6275', '5ACE4379', '83CACE0E', '71ABC68B', '8ACD51C4', '4ACC7240', '61A58DF1', 'B928B8E5', 'D0849304', '2794FEAD', 'A2A9E2C6', 'D27BFA9B', '75A9B0D7', '61890D3D', '6F2BF532', 'D8D5BB35', 'FBE28D75']",37,Survived
creature_33,"['x_100', 'y_98']",46,"['F0335A85', '0D14C739', '17EB80B8', '05EEB1BC', '56398FA3', '3CEABD3C', '76ABE1A9', 'B928B8E5', '2F195B6A', '4212EAD2', '39217F56', 'A3EE7326', 'EF82611F', '94582CFB', 'ACDA7410', '232FD0B5', '7F97BE40', 'AEFD14D7', '896B334E', '99A2E33E', 'D7774606', '2F1E90A7', '0ED10587', '669B3447']",37,Survived
creature_34,"['x_71', 'y_81']",10,"['45D4874C', 'ACDE3410', 'D023B0A7', '19F54324', '191558AC', '8ACD51C4', 'C8BD1162', '6EDF0F54', 'D35BC59B', '2FD158AF', '83CACE0E', '20E632BB', '61890D3D', 'E6001543', 'D125132E', '398B8F2B', '669B3447', '82AA7934', 'D75388A2', '615ED198', 'A7C20EC2', '5B709868', 'CC93530D', '65018592']",37,Survived
creature_35,"['x_65', 'y_9']",10,"['ED00EE27', '14582CFB', '79B3E3CE', 'E9FA62D3', 'B3258FB6', '896E723C', '24CF0333', 'B3EE7326', '1A0658C6', 'AB56BCD4', '84656B47', '32A37640', '026ED498', '9DFC9EAC', '599B32C2', 'BB68E53D', '700F9AA0', '9737BD35', '069CDEDC', '9F4C32B2', '74AA2CB9', 'B6211696', '2BDED654', '68BDE117']",37,Survived
creature_36,"['x_65', 'y_111']",10,"['0626483B', 'C33D3E64', 'BC1E2B91', '0626483B', '437F691A', '5BBC635A', 'B917B97D', '133192F6', '592C7839', '0364D764', '48D2AD62', 'F5DEF99E', '139808BD', 'B917B97D', 'E770609B', '2CD1C27E', 'D5600170', '96445AAB', '3830F23C', '8E28BAD4', 'F7263667', '9622C3EC', 'ACDE3490', '3830F23C']",37,Survived
creature_37,"['x_93', 'y_55']",10,"['C6D95102', 'ABB54895', '3A7A6ED8', 'D56449E0', 'F101ABFC', 'DB9E0966', 'D2108D54', '48D2AD62', 'A63DB314', '8E28BAD4', 'FCC28797', 'DABA7092', '26FCC6BC', '0626483B', 'C33D3E64', 'E770609B', '9622C3EC', 'DEC8F315', '4D323709', 'DD26EA72', '3FDCEF52', '7DF55CB0', 'AC909E3D', '5E9D89E0']",37,Survived
creature_38,"['x_125', 'y_127']",10,"['DA838DA9', '453B3EF4', '700D9AA0', '9181BF75', '77972078', '3C98EC06', '8F88DF8C', '67A10914', '3A678B7B', '60F19A35', '26D96DE7', '3E50C830', '0702527F', 'DC5A92E6', '0CB41A87', 'F806879D', '8E2F6A08', 'D8A92E3C', 'B86D6C30', '43825435', '2DFB8096', '9F4C32B2', 'BF16032D', 'C984DC12']",37,Survived
creature_39,"['x_33', 'y_0']",10,"['91F60285', 'FB2363A8', '05C72989', '2F1E90A7', 'A88B78BE', '04B92006', '6D70F992', '14013F05', '7544C46E', '0BFE3017', '622987DF', 'B422B23B', '6E810E1A', '319C0EE8', 'A54F2E28', '6425D9EF', 'ED00EE27', '08F6661B', '05D9C4B1', '6D73EC7E', '1421678B', 'FAA2CED2', '0ED10587', 'FC51F760']",37,Died
creature_40,"['x_90', 'y_113']",10,"['CF0511AD', 'C33F8FB0', '646B0759', 'EF82611F', '2A919B9F', 'D4FA3CA8', 'B7C814A7', 'BBE99473', 'D35BC59B', '2B67FA2D', 'B899E995', 'D7F06CA2', '2EDF0F54', '4C16B5F6', '352B87C5', '2A919B9F', '92BC437F', '1D98EE7A', 'D3D8FD08', '18E9A007', 'D6F108B0', '3B9B9E0A', 'EF82611F', 'B82776B9']",37,Survived
creature_41,"['x_49', 'y_75']",9,"['F0597D7A', '95291042', '34733F3A', 'A65EC04D', 'F6E48655', '6D73EC7E', 'BFAFD62E', '2F1E90A7', '84618BAA', '277390C5', '00DA71AB', '37B3E450', '206E6989', '05C72989', 'FA466AF6', '0ED10587', '7A84212C', '9A068534', '0BDE3017', 'FF6C53F2', '1F3EB543', '7544C46E', '8AE5CF94', '3386B5EE']",37,Died
creature_42,"['x_127', 'y_14']",9,"['1F3EB543', 'C9809FD5', '3386B5EE', 'EF11A67E', 'D09A0208', '26FCC6BC', '2C454444', 'DB9E0966', '95291042', 'F6E48655', '277390C5', '9D15816A', 'A63DB314', '84618BAA', '7DF55CB0', 'F06AD4F0', 'C926BEA1', 'FA466AF6', 'F012B877', '8B525F6E', '4D323709', 'C6D95102', 'DEC8F315', '39615F4A']",37,Survived
creature_43,"['x_56', 'y_50']",10,"['ACD8D8EF', '3B8844DE', '2DC2C713', 'CF1A7C0D', '04E878A8', '278FC1D1', '99BDCF85', 'A9D8997D', '32EA3D99', '7E753A16', '7A5AE4B5', 'FE7B6B7A', '8FBE4AC1', 'ED8D9D58', '5D58F1F0', 'B24193E2', '54A079C6', '9C4E4EAE', '434F71F2', '41F946D6', 'F0857A2C', '5C663B20', 'FFDC28ED', '4409C73F']",37,Died
creature_44,"['x_58', 'y_68']",10,"['E3D6694F', 'EB6C492D', '512CF997', '50DBBAD9', '5177A237', 'E1F0CCBD', 'ADDE3410', 'EF82611F', 'B82776B9', '646B0759', 'BAA39BF0', 'D4FA3CA8', '8D89F81B', 'E6001543', '2613BDB5', '008E774A', 'FDFFDF89', '5C196C71', '5BBC635A', '98737A12', '55B46B8B', 'D3D8FD08', '6A153255', '2A919B9F']",37,Died
creature_45,"['x_14', 'y_62']",16,"['F6EA182F', '1421678B', '32EA3D99', '16E8C8CB', '9D355F33', '5BD42277', '99BDCF85', 'CB396FE8', '7E753A16', '4CFD7D43', 'C8BA457F', 'ED4D675A', '68BDE117', '5779B169', 'E0302472', '561BFF13', '199C0289', '55F8D353', '9737BD35', '7A5AE4B5', 'EC7DF3C5', 'B24193E2', 'D43568CF', '2BDED654']",37,Died
creature_46,"['x_19', 'y_122']",29,"['BC004C24', '55D15DDA', '6D6F60B5', '1364C764', '6340687A', 'AE047E54', 'FE25778D', '5672E485', '5D58F1F0', 'CF1A7C2D', 'E13DD781', '462B3B1A', 'ABB54895', '592C7839', '3853F9FE', '965B4C99', 'F6D7AE3A', '40BA120F', '79616CF8', 'BFE19B51', '01CF5351', 'E485DD21', '8C7B6BEA', 'FFDC28ED']",37,Died
creature_47,"['x_120', 'y_4']",47,"['A3A3E6BA', 'DC5A92E6', '2F195B6A', 'CCE17E01', '6EB67317', '00DA71AB', '17EB80B8', 'C984DC12', '319C0EE8', '8E2F6A08', '2D9FC74D', 'A68AB4F8', '81F52C49', '68E3A595', 'E7D5C8EF', '6F93B719', '0ED10587', 'DE463DBB', 'E50770AD', '3EE1F875', 'E47530CE', '622987DF', '6AB30EFF', '668EF5DC']",37,Survived
creature_48,"['x_110', 'y_2']",10,"['F6D7AE3A', '95D8864A', 'ACDE3410', '19F54324', '1D98EE3A', '01CF5351', 'BFE19B51', '5BBC635A', 'D023B0A7', 'D35BC59A', '40BA120F', '52B374E3', '8A4D51C4', '77CEC10D', '45D4874C', 'BC004C24', '3EC70FE0', '55D15DDA', 'D75388A2', '96445AAB', '965B4C99', '669B3447', '5B709868', 'D7F06CA2']",37,Survived
creature_49,"['x_80', 'y_84']",10,"['3386B5EE', 'E3860308', '4B1BFD44', '8F800EAB', '7A20E0EA', 'D0C2E671', '8C87CCBE', '61890D3D', '6F8FCD99', '508DF16F', '48CF6B73', '906ADB19', 'F8B3C5BE', '93EF95EC', 'DA68F3BE', '15291042', 'BC4F757C', '6E341EB8', 'D023B0A7', '609A5A00', 'D0B4312F', 'D125132E', '7DF55CB0', 'D27BFA9B']",37,Survived
creature_50,"['x_57', 'y_68']",45,"['781EBCDA', '83369404', '37924C88', 'D3A0DA9D', '6D93B719', '77DC9277', 'D2588218', '93EF95EC', '7AE6A5BB', '3AF8E0C8', '398538F0', 'AD3C7D51', '91E9A2B7', '6E341EB8', '7E6B12B3', '0DD236F9', 'FC35F163', '08F1ACFF', 'C87FFC02', 'DA838DA9', '41275934', '2D48C05F', 'BC4F757C', '5BA88C98']",37,Died
creature_51,"['x_111', 'y_27']",47,"['53A88C98', 'D7FEF809', '6A13AA1A', '139808BD', '4EA5FEEE', '35F1D82D', '6B0059F2', '3FDCEF52', '37924C88', '83369404', 'C87FFC02', '369A2DDB', '709C9557', '1A0658C6', '08F1ACFF', '7E6B12B1', '1D940CC2', '21395778', 'AD3C7D51', '7996DF78', '781EBCDA', '653F4AA7', '592C7839', 'FCC28797']",37,Survived
creature_52,"['x_16', 'y_30']",10,"['D43568CF', '32EA3D99', '9F355F33', '71ABC68B', 'ACD8D8EF', '99BDCFC5', 'A9D8997D', 'B24193E2', '87F22AAD', 'CB396FE8', '7A5AE4B5', '31D68CD7', '04E878A8', 'D75388A2', '9368D392', '4CFD7D43', '7A5AE4B5', 'F6EA182F', 'A8F4B06D', '8651B816', '5B709068', 'ED4D675A', '99BDCF85', 'CB396FE8']",37,Died
creature_53,"['x_76', 'y_96']",10,"['A868D1F6', '1A91A40E', 'F214D88C', '4409C73F', '2FD158AF', 'CB396FE8', '65018592', 'D698BFD3', '71ABC68B', 'D75388A2', '04E878A8', '82510DED', 'ACD8D8EF', '7B575689', 'D62018D3', '609A5A00', '6C891ECB', 'D27BFA9B', '398B8F2B', 'FD14920A', '7A5AE4B5', '191558AC', '823F51F1', '5AC64379']",37,Survived
creature_54,"['x_100', 'y_61']",9,"['191558AC', 'A5639CC3', 'A60F390C', 'AF578011', '2D5DEFDE', '74930FB3', 'C8BD1162', '2CD1C27E', '83CACE0E', '3FDCEF52', '1320F364', 'A7C20EC2', '7CC28797', '0D8A803D', 'F214D88C', '1A91A40E', '79E26353', '601FEC5E', 'C33D3E64', '139808BD', '6BF9A158', 'E48CB874', '19EDE354', '160F3CF7']",37,Survived
creature_55,"['x_124', 'y_65']",-5,"['D2583B54', 'BC4F757C', 'A9FA62D3', '62B4D2F0', '1934B738', '906ADB19', 'DABA7092', '31E39683', '0497C810', '4D323709', '13E79610', '7A76DE34', '48CF6B73', '8F800EAB', 'C926BEA1', '064CB1C6', '5ADB1A45', 'E3860308', '4B1BFD44', 'F01D8CC0', '93EF95EC', '8C7B6BEA', 'DA68F3BE', 'DEC8F315']",37,Survived
creature_56,"['x_107', 'y_97']",47,"['3BD57131', '3CEABD3C', '133192FE', '05C72989', 'FBE28D74', '669B3447', '5BBC634A', '4212EAD2', '05EEB1BC', 'D890060B', '7F8F786A', '896B334E', '9A068534', '512CF997', 'A88B78BE', '4CFD7D43', 'F6EA182F', '34733F3A', 'A0B4D907', '0F376855', '6DBA278C', 'B928B8E5', 'EF82611F', 'C3511840']",37,Survived
creature_57,"['x_62', 'y_96']",10,"['9D772F33', '0A446A9E', '4D323709', 'D1FF16F6', 'E95B15F5', '2C454444', '26CE880F', 'D8FBFEBE', '43B34011', '26FCC6BC', 'B04838E4', 'C6D95102', '06319E80', '1723419E', '1F8C0E23', '502D4A67', 'CB4D823B', '5748C142', 'C27344E7', 'B1B56022', 'F84989E1', '59D68293', 'D6B6904B', 'E218A508']",37,Died
creature_58,"['x_126', 'y_98']",12,"['F6D7AE3A', 'F6EA182F', '1364C764', '5C10BC5E', 'E485DD21', '5C663B20', '95D8864A', '4E23BFB4', '37B3E450', 'BC004C24', '7EB3E77B', '4E5A683A', 'AB9E05FF', '01CF5351', '7F8F786A', '77CEC10D', '9A068534', 'B68B3459', 'B2EDED08', 'C3511840', 'CAB6FCC5', 'BC1E2B91', '965B4C99', '2CD1C27E']",37,Survived
creature_59,"['x_92', 'y_57']",10,"['32184F39', '3245074C', 'E1F0CCBD', '008E774A', '50DB3AD9', '8341E65A', '6B0059F2', '76A20233', '10920FBF', 'E28E136A', '4EA5FEEE', 'A207B9BC', '7996DF78', 'B12687DA', '6B037552', 'CDB35069', '369A2DDB', '7553B544', '530A1FCA', 'F8B3C5BE', 'EBBBE106', '485D92E2', '092AF95B', 'C72E0216']",37,Survived
creature_60,"['x_94', 'y_48']",47,"['FBE28D74', '06319E80', '5BBC634A', 'D1FF16F6', 'D890060B', '1723419E', '05EEB1BC', '232FD0B5', 'EF82611F', '211B71E6', '57423438', '39217F56', 'E6001543', 'CB4D823B', 'C53D8C2F', '9D772F33', '26CE880F', '896B334E', '3CEABD3C', '283B7DEC', '67813217', 'F5DD412C', '3CA4F9D3', 'B04838E4']",37,Survived
creature_61,"['x_0', 'y_11']",10,"['530A1FCA', '191558AC', 'CDB35069', 'A7C20EC2', 'B2597DD7', '6B5C62B5', '6B0059F2', 'C8BD1162', 'E28E136A', '06C09D1B', '1D940CC2', 'CC93530D', 'FD14920A', '7B575689', 'F01D8CC0', '32184F39', '0D8A803D', '369A2DDB', '615ED198', 'B12687DA', '7996DF78', '601FEC5E', '485D92E2', 'A5639CC3']",37,Died
creature_62,"['x_91', 'y_34']",47,"['92AEEF7A', '7557B544', '3830F23C', '027155CE', '20D08D9F', 'FE7B6B7A', '133192FE', 'CA1EE4A6', 'B8F4F3A4', 'AE047E54', '1CA01C7E', '8FBE4AC1', '18E9A007', '359DDB3A', '6DBA278C', 'AD71C07A', 'D56449E0', '3A92397D', '437F691A', 'D35BC59B', '7C91C432', '0C77D53C', 'EB6C492D', '4B3A6399']",37,Survived
