,Coordinates,Oscillator_period,Genome,Age,status
creature_10,"['x_74', 'y_97']",10,"['73686BCC', '29251524', '2F465B9F', '44EBBE1B', '178592A7', '17433375', 'FA1F2A21', 'EB3FBF72', '84AD14A0', '0837FBDA', '938532FA', '9806F97C', '532C331D', 'BEE01EAE', 'E996F090', 'ADDFBDD3', 'FFDF1CAB', 'E3CDAC65', '82D5008E', 'ACF46BFE', '4353D98A', '0579E632', '94834E93', 'B30F792E']",9,Survived
creature_11,"['x_120', 'y_18']",10,"['B4CE0843', 'AA78607E', '4745ED16', '08810B24', '1F79D8B6', 'EDF4BE2A', '1EF48DD7', 'A47D4997', '082187E8', '2BE317C4', 'EDBE41A3', '48D81FF7', '867171B0', '9F8C017C', 'FDE90383', '222C6774', '1F991D61', '7EADFA51', 'C8F41D94', '0D6B8DC1', '54CA3CB2', '048C95E6', 'CD29A103', '90B98B82']",9,Survived
creature_12,"['x_105', 'y_87']",10,"['6EA3E485', '94B6EB77', '1CC564A3', '7E259074', '94F3DD90', 'E7257345', 'B9E7AA0E', 'C1CE1081', 'AC155633', '535C053F', '4E8AF6EC', '8DFB59DD', 'E2FF0C3F', 'FF4C4CD8', '5981C07E', '6245F1BF', 'CE9A0341', '3AB1853E', 'E7C1E68D', '5CAB511F', '7CA2E378', '6F04890C', 'D85FE51D', 'AE4ACB5D']",9,Survived
creature_13,"['x_20', 'y_95']",10,"['082187C8', '94742927', '7E0FEBB3', '40E9DC28', 'BCA53F12', '00874F20', '5972C94C', '54CA3CB2', '49061F4D', '867171B0', '8D69785B', '8B03C895', '51479285', '846A43DB', '6245F1BF', '08810B24', '858AA020', 'A6BD425B', 'EA951A36', '9F8C017C', '9C9E687F', 'D6DCCD4B', '7CA2E378', 'FDE90383']",9,Died
creature_14,"['x_90', 'y_111']",10,"['9E86D25E', 'A4238975', 'C3B430C2', 'D03C3550', '56022208', '6DE77DCC', '036E962F', 'FF5203EA', 'C680574F', '1F34FA1B', '28FA1C1D', '0BAF9A8E', '4C270317', '07CE31EE', 'B69F71F3', '3E3F536B', 'E48A4613', '7810954F', '10014520', '54DEB32D', '1A8A989A', 'E37705E7', 'EB73890F', '3C916569']",9,Survived
creature_15,"['x_67', 'y_49']",10,"['DB94315F', '9AA026A6', 'B312656F', 'EC2EAD2B', '090C4B11', 'BC5CAB6D', '94742927', '9936B12E', '343F223F', 'FDE90383', '4AD5F7DF', '5EADFA51', 'B7B0D577', '9AA026A6', 'E708380D', '0D6B8DC1', '4AC9CBC6', '1EF48DD7', '346214FA', '49061F4D', '54CA3CB2', '1BA971B3', '9C9E687F', '8D69785B']",9,Survived
creature_16,"['x_47', 'y_1']",10,"['D2918E1C', '94C2446F', 'E8C669C1', 'D4EE72EF', '17433375', 'DAF2D95E', '102E2EDE', 'E6B880BA', '1F991D61', 'E8E2B36C', 'E7F06AB4', '87545478', '090C4B11', '50BD1016', 'C3D0F889', '01DEEABD', '8B03C895', '83777D0F', 'D5915905', 'FAA07861', '8E48A28E', '5F5B95C6', '9C9E687F', '0A3D5FD5']",9,Died
creature_17,"['x_66', 'y_42']",10,"['F1C41CDA', '7CA2E378', '1B5BC2B8', 'AAEB15FE', '9DDE910B', 'A7623D0C', 'DE88BE00', 'B59B728B', 'FF6F3A07', '59289C60', '7E259074', 'B9E7AB0E', '6F04890C', 'E2FF0C3F', '0386661B', 'E7C1E68D', 'AABDE606', '6245F1BF', '4E6898CA', '9C174EC7', '33076942', 'C1CE1081', '70A3BEE6', '9A8D1A1D']",9,Survived
creature_18,"['x_127', 'y_48']",10,"['20D794DE', 'E48A4613', '54CF894F', 'FAA07861', 'B61AC846', 'F2E3DF5D', '420A7618', '4952C164', 'E103D757', 'A891E8EC', '07C47194', '391C8B59', 'F58352EC', '2AB26CA6', '26E871DD', '97A22BD1', '752808AC', 'D060A246', 'A4238975', 'E80274D8', 'E7F26AB4', 'D3273B45', '63118823', 'DB91ACD9']",9,Survived
creature_19,"['x_27', 'y_52']",18,"['8AF1061C', 'CCFEC10A', '44B9C3DE', '259D5CEF', '41528354', 'A3E04A40', '4BD9BE35', '2830602E', '0BFE33B5', '695EAEE7', '846A43DB', '6245F1BF', 'C9EEBFDB', 'A6BD425B', '5EEEB868', '2869ED72', '00874F20', '7E0FEBB3', 'B82D38D4', 'A681C3ED', '51479285', 'BCA53F12', '1B5D195C', '4FC77A4D']",9,Died
creature_20,"['x_105', 'y_12']",10,"['2FFF55E7', 'BF020C1D', '9A124B1B', 'C38E9399', '75A9E8E4', '7F6ADAD2', '6A623546', '7810954F', 'A682B36D', '3C916569', '6E33BF10', 'EDB26F21', '888E9F86', '15CDA663', 'E6B880BA', '48731CD5', 'FAD03943', '42EEF0A5', 'B9CBD954', '4163B8EB', 'FF4C4CD8', 'C97093CB', '15FF1512', 'DD48A615']",9,Survived
creature_21,"['x_31', 'y_69']",10,"['1DD6EE2A', '4BE4AC14', 'B95608C9', '7CA2E378', '846A43DB', '94C2446F', 'EE03D17B', 'FDC962A3', 'D2D0ADC5', '32651775', '6A623546', '5EEEB868', 'BCA53F12', 'C186F9C6', '858AA020', '2FF3BA5D', 'D2918E1C', '4C60BD9C', 'D4EE72EF', '1EA5CB38', 'D5BDCA89', '44B9C3DE', '5972C94C', 'C9EEBFDB']",9,Died
creature_22,"['x_33', 'y_48']",9,"['AC953F23', '85D05E49', '8AD28DA3', '2AB26CA6', '005E6042', 'DBE76692', 'FFDF1CAB', '5BE4BFF7', 'F2E3DF5D', '85A28F25', '9E3DDBEE', '406A74BF', '86380147', '59B5905C', '54CF894D', 'FA386DE1', '8E064369', '7ABF42CF', '697FC54B', '3C916569', 'B8D66662', '84AD14A0', 'B61AC846', '2F6679FF']",9,Died
creature_23,"['x_33', 'y_114']",8,"['6F04890C', 'E7C1E68D', 'E7257345', '8F72F969', 'C1CE1081', '9C174EC7', '94F3DD90', '59289C60', '6245F1BF', 'E2FF0C3F', '720ABA60', 'FF6F3A07', '20D794DE', 'A6BD425B', '7E259074', '200CB2E7', '8E568EE0', '535C053F', '87235D69', 'B59B728B', '7CA2E378', 'B9E7AA0E', '2830602E', '94CCA499']",9,Died
creature_24,"['x_73', 'y_37']",14,"['5901EE32', '4FDD03B6', 'B69F71F3', '0159BC4D', '1A8A989A', '56022208', '9DF4108B', '90B98B82', 'D03C3550', '42F07A33', '48D81FF7', '0DDAB6D7', 'F3C2414D', 'AA78607E', '02CA069E', 'C3B430C2', 'C8F41D94', 'A6F7C2D9', '215131BD', '82DB2E54', 'E2EC35BE', 'EDF4BE2A', 'BDBD2B4A', 'EB73890F']",9,Survived
creature_25,"['x_45', 'y_106']",10,"['ED449657', '5F5B94C6', '981CB492', 'EF615137', '78D0D3B5', '090C4B11', 'FBBA7EF2', '49061F4D', '88E83CAE', '4E7C63E9', 'B2F8AE75', '1F991D61', 'D6DCCD4B', '1EF48DD7', '9C9E687F', 'ED12B89E', '40E9DC38', 'C572C9C5', '8D49785B', '9F8C017C', '2BE317C4', '9AA026A6', '54CA3CB2', 'DEE9DE9C']",9,Died
creature_26,"['x_98', 'y_117']",10,"['8FCA3627', '39E4008A', 'C186F9C6', '7444475C', 'D94914F9', '0BBFA115', '8832C36B', 'B6BD832D', 'DBCEE202', 'E2784CFB', 'C5CEFFF9', 'E09E950A', '8DF3B50E', '1FA366A6', 'B433E072', '650927BF', 'CF0075DE', 'AB50013B', '4C60BD9C', 'A608E1DD', '5B6CBE8F', '80055E0C', '5E0DBEB9', '56C22A5C']",9,Survived
creature_27,"['x_75', 'y_47']",9,"['782579D6', '07CF31EE', '6DF4A7D8', 'D2F74E99', '0159BC4D', '391C8B59', '066B9A50', 'B41850C9', '9E86D25E', 'ADDFBDD3', 'A4238975', 'C46D6229', 'C7A6764C', '96FFFEB8', '58528266', 'F94754E4', '420A7618', '97A22BD1', 'FA1F2A21', '671B1C50', '28FA1C1D', '4952C144', '63198823', '5317C066']",9,Survived
creature_28,"['x_91', 'y_86']",10,"['9A124B1B', '178592A7', '4163B8EB', '431E2C59', 'FA1F2A21', 'AF09469D', '888E9F86', '422704C9', '2F465B9F', 'FAA8E0FB', 'BEE01EAE', 'D72E2E53', 'EB3FBF72', '4353D98A', 'DD48A615', 'BF020C1D', '364EFAAD', '75A9E8E4', '11CCA663', 'F5CF359B', 'EDBE41A3', 'E10E0C4E', 'A052007B', 'E3CDAC65']",9,Survived
creature_29,"['x_76', 'y_36']",10,"['07CF31EE', '7A5795F0', '7810954F', 'A4238975', '63B924DB', '3C916569', 'C7C002A8', '5981C07E', 'E4A2058A', '27144423', '8C93BE0E', 'DBE76692', '58312E73', '48C11CA3', '021B4C93', '10014520', '85D05E49', '0BAF9A8E', '28FA0C1D', 'C408F39D', 'B9CBD954', 'A53C031A', 'C680574F', '5DBB5CE7']",9,Survived
creature_30,"['x_81', 'y_80']",6,"['21C3E18E', '143CFE50', '7C9B1A68', '24E2AACE', '15AB0C95', '04169418', '59B5905C', '2F8861AD', 'CA7C2949', '51E33499', 'E028AA49', '14881031', '8B74C3A3', '406A74BF', '752808AC', '65F0300D', 'D51830AB', '8EEC8437', '8DF2236F', 'F2E3DF5D', 'FF4C4CD8', '3C914569', '7E734CAA', 'AD447A97']",9,Survived
creature_31,"['x_45', 'y_107']",15,"['C0D1E902', '752808AC', 'B9E31710', '54CF894F', '402480F4', '270AD1AF', 'C46D6239', 'B5E8070B', 'F3700060', 'E7F26AB4', '0F62406B', '823BFD5B', '5EAF93C9', 'FE3E7593', '63B924DB', '6F48FFC7', '2AB26CA6', 'E80274D8', '376EFAFB', 'E4A2058A', 'A1264E4C', '4D5191EB', 'CDA05AD8', 'FAA07861']",9,Died
creature_32,"['x_116', 'y_62']",19,"['343F223F', '59E0F587', '49184536', 'A371AB33', 'EEC4F192', 'E80274D8', '378A4568', 'E1F3B547', '217CB856', '3B6ABB4E', '59B5905C', '71ADF321', '008F5C99', '421E555F', '68434712', '9A09FD21', 'E6758D74', 'CB63DA8F', '0D6B8DC1', '3DE4ABBE', 'CA7C2949', '08810B24', 'CDA05AD8', 'F89F3F08']",9,Survived
creature_33,"['x_90', 'y_73']",10,"['95878FA6', '49BAF4CB', 'E8434712', '2E61C654', '19A01930', '1109FB13', '86380147', 'A34C5251', '64CDEA6D', 'A71DD60F', 'DB0F270E', 'D2A8C214', '143CFE50', 'D3273B45', '3B6ABB4E', '378A4568', 'FAA07861', '56BFB865', '8CCF6FC6', '938D4B5B', '996CB660', 'A371AB33', '870FBC22', '97C69A14']",9,Survived
creature_34,"['x_26', 'y_34']",19,"['64CDEA6D', '14CCDBA0', '9A09FD21', '217CB856', 'F2E3DF5D', '21C3E18E', '938D4B5B', '2AB26CA6', '143CFE50', '86380147', '3B6ABB4E', 'A371AB33', 'FAA07861', 'D3273B45', 'F3700060', '870FBC22', 'F89F3F08', 'B61AC846', '005E6042', 'DB0F270E', 'C0D1E902', '1109FB13', 'E8434712', '26E871DD']",9,Died
creature_35,"['x_19', 'y_47']",10,"['8AD28DA3', '14CCDBA0', 'FA1F2A21', '67D4DF7C', 'B61AC846', '26E871DD', '811699BF', 'B47D4997', '85309A28', '005E6042', '0DDAB6D7', '8EEC8437', 'F2E3DF5D', '7C9B1A68', '2AB26CA6', 'BFB5668C', '63265958', 'FDB650D8', 'B1B65AF5', '15AB0C95', '2E61C654', 'E10E0C4E', '752808AC', 'CA7C2949']",9,Died
creature_36,"['x_31', 'y_65']",19,"['113A299F', 'CA7C2949', '86380147', '3A827CFE', '70280949', 'E2EC35BE', '4ECA66B9', '089376CB', '5B4122FA', '62A5677F', 'D715C06F', '97C69A14', '49BAF4CB', '98C6D253', '934218FE', 'D4BCB1B4', '6D578E5B', '0B7FE968', 'BCC3E63F', 'BC9BA541', '9DF4108B', '144CCD63', '4D1C4999', '996CB660']",9,Died
creature_37,"['x_55', 'y_99']",10,"['42F07A33', 'C8F41D94', '0159BC4D', '9183DFB1', '48D81FF7', '5A4F5451', '752808AC', '7C9B1A68', '54CF894D', '048C95E6', 'AA78607E', 'EDBE41A3', 'CA7C2949', 'B61AC846', '15AB0C95', '143CFE50', '86380147', 'B4CE0843', '005E6042', '02CA069E', '4745ED16', '51E33499', '2AB26CA6', '59B5905C']",9,Died
creature_38,"['x_10', 'y_33']",10,"['B82CC2E8', 'AC953F23', 'E41D4C4B', 'C09CD330', '27535789', 'AC87F7DF', 'CDA4D857', '3D9F1595', '85D05E49', 'FA386DE1', '36B78B1B', 'A9775B05', 'B6070389', 'FFDF1CAB', '3C916569', '10014560', 'C6489B2C', '63B924DB', '4E7C63E9', '5981C076', '7ABF02CF', '0E717761', '8D7C3783', '39798B97']",9,Died
creature_39,"['x_26', 'y_29']",19,"['695EAEE7', '1A8A989A', '4BD9BE35', 'C3B430C2', '1F34FA1B', 'D03C3550', 'E12D67CA', 'D8E80FF6', '993AC0CD', 'E8F03963', '56022208', '364F3BAA', '654E80AF', '0BFE33B5', 'E37705E7', '2A107E41', '93A9EDC4', 'CCFEC10A', 'D194AF96', '0ED6778E', 'B69F71F3', '9DAE7722', '62570DD9', '0B7FE968']",9,Died
creature_40,"['x_63', 'y_86']",10,"['08D81002', 'EDF4BE2A', 'DBCEE202', 'B82CC2E8', 'A3A020E4', 'FDE90383', '63B924DB', 'AA78607E', '5F5B95C6', '1F991D61', '42F07A33', '5901EE32', '082187E8', '71AB418D', '22D9FF89', 'CF0075DE', '9566EAE4', 'C644B5CA', '3AACBEBB', 'AA55D829', '8100AAB5', '80055E0C', '94742927', 'B4FBFAEE']",9,Died
creature_41,"['x_79', 'y_68']",10,"['B82D38D4', '7810954F', '3C916569', '62570DD9', '4FC77A4D', '0FA878B0', '41528354', 'FAD03943', 'A3E04A40', 'C38E9399', '12772296', '69413584', '85A28F25', 'D5915905', '6A623546', 'A663BD2D', 'E12D67CA', '4A6BA347', '4BD9BE35', '2FFF55E7', 'C97093CB', 'B9CBD954', 'A133DD67', 'CCFEC10A']",9,Survived
creature_42,"['x_34', 'y_23']",10,"['94B14325', '9C174EC7', '97C69A14', '200CB2E7', '22ADB939', '94CCA499', '21C3E18E', 'C369A9A8', '63198823', '9A8D1A1D', '055BA2EA', '0B1EB737', 'D224EB8E', '5F55BAE9', '391C8B59', '3E4166A3', '867171B0', '720ABA60', 'EADC968E', 'FF7A5665', '2E61C654', '1B5BC2B8', 'EB15C748', '59E0F587']",9,Died
creature_43,"['x_103', 'y_111']",9,"['8AF1061C', '846A43DB', '7E734CAA', 'D51830AB', '406A74BF', '87235D69', 'AD447A97', '8B74C3A3', '79510796', '4BE4AC14', '00874F20', '24E2AACE', '2F8861AD', '7CA2E378', '2597DFA3', '7C0FEBB3', 'C9EEBFDB', 'FDC962A3', '14881031', 'A6BD425B', '636F7F5F', '0D9E5E32', '65F0300D', '3C916569']",9,Survived
creature_44,"['x_91', 'y_45']",10,"['D151916F', 'F493F430', 'B82CC2E8', '42F07A33', '6597BF46', '734A02E9', '08D81002', 'F3488F45', '8B03C895', '71256802', 'A6F7C2D9', '090C4B11', '5A4F5411', 'A2BA6EE0', 'A53C031A', 'E4A2058A', 'F3700060', 'EDF4BE2A', '19A01930', 'DCEC0B93', '83777D0F', '328A65D2', 'F11CB07B', 'AA78607E']",9,Survived
creature_45,"['x_40', 'y_41']",19,"['422704C9', '78D0D3B5', '86B0D5A1', 'BB16E0AB', '9F678F72', '0682BB23', '4163B8EB', 'EF615137', 'DEE9DE9C', 'FBBA7EF2', 'A052007B', '364EFAAD', '6E33BF10', 'DD48A615', '91B5A2D4', '42EEF0A5', '1C497091', '7E590250', '0ADCDEA2', '8127CC3D', 'EDB26B21', '88E83CAE', '74C26FF2', '371DB44B']",9,Died
creature_46,"['x_75', 'y_49']",10,"['036E962F', '8CCF6FC6', '03539875', 'E23C0746', 'B9CBD954', 'AD447A97', '603E58A7', 'DBE76692', 'C32B2D77', '48B9A270', '10014520', '4952C164', '7810954F', 'E4BDD248', 'C680574F', 'E2FF0C3F', '7CA2E378', '0DAC9D8D', '305DF2C4', '0BAF9A8E', 'A4238975', '85D05E49', '6D578E5B', '00874F20']",9,Survived
creature_47,"['x_65', 'y_85']",10,"['1A1E1639', '066B9A50', '48D81FF7', '83777D0F', 'A1264E4C', '40E9DC38', 'B9E31710', '823BFD5B', 'ADDFBDD3', 'C46D6228', 'F093F430', '85309A28', '0159BC4D', '5317C066', '0A3D5FD5', 'FAA07861', '938D4A5B', 'F3488F45', 'B5E8070B', '6DF4A7D8', '270AD1AF', '5F5B95C6', 'E8C669C1', 'F3700060']",9,Survived
creature_48,"['x_99', 'y_116']",10,"['E12D67CA', 'BDDA40B6', 'EDBE41A3', '0ED6778E', '993AD0CD', 'BDBD2B4A', '0BFE33B5', '85309A28', 'FA1F2A21', '82DB2F54', 'B1B65AF5', 'B82D38D4', '04FE8030', '811699BF', '0DDAB6D7', 'E10E0C4E', '259D5CEF', '695EAEE7', '06A66835', '9DAE7722', 'AA837C34', 'BFB5668C', '48D81FF7', '3E14280E']",9,Survived
creature_49,"['x_127', 'y_124']",14,"['70280949', '1A1E1639', '85309A28', '6DF4A7D8', '4F514A04', '300194EB', '671B1C50', '96FFFEB8', '6E896B63', '270AD1AF', 'C46D6229', '0159BC4D', 'EFDBA075', 'B199F36E', 'FA1F6A21', '05C91B04', '01E38E61', '5BAD1EC1', '9C06AE1E', 'A1264E4C', '066B9A50', '34FEDF2C', '089376CB', 'EDBE41A3']",9,Survived
creature_50,"['x_66', 'y_56']",15,"['B82CC2E8', '6E33BF10', '4E7C63E9', '60F2818B', 'CFA4D857', 'DD48A615', 'F6DC4B5E', '48731CD5', '734A02E9', 'B2F8AE75', '16A82C7F', '62AA648F', '431E2C59', '8A308EBB', 'BB16E0AB', '575274FB', 'AD91FE43', 'DEE9DE9C', '364EFAAD', '099E926D', '27535789', '99ACE7D4', 'A537BA2D', 'B6070389']",9,Survived
creature_51,"['x_8', 'y_92']",19,"['5972C94C', '7CA2E378', 'FDB650D8', '811699BF', '2830602E', '00874F20', '87235D69', 'ADDFBDD3', '85309A28', '4BE4AC14', '48D81FF7', '1EA5CB38', 'A6BD425B', 'B45D4997', 'EDBE41A3', 'E7257345', '9183DFB1', 'BBB5668C', 'E10E0C4E', 'AA837C34', '6245F1BF', '8AF1061C', '82DB2F54', 'BCA53F12']",9,Died
creature_52,"['x_98', 'y_101']",10,"['A8927D03', 'DEE9DE9C', '1F833016', '64A240DA', '87D7C522', '4BD9BE35', 'D194AF96', '0ED6778E', '364F3BAA', '981CB492', '695EAEE7', 'B82D38D4', '993AD0CD', '0BFE33B5', '575274FB', 'FBBA7EF2', '86B0D5A1', '78D0D3B5', 'ED449657', '371DB44B', '1C497091', '4E7C63E9', 'A681C3ED', 'E8F03963']",9,Survived
creature_53,"['x_121', 'y_8']",10,"['FF6F3A07', '0BAF9A8E', '20D794DE', '22ADB939', '63198823', 'B0811B5F', 'F94754E4', 'EB15C748', '28FA1C1D', '1B5BC2B8', '720ABA60', '200CB2E7', '8F5591E8', '7810854F', '3C916569', '85D05E49', 'EADC968E', '305DF2C4', 'AD447A97', '036E962F', '94CCA419', '4952C164', '0B1EB737', '4BF81CAC']",9,Survived
creature_54,"['x_50', 'y_25']",18,"['2FDB8B8E', '021B4C93', '710C2730', '82D5008E', '84AD14A0', 'F30E1111', 'FFDF1CAB', 'BF1CFE57', 'AB05819B', '619A19FB', 'B30F792E', '7E48F0A2', '1E5D50F8', '48C11CA3', '04B18BF5', 'ACF46BFE', '44EBBE1B', '0837FBDA', '7ABF02CF', '7A5795F0', '24C73DFD', '17433375', '94834E93', '23EDFCC2']",9,Died
creature_55,"['x_35', 'y_108']",9,"['C186F9C6', 'E7C1F68D', '5B6CBE8F', '8DFB59DD', '7CA2E378', '535C053F', '1FA366A6', '80055E0C', '0BBFA115', '50EAC398', '4E8AF6EC', 'B6BD832D', 'B59B728B', 'ACA53F12', '4C60BD9C', '70553893', 'EC6EF5F4', '5E0DBEB9', 'D5BDCA89', '8DF3B50E', '6F04890C', 'A608E1DD', '8832C36B', 'E7257345']",9,Died
creature_56,"['x_69', 'y_120']",10,"['1A1E1639', 'A53C031A', 'BDBD2B4A', '0F9E76EA', 'B5E8070B', '38F76A18', 'A34C5251', '4D5191EB', 'AC87F7DF', 'A71DD60F', 'EF67C18A', '16A82C7F', '066B9A50', '99ACE7D4', '37819018', '448E75C3', '6D578E5B', '1F34FA1B', '671B1C50', 'C46D6229', '4F9C64CC', 'EFDBA075', 'A1264E4C', '0ED08985']",9,Survived
creature_57,"['x_126', 'y_26']",13,"['090C4B11', 'C3D0F889', '7635F2EA', '021B4C93', '8F03C895', '328A65D2', 'D3273B45', '823BFD5B', '619A19FB', 'F11CB07B', '376EE477', '19A01930', 'D8A6C7B1', 'E2784CFB', '40E9DC38', 'C408F39D', '1FA366A6', 'E7F06AB4', '48C11CA3', 'C705B642', '71256802', 'FAA07861', '5F5B95C6', '938D4A5B']",9,Survived
creature_58,"['x_109', 'y_54']",12,"['51E33499', '59289C60', '4E8AF6EC', '21C3E18E', 'E7257345', 'B9E7AA0E', '752808AC', '66045897', '2830602E', 'B59B728B', '2E61C654', '54CF894D', 'C1CE1081', 'F2E3DF5D', '697FC54B', '86380147', '8DFB59DD', '6245F1BF', '7E259074', 'CA7C2949', 'A891E8EC', '50EAC398', '15AB0C95', '2AB26CA6']",9,Survived
creature_59,"['x_36', 'y_74']",10,"['8FCA3627', '37819018', '1F34FA1B', 'A71DD60F', 'C07C06C3', '4F9C64CC', 'FE9F99EB', '910B3B15', 'B6BD832D', '67E302FF', 'BFB5668C', '22D9FF89', '723874B5', 'BDBD2B4A', 'BAFD8044', 'C644B5CA', '5F5B95C6', '4B620CD7', '70553893', 'B4FBFAEE', 'D2FB4DF8', '0DDAB6D7', 'CE0075DE', 'A3A020E4']",9,Died
creature_60,"['x_120', 'y_54']",9,"['CDA794A0', 'F8A94747', '4E5E1FD1', 'AF09469D', '54004132', '532C331D', '5FBB8B1A', 'D6FFF7AB', '4353D98A', 'EDBE41A3', '7BF5FB79', '33CC5115', '178592A7', '811699BF', '55959E54', 'BEE01EAE', 'D51830AB', 'C08B4132', '29251524', '3F407219', 'F3405E62', 'F5CF359B', '36D7D391', 'E996F090']",9,Survived
creature_61,"['x_65', 'y_75']",10,"['B0811B5F', '9A8D1A1D', '720ABA60', '055BA2EA', 'BDDA40B6', 'EB73890F', 'FF6F3A07', '0B1EB737', '4C270317', '63198823', '391C8B59', '98543581', '56022208', 'FB5203EA', '20D794DE', 'F94754E4', 'AF76400E', '1B5BC2B8', 'C369A9A8', '1F34FA1F', '9C074EC7', 'C7A6764C', 'EB15C748', 'EADC968E']",9,Survived
creature_62,"['x_91', 'y_59']",10,"['781B13B0', 'D0DF919F', '2F9AB24D', '422704C9', 'E22300B6', 'ED12B89E', 'EC122FEF', '06A66835', 'EA3C862A', '64A240DA', '0DDAB6D7', '85309A28', '462D8BB4', '6BACDBF0', '6326585A', 'BF020C1D', 'BFB5668C', '9A124B1B', 'ED449657', '42EEF0A5', '2DBF6AE3', 'FDB650D8', 'B1B65AF5', 'F58C2DEE']",9,Survived
