,Coordinates,Oscillator_period,Genome,Age,status
creature_10,"['x_82', 'y_102']",55,"['AC8A6758', '5703E041', '4CB97DEC', '7D3C36AA', 'D9AAAC52', '83989A3D', '82B0887E', '1B183384', '4D1571EC', 'E569C3DD', 'C6F08004', '4A075EE5', '13180A63', '0E5CD456', '0A9CED3D', '4BF4C7F1', 'C4F3F956', '8EB33925', '293B96A3', 'FE7F1B1E', 'F73776A5', 'A42B08B7', '8C5FD0E0', 'E378CED8']",45,Survived
creature_11,"['x_65', 'y_0']",47,"['921023CA', 'BCE15AB0', 'B090AC58', 'AAB036C3', 'EE24E2C5', 'E6DCF4D4', 'D9492A69', 'B720B73E', '839A22E0', '8B3C8AF8', 'BB73A66F', 'E39BBD3B', 'B01EBE77', '0DD553AB', '516F7DAA', '61C04BF1', '12BB49E9', '11246023', 'B9440B45', '04F56A5C', 'CCD21C95', '61CF4247', '4A7A798D', '8EB33925']",45,Survived
creature_12,"['x_81', 'y_35']",52,"['8B00B5EB', '4AE8C1D0', '77C0335A', '14DB50DF', '0E071E64', '9390CE98', '9398CE98', '9ABBE65F', '48327B76', '5BE2F445', '2A4EB9D9', '3DD7C4BE', '8466EFB2', '9CC89CCE', '5C2A72F7', '4110E66B', 'BCD7C2E3', '55665ADE', '301BAB50', 'C8007087', '1BC78031', '109A91EC', '89AF3F8B', 'BA155399']",45,Survived
creature_13,"['x_24', 'y_0']",53,"['B691795C', '94EAD2A3', 'C7D15331', 'FE19CE2A', '32FFBFD0', '26A255D0', 'FE4C2995', '8E40F230', '20EC40FE', 'F4BE1A47', '5962109D', '501F4106', '2D15D1E5', '2FA4F39F', 'F0248393', '065614FE', 'E2B16423', '563DCCC0', '6519E3CD', 'C2CD6141', '2BA45D1D', '2CA52526', '6650E792', '5C750A66']",45,Died
creature_14,"['x_19', 'y_110']",10,"['A2D5744E', '4AE8C1D0', 'EAAF9398', '5B07ECF6', '721C0A1E', '176ED6FA', '79F0B123', '8467F786', '8586F287', '62DFA8F5', '14DB50DF', '8D08D8FC', 'C21E6FB5', '9D089E28', '4C895D9B', '5EA8C1C2', 'DD722F95', '301BAB50', 'ECC0B1F2', 'DE8EFE25', '13060F72', 'C981DB99', 'F3A94DF6', '14E4091E']",45,Died
creature_15,"['x_72', 'y_72']",10,"['AE0E222D', '011698AB', '403AE6CE', '72C232DE', '3E5E5D09', '7F12C314', 'FE19CE2A', '2BA45D1D', '99DDF8EA', 'A98842C6', 'B9D5E521', '8F225AE9', 'BB867D8A', 'CEB48686', 'D9579B63', 'EE1A3CE3', '1EDE8FE0', 'FB82961F', '9A2069A1', '097832F8', '8E40F230', 'AE5FB56A', '0ACBBB34', '38A8AF24']",45,Survived
creature_16,"['x_76', 'y_13']",54,"['ADB0F5E8', '19C5FB76', 'ABC46208', '9133B5D1', 'E4D98298', 'C33C6367', '404AD0E5', '14793D6A', '1BEE5E4A', 'B9D5E521', 'C3255328', '41EEE821', '138EEF11', 'A8B3C548', '8406F3D8', 'B44F5FB4', '03D1142E', '78324CFE', 'E21FF7AB', '7D8005DB', '633D2ACD', '7F12C314', '9727CEF6', 'E5DCBB26']",45,Survived
creature_17,"['x_35', 'y_69']",10,"['42287BA9', 'D2F51762', 'D985ABB9', '6DF28157', 'B00D54FF', '4C644A9F', '2A85E261', '15642518', '700CD8AD', '7967D47E', '86D5719B', 'D8A1CC55', '7060FC0C', 'BFCEB87D', '6F7B01E8', '3963754C', '440171AB', 'A1F809C4', 'C84A6E3F', 'EEA62EDE', 'D282C4A6', 'F461D363', '72C232DE', '8C16B02E']",45,Died
creature_18,"['x_74', 'y_34']",10,"['FE7F1B1E', '318664B3', 'D4695ADB', '47551683', 'C6F08004', 'C7D15331', '61D04BF1', '31F44C89', 'AC8A6758', '2CA52526', '8993E2AD', '5703E041', '403AE6CE', '6519E3CD', '611A17C3', '8EB33925', 'F4BE1A47', 'C4F3F956', 'FE4C2995', '83989A3D', '32FFBFD0', '097832F8', 'B15BFABE', '13180A63']",45,Survived
creature_19,"['x_0', 'y_120']",10,"['BFCEB87D', '72C232DE', 'D9A449CA', '8E40F230', 'B3AF27F9', '6BD1C257', 'F4BE1A47', '2BA45D1D', '1A270719', '31F44C89', '2CA52526', '6519E1CD', 'FE19CE2A', 'EE14AA42', '097832F8', '501F4106', '6519E3CD', '011698AB', '403AE6CE', '403AE6CE', '563DCCC0', 'BEAFC3A8', '318664B3', '38A8AF24']",45,Died
creature_20,"['x_100', 'y_105']",10,"['E30C2045', '97576792', '642F2DC2', '2D3F18A2', '721C0A1E', 'E53FDB77', '560D6DC2', 'C21E6FB5', '9D089E28', '8C9CDBBB', 'AB945119', 'A2D5744E', 'DE8EFE25', '27C0A449', '5EB4A546', '7571F5C2', '8D08D8FC', 'AB945119', 'DD722F95', '3DD7C4BE', '176ED6FA', 'C198F990', '20A09F57', 'B44F5FB4']",45,Survived
creature_21,"['x_127', 'y_81']",10,"['CB37EB6A', '42287BA9', '5C750A66', '85EDC106', 'BFCEB83D', '6650E792', 'BEAFC3A8', 'D8655378', '7723B010', '94EAD2A3', '3963754C', '26A255D0', '3EEC2508', '38C54F55', 'B60EF978', 'FE601398', '3593D2D8', '2FA4F39F', '2A85E261', '778FC47C', 'F360836D', 'AB929965', 'D985ABB9', '72349565']",45,Survived
creature_22,"['x_41', 'y_84']",10,"['198B4C9F', 'D7772ABF', '20A09F57', 'E78330C3', '2634FC5B', 'D348A198', '51A756D7', 'AC355901', '1E99BD67', '6434C686', 'B18C6438', 'E7D002D7', '22CF8656', '25384897', 'BA94E832', '15FC55BD', '6CB14310', '7571F5C2', '7E9B82CD', '193FD920', 'C31C2FF2', 'B44F5FB4', 'E53FDB77', 'D6C8AF0D']",45,Died
creature_23,"['x_83', 'y_95']",12,"['0A088FE3', 'AB4B559E', 'CE0493E4', 'ADB1D665', 'B69BA70D', '70DF5AA5', 'C0FDC5CF', '82E5A65B', '0E513226', 'E02289AB', 'B3F81954', '9C818D19', 'C54457AE', '39B981B3', 'C8466766', 'B86D1A80', '5C2A72F7', '3A3D657F', 'CE5C144B', '95E43453', '1C86D195', '21CE5CF0', '6C17C7A0', '8A4A4C91']",45,Survived
creature_24,"['x_90', 'y_42']",10,"['1E775BF3', '86F0D141', 'CF18AE75', 'E8621723', 'B9CAD106', '6F2EC986', '0D309160', '56A114D6', 'EC72DB67', 'C21E6FF5', '2E70B5E5', '1C75DB8F', '02269D54', '25AE700A', '9BC81D07', 'A776C0B2', '9133B591', 'DD722F95', '316DFA07', 'A6D5744E', '1733EB3C', '63C47121', '992A6EA3', '895250CB']",45,Survived
creature_25,"['x_107', 'y_69']",44,"['D8655378', '69793EDC', 'B77308F1', '61D04BF1', '30F18A48', '7967C47E', '15568013', '4BF4C7F1', '7E69E243', 'DB8B5988', 'AEDCFED7', '6F7B41E8', '6592EA41', 'D4695ADB', '298AA7A3', '3EE55076', 'C10A5257', '47551683', '228646BC', '248F63A9', '0A9CED3D', '7A02C29B', '29FA02E3', '19ABC9D8']",45,Survived
creature_26,"['x_83', 'y_63']",10,"['443A4939', '074ED200', 'DBABC3F7', '40A7AF2B', '4A075EE5', '1EDE8FE0', '93546C0A', '26828C9A', '6FA3318C', 'D446B0E1', '7A55D5A5', '62DFA8F5', 'A98842C6', 'D0696EF7', '55665ADE', '1B6BD55E', 'D9579B63', 'C8F2069A', 'A2FF41A0', '5C683302', '291123F1', '9E6B201E', 'B967A6F7', '325F5286']",45,Survived
creature_27,"['x_106', 'y_39']",26,"['CF789BCE', '0E513226', '3C95BD58', '88995D01', '39B981B3', 'D00B6E5A', 'AB4B559E', '8E40F230', 'ADB1D665', '99DDF8EA', 'BFCEB87D', '38A8AF24', 'B0A4A0D7', '9775EEAA', '6C17C7A0', '14857589', '01F626A6', 'A82C486D', '2BA45D1D', '53E588FA', '6519E1CD', 'CE5C144B', '21CE5CF0', 'FE19CE2A']",45,Survived
creature_28,"['x_111', 'y_28']",10,"['8562738A', '22CF8656', 'A940F70F', 'B090AC58', 'FA827655', '365F578A', '413E3898', '8EB33925', 'B720B73E', 'B6F9B4B6', '6ED2EAE8', 'CCD21C95', 'E78330C3', '8F3D2382', 'B01EBE77', 'A8DFF557', 'B18C6438', '3EAC534E', '3A0BA2B8', '38139798', 'AA96B638', 'D6C8AF0D', '0A1F4507', '7E9B82CD']",45,Survived
creature_29,"['x_33', 'y_6']",10,"['7D9B85AE', '2FA4F39F', 'B691795C', 'B9B18DD4', '9D5AF544', 'E2B16423', '263BB140', 'FC67DD5F', '6DA153F2', '4D10FFC5', 'CC1732C0', '1E059C40', '279E9F00', '1716FEA1', 'F6F34975', '1F978EEA', 'C2CD6141', '5CEEC823', 'FB7D8F73', '1E775BF3', 'FE601398', '6650E792', '982F2AF6', 'DBE33862']",45,Died
creature_30,"['x_113', 'y_75']",54,"['176ED6FA', '2634FC5B', 'F78256C2', '62DFA8F5', '193FD920', '5EB4A546', 'B5ECC6E1', 'F0745BA8', 'DE8EFE25', '86F0D141', 'F3D0B770', '3DD7C4BE', '4496038C', '47BD4B39', 'DD722F95', 'C198F990', 'D9579B63', '9E6B201E', '6434C686', '0ED9ECAE', 'DBABC3F7', '0B61A31D', '4A8C917A', '426D57BF']",45,Survived
creature_31,"['x_71', 'y_19']",54,"['F1A8635C', '27C0A449', '069ED9CE', 'AC537458', '7723B010', '04257E2E', '24B470D1', '6BC5B92B', 'B597268D', 'F554E3D6', '8C9CDBBB', '72349565', 'AB945119', '4AE8C1D0', '7C7B8467', '2A4EB9D9', '642F2DC2', '7571F5C2', '2D3F18A2', '846FF786', '706C9A7B', 'B1F1209D', 'FC67DD5B', 'E30C2045']",45,Survived
creature_32,"['x_56', 'y_105']",55,"['611A17C3', '6CB14310', 'ADE83884', '0E5CD456', 'D6C8AF0D', '365F578A', 'B57A6257', '82B0887E', 'CC3164F5', '0A1F4507', 'C4F3F956', '6ED2EAE8', '8F3D2382', 'D348A198', 'B3442B9C', '6DDFE6D4', 'E78330C3', '22CF8656', '38139798', '47551683', 'FA827655', '1E99BD67', 'B6F9B4B6', 'A42B08B7']",45,Died
creature_33,"['x_11', 'y_100']",10,"['0C6AD5BF', 'EC72DB67', '4D1571EC', 'E30C2045', 'E569C3DD', '25AE700A', '245D668B', '7D3C36AA', '1C75DB8F', 'DD722F95', '4CB97DEC', '1D4DF9E6', '6F3BBD77', '4A5581C7', '66D1E5B9', '8C5FD0E0', '269FCF3C', '4A075EE5', 'CF18AE75', 'DE8EFE25', '5C683302', 'F73776A5', '27C0A449', 'CC414797']",45,Died
creature_34,"['x_79', 'y_80']",46,"['F894F991', 'A8B3C548', 'D9579B63', '7F12C314', '2ED66E0E', '2CFA6ED2', '0ACBBB34', '403C464F', '4FA3F74E', 'F19C700B', 'B967A6F7', '6F230C0E', 'E53D9C7A', 'A9E241BE', 'DE61156E', '138EEF11', '325F5286', '1EDE8FE0', '404AD0E5', '3F84D536', 'B9D5E521', '95D52D0F', '9E6B201E', 'EA73DCE3']",45,Survived
creature_35,"['x_127', 'y_28']",21,"['D00977E7', '71A6FA8F', 'DD722F95', 'AA98A8C3', '4261B5A6', '5620CB5A', '6EEF9FBD', '5B07ECF6', 'F3D0B670', '19E5F376', 'DE8EFE25', '80DA92BC', '77C3B1BD', 'F554E3D6', 'EE24E2C5', 'F78256C2', '6639B4D5', '3A0BA2B8', 'DA8FABB8', '77C0335A', 'BA46B542', '4110E66B', '4C895D9B', '12F54B3B']",45,Survived
creature_36,"['x_72', 'y_32']",10,"['AE35D9B7', '3B508F50', 'C0FDC5CF', '70DF5AA5', 'C8007087', 'CE0493E4', '1C86D195', '7723B010', 'A9BD1BEA', '84FCEEDD', '8CCE90E4', '52B975F6', '8AE6E177', '6CFC29AF', '02AFB3BE', 'ED93D257', 'C3339E13', '39F6B844', '95E43453', '03292E70', 'B69BA70D', 'E02289AB', 'C029E536', 'E9882CDB']",45,Survived
creature_37,"['x_47', 'y_39']",54,"['4110E66B', '53E588FA', 'A6D5744E', 'BE7BA8CC', 'E53FDB77', 'C21E6FB5', '4C895D9B', 'DE8EFE25', 'C8D04523', '5B07ECF6', 'AB945119', '97576792', 'F78256C2', 'F9CAF1D1', 'AC8A378B', '675A5D27', '86F0D141', 'F2BDDDA7', '77C0335A', 'F592DCBB', '6639B4D5', '01F626A6', 'E5DCBB26', '8455145B']",45,Died
creature_38,"['x_73', 'y_39']",55,"['71D783EB', '877AC433', 'B3E7F24F', '525C639E', '7B54951C', '6BD1C257', '6519E3CD', '1A270719', '14857589', 'CF9DC8DB', '4547C617', '8E40F230', 'D8BE73C6', '3626D193', 'FE19CE2A', '41EEEC21', 'FF4F12A3', '358C870C', 'A8B3C548', '7F12C314', '31F44C89', '5F71A3C8', 'B63E3C8E', '95988D02']",45,Survived
creature_39,"['x_64', 'y_25']",10,"['7A02C29B', '76178F2B', '1716FEA1', '6592EA41', 'E862172B', 'DE8EFE25', '9D5AF544', '9BC81D07', '7D9B85AE', 'B9CAD106', '34F28262', '6DA153F2', 'F78256C2', '70286A33', '24694B2B', '1E059C40', 'DB8BD988', '9BE33862', 'DA41EE71', 'FB7D8F73', 'C43799B9', '7C7B8467', '642F2DC2', '86F0D141']",45,Survived
creature_40,"['x_37', 'y_122']",53,"['F8D60112', 'C198F990', '4110E66B', '9D089E28', 'FB57D673', '5BE2F445', '4AE8C1D0', '5E331F8B', '145D0E60', '3DD7C4BE', '41A65C5D', '1A240852', 'A0110A0A', 'D1892393', '301BAB50', '2A4EB9D9', 'D8FDB869', '1BC78031', '0E071E64', '9ABAE65F', '074ED200', '877E6B84', 'F1A86358', '77E1A652']",45,Died
creature_41,"['x_123', 'y_0']",10,"['F461D363', 'B596D88A', '8C16B02E', '86D5719B', '440171AB', '700CD8AD', '735CAD44', '37D5AFD3', '426D57BF', '6DF28157', '83763CF2', '7967D47E', 'EEA62EDE', '8433126A', '06C6245A', 'D2608063', 'A125DA3D', '3BC7F81E', '7BB474F9', 'EC72DB67', '1E941E0F', '6639B4D5', 'AAFB0167', '5B07ECF6']",45,Survived
creature_42,"['x_88', 'y_104']",53,"['14DB50DF', '4BB4A7FB', 'B343EA85', '301BAB50', '61D04BF1', '288C14F4', 'BB73A66F', '4110E66B', '63398890', '5BE2F445', 'EC46BF92', 'C23CA5E6', '4401712D', 'D00977E7', '61CF4247', 'CC00DF2D', 'C981DB99', '79F0B123', '534CD895', 'A4265948', '4AE8C1D0', '516F7DAA', '611A17C3', '675179D5']",45,Survived
creature_43,"['x_127', 'y_29']",54,"['CCD23C95', '449ED840', 'F554E3D6', '11246023', 'FE601398', 'B691795C', '4261B5A6', '72349565', '71A6FA8F', '26A255D0', '4D10FFC5', 'EE24E2C5', '1F978EEA', 'B44F5FB4', '961616BD', '77E3B1BD', 'F0248393', '6EEF9FBD', '413E3898', 'DA8FABB8', '5C750A66', 'E2B16423', '5CEEC823', 'CC1732C0']",45,Survived
creature_44,"['x_59', 'y_38']",10,"['95D52D0F', 'DBE33862', 'FB7D8F73', 'A8B3C548', 'B9CAD106', 'A9E241BE', '4FA3F74E', '316DFA07', 'F6F34975', '575C0AA0', 'B3E7F24F', '24694B2B', 'B9D5E521', '7F12C314', '403C464F', '7D9B85AE', 'B9B18DD4', '6DA153F2', '138EEF11', '279E9F00', 'DE61156E', 'FB82961F', 'C72FF1A1', 'E862172B']",45,Died
creature_45,"['x_109', 'y_48']",10,"['85B47DCE', 'FB82961F', 'AE5FB56A', '1EDE8FE0', 'D9579B63', '7F12C314', '5CA9FA4A', '1B183380', 'F73776A5', '95D52D0F', '8F225AE8', 'E378CED8', 'E569C3DD', '7E34EAAE', '5C683302', '4CB97DEC', '404AD0E5', '4FA3F74E', '0ED9ECA6', 'B9D5E521', '80FAF446', 'D9AAAC52', 'A66AE580', '8C5FD0E0']",45,Survived
creature_46,"['x_108', 'y_4']",15,"['CA143B91', 'B3690024', '1B183386', '5CA9FA4A', '6F3BBD77', 'F73776A5', '3BC7FC1E', '59FBBFA2', '4CB97DEC', 'A00D54FF', '7D3C36AA', '7BF74C8E', '737FD776', 'D8A1CC55', 'F592DCBB', 'AAFB0177', '39B981B3', '7060FC0C', '8433126A', 'A125DA3D', '78C917AD', 'B596D88A', '6DF28157', 'A6E9004E']",45,Survived
creature_47,"['x_122', 'y_16']",10,"['DBABC3F7', 'A98842C6', 'E0711E0D', 'B691795C', '3B508F50', '52B975F6', '39F6B844', '7723B010', 'C3339C13', '55E75329', 'A9BD1BEA', '291123F1', 'C029E536', '0ACBBB34', '1EDE8FE0', '2CFA6ED2', 'B967A6F7', 'F894F991', '5C683302', '93546C0A', '2D0799E5', '325F5286', '4A075EE5', 'EA73DCE3']",45,Survived
creature_48,"['x_101', 'y_50']",10,"['3EE55076', '88995D01', '76178F2B', '8EB33925', 'B0A4A0D7', '263BB140', '388A25D2', '4A1689B2', '1E059C40', 'D91CE117', '660F5DCF', '611A17C3', 'C810ACE2', '6C17C7A0', '3CA3996A', '4C823FD6', 'D08C7DBB', 'CF589BCE', 'BCF6667D', '87086B3A', 'CC3164F5', '3626D193', '0E513226', 'B090AC58']",45,Survived
creature_49,"['x_89', 'y_37']",10,"['9D089E28', '62DFA8F5', '86F0D141', 'FB57D673', '6F113CDF', '8D08D8FC', 'B8545A51', '1A240852', 'DE8EFE25', 'B5720E49', '176ED6FA', '7CF754CC', 'A0110A0A', 'D1892393', 'C21E6FB5', '3DD7C4BE', 'A2D5744E', '426D57BF', 'C88B1B4B', '8457DF4E', 'E41E8F47', 'DD722F95', 'CE655E0D', '5F448E67']",45,Survived
creature_50,"['x_103', 'y_15']",19,"['1B183386', '469ED840', '8467F786', '2E20956D', '03292E70', 'C3339E13', '48327B76', 'B967A6F7', '4CB97DEC', '72349565', '89AF3F8B', '2A4EB9D9', '53E588FA', '827BED20', 'F102EC9C', '6BC5B92B', '8B00B5EB', '293B96A3', '59FBBFA2', 'C8D04523', '04257E2E', 'F592DCBB', '737FD776', '39B981B3']",45,Survived
creature_51,"['x_127', 'y_102']",10,"['D9492A69', '7D8005DB', 'E5DCBB26', 'FB82961F', '0A9CED3D', 'DA8FABB8', '12F54B3B', '82B0887E', '3E5E5D09', 'B9440B45', '0D8F6021', '5E5AB927', '069ED9CE', '7F12C314', 'B090AC58', 'A8B3C548', 'B720B73E', '04F56A5C', '61C04BF1', 'C566921C', 'B9D5E521', '961616BD', '8C7FCA6F', '138EEF11']",45,Survived
creature_52,"['x_39', 'y_91']",39,"['2BDF5DB0', 'F8D60112', 'D282C4A6', 'A0110A0A', 'B5720E49', '3CE55076', '30F18A48', '877E6B84', '3EAC534E', '6F113CDF', '6950845F', '1A240852', 'C10A5257', '82B0887E', '228646BC', '2AA0015D', '7CF754CC', '0B9B1C25', '4BF4C7F1', 'D1892393', 'FB57D673', 'EA10C8C5', '38499E92', '884F58E1']",45,Died
creature_53,"['x_127', 'y_5']",43,"['7F12C314', '5CEEC823', '4D17645F', '27F03A3B', 'F0248393', 'CB37EB6A', 'B691795C', '1D4350E1', 'C48CC6A1', '59264038', '08F0B45E', '376C6ED1', '4E328B38', '469ED840', 'E2B16423', '381BB155', '3E5E5D09', '740E52F4', 'B63E3C8E', '1F978EEA', '6650E792', '1D21CE11', '20EC40FE', '5912AB6F']",45,Survived
creature_54,"['x_111', 'y_36']",55,"['2E20956D', 'C10A5257', 'DCAF1668', '9D089E28', '1BC78031', 'BA1C7B14', '074ED200', '2A4EB9D9', '61D04BF1', 'E5F0F927', 'EA10C8C5', '4BF4C7F1', '29FA02E3', '1C287D36', '7967C47E', '3DD7C4BE', '3EAC534E', '0A9CED3D', '0E071E64', '77E1A652', 'D4695ADB', 'B8545A51', '4110E66B', '55665ADE']",45,Survived
creature_55,"['x_124', 'y_55']",10,"['F8D60112', '41A65C5D', '8457DF4E', 'D8FDB869', 'C23CA5E6', '8586F287', 'CE655E0D', '4BB4A7FB', '4110E66B', '877E6B84', 'D9676A77', '6F113CDF', 'EAC27C24', 'FB57D673', '13060F72', 'A0110A0A', '5EA8C1C2', '5F448E67', '520F8FFB', '288C14F4', 'C88B1B4B', 'D76C94E2', 'B5720E49', 'C0A66170']",45,Survived
creature_56,"['x_20', 'y_79']",10,"['1EDE8FE0', '4A8C917A', '485A80E6', '39F6B844', '34B470D1', 'AE5FB56A', '9E6B201E', 'B5D123EC', '4496038C', '6434C686', 'ADE83884', 'F894F991', '7723B010', '9444BF49', 'B57A6257', 'FC67DD5B', '4A155DF5', '6BEA2E53', '6F855CCE', 'E0711E0D', '2914F7A2', '4FBD4B39', 'F0745BA8', 'DBABC3F7']",45,Died
creature_57,"['x_127', 'y_6']",18,"['83763CF2', 'A2D5744E', 'EAAF9398', '560D6DC2', '721C0A1E', 'AB945119', 'C0A7AF2B', '5EB4A546', '443A4939', '5B07ECF6', 'A90842B2', '721C0A1E', '9D089E28', 'F3D0B670', '7A55D5A5', 'ECE72B4F', '8D08D8FC', 'F78256C2', '26828C9A', '074ED200', '656AB2CE', '38EE9D3C', '55665ADE', 'EAAF9398']",45,Survived
creature_58,"['x_47', 'y_107']",10,"['97576792', '78C917AD', '9444BF49', 'C8D04523', 'E5DCBB26', '19E5F376', 'F592DCBB', 'AC8A6758', '7571F5C2', '105543E5', '01F626A6', '97E29120', '8455145B', '3C95BD58', 'AD86DADE', 'BE7BA8CC', 'B5D123EC', '3EEB46CC', 'E53FDB77', '311CA864', 'A96A5E62', '706C9A7B', '2D4282EF', '827BED20']",45,Died
creature_59,"['x_33', 'y_96']",20,"['C0FDC5CF', 'B3E7F24F', '740E52F4', 'C48CC6A1', '3E5E5D09', 'B63E3CAE', 'ED93D257', '8AE6E177', '421B5042', '59264038', '5AB4733C', 'E9882CDB', 'C8007087', '0BE471D8', '7E34EAAE', '27F03A3B', 'DC35DD3D', '95E43453', '1D21CE11', '484AD0E5', '1C86D195', '0A088FE3', '53523698', '5C2A72F7']",45,Died
creature_60,"['x_109', 'y_100']",29,"['5B07ECF6', '99AA9D52', 'EC72DB67', 'C0BBAED3', '339D1A75', 'BFCEB87D', 'A1F809C4', 'D150D1B3', '4F308557', '9775EEAA', '5EB4B546', 'F330C4EE', '2EE0DD1D', '5CC925F5', '38539EB2', 'F3D0B670', '2B58B239', '58BE114B', '06C6245A', '1C75DB8F', 'D2608063', 'D0601DF9', '38C54F55', '4F0A2280']",45,Survived
creature_61,"['x_127', 'y_62']",10,"['42287BA9', 'B60EF978', 'F360836D', 'D8F1846D', '6F7B41E8', '72C232DE', '15642518', '38EE9D3C', 'D8655378', 'D0696EF7', '656AB2CE', '3593D2D8', '3EEC2508', '906B848E', '15642518', '3EEC2508', 'D985ABB9', 'C6D419EF', '96D82C32', '778FC47C', '38C54F55', '3963754C', 'B6C81E01', '6F7B41E8']",45,Survived
creature_62,"['x_55', 'y_105']",11,"['C198F990', '5B07ECF6', '1BEE5E4A', '339D1A75', 'C33C6367', 'DE8EFE25', 'AB945118', 'E21FF7AB', '78324CFE', '248BCEC0', '8406F3D8', '526D57BF', 'E4D98298', '62DFA8F5', '721C0A1E', '2B58B238', 'A2D5744E', '03D1142E', '14793D6A', 'AF3B308C', '9133B591', 'CECA8D36', '3DD7C4BE', 'A9E113EC']",45,Died
